domain,country,prompt_method,respondent_id,PC1_para,PC2_para,PC3_para,PC4_para,PC5_para,PC6_para
privacy,United Kingdom,cultural,63,7,6,4,1,5,4
privacy,United Kingdom,cultural,64,6,5,5,1,5,5
privacy,United Kingdom,cultural,65,5,5,4,1,5,5
privacy,United Kingdom,cultural,66,7,4,4,1,6,5
privacy,United Kingdom,cultural,67,6,5,5,1,5,5
privacy,United Kingdom,cultural,68,5,3,3,1,5,5
privacy,United Kingdom,cultural,69,4,3,5,1,5,4
privacy,United Kingdom,cultural,70,6,5,4,1,5,5
privacy,United Kingdom,cultural,71,5,4,4,1,5,3
privacy,United Kingdom,cultural,72,7,5,4,1,5,5
privacy,United Kingdom,cultural,73,7,5,4,1,5,5
privacy,United Kingdom,cultural,74,7,4,4,1,7,5
privacy,United Kingdom,cultural,75,6,3,4,1,5,4
privacy,United Kingdom,cultural,76,6,6,4,1,5,5
privacy,United Kingdom,cultural,77,6,6,4,1,5,5
privacy,United Kingdom,cultural,78,5,5,4,1,6,5
privacy,United Kingdom,cultural,79,5,4,4,1,5,4
privacy,United Kingdom,cultural,80,7,4,4,1,4,3
privacy,United Kingdom,cultural,81,7,5,4,1,6,5
privacy,United Kingdom,cultural,82,6,5,4,1,5,5
privacy,United Kingdom,cultural,83,5,5,4,1,5,5
privacy,United Kingdom,cultural,84,6,4,4,1,5,5
privacy,United Kingdom,cultural,85,6,4,5,1,5,5
privacy,United Kingdom,cultural,86,6,6,4,1,5,5
privacy,United Kingdom,cultural,87,4,4,4,1,6,5
privacy,United Kingdom,cultural,88,7,4,5,1,6,6
privacy,United Kingdom,cultural,89,6,6,4,1,5,5
privacy,United Kingdom,cultural,90,6,5,5,1,5,5
privacy,United Kingdom,cultural,91,5,5,4,1,4,5
privacy,United Kingdom,cultural,92,4,6,5,1,5,5
privacy,United Kingdom,cultural,93,7,5,4,1,5,4
privacy,United Kingdom,cultural,94,6,5,5,1,5,5
privacy,United Kingdom,cultural,95,7,4,4,1,6,4
privacy,United Kingdom,cultural,96,4,6,5,1,6,5
privacy,United Kingdom,cultural,97,4,6,5,1,5,5
privacy,United Kingdom,cultural,98,7,5,4,1,5,5
privacy,United Kingdom,cultural,99,6,5,4,1,6,3
privacy,United Kingdom,cultural,100,6,5,5,1,5,5
privacy,United Kingdom,cultural,101,7,5,5,1,5,5
privacy,United Kingdom,cultural,102,5,5,5,1,6,5
privacy,United Kingdom,cultural,103,6,4,4,1,5,5
privacy,United Kingdom,cultural,104,6,5,4,1,5,4
privacy,United Kingdom,cultural,105,5,5,4,1,5,5
privacy,United Kingdom,cultural,106,5,5,4,1,4,4
privacy,United Kingdom,cultural,107,4,6,4,1,5,5
privacy,United Kingdom,cultural,108,7,6,3,1,7,5
privacy,United Kingdom,cultural,109,5,5,5,1,5,5
privacy,United Kingdom,cultural,110,7,5,4,1,4,4
privacy,United Kingdom,cultural,111,7,6,4,1,5,5
privacy,United Kingdom,cultural,112,6,4,5,1,5,5
privacy,United Kingdom,cultural,113,7,6,5,1,5,4
privacy,United Kingdom,cultural,114,7,5,5,1,4,5
privacy,United Kingdom,cultural,115,7,5,4,1,5,4
privacy,United Kingdom,cultural,116,5,5,4,1,5,5
privacy,United Kingdom,cultural,117,6,5,4,1,5,5
privacy,United Kingdom,cultural,118,6,5,3,1,5,4
privacy,United Kingdom,cultural,119,5,6,5,1,5,5
privacy,United Kingdom,cultural,120,6,4,4,1,5,4
privacy,United Kingdom,cultural,121,5,5,4,1,5,5
privacy,United Kingdom,cultural,122,7,5,5,1,5,4
privacy,United Kingdom,cultural,123,6,5,4,1,4,4
privacy,United Kingdom,cultural,124,7,5,4,1,5,5
privacy,United Kingdom,cultural,125,6,4,4,1,5,4
privacy,United Kingdom,cultural,126,7,5,5,1,5,4
privacy,United Kingdom,cultural,127,5,5,4,1,5,3
privacy,United Kingdom,cultural,128,6,5,5,1,5,4
privacy,United Kingdom,cultural,129,5,6,4,1,6,5
privacy,United Kingdom,cultural,130,6,5,5,1,5,5
privacy,United Kingdom,cultural,131,4,5,5,1,6,5
privacy,United Kingdom,cultural,132,5,4,4,1,5,4
privacy,United Kingdom,cultural,133,5,5,4,1,7,5
privacy,United Kingdom,cultural,134,5,5,4,1,5,5
privacy,United Kingdom,cultural,135,7,5,5,1,5,4
privacy,United Kingdom,cultural,136,7,5,5,1,7,4
privacy,United Kingdom,cultural,137,6,5,5,1,5,5
privacy,United Kingdom,cultural,138,4,3,5,1,5,5
privacy,United Kingdom,cultural,139,6,6,5,1,5,5
privacy,United Kingdom,cultural,140,7,5,3,1,7,5
privacy,United Kingdom,cultural,141,6,6,4,1,5,5
privacy,United Kingdom,cultural,142,5,5,5,1,6,5
privacy,United Kingdom,cultural,143,7,5,5,1,4,5
privacy,United Kingdom,cultural,144,4,5,5,1,5,5
privacy,United Kingdom,cultural,145,7,5,3,1,5,3
privacy,United Kingdom,cultural,146,5,5,3,1,5,5
privacy,United Kingdom,cultural,147,5,5,3,1,5,4
privacy,United Kingdom,cultural,148,6,4,4,1,6,5
privacy,United Kingdom,cultural,149,5,5,4,1,5,3
privacy,United Kingdom,cultural,150,5,3,5,1,5,4
privacy,United Kingdom,cultural,151,6,5,4,1,4,4
privacy,United Kingdom,cultural,152,6,5,5,1,5,5
privacy,United Kingdom,cultural,153,6,5,4,1,5,5
privacy,United Kingdom,cultural,154,5,4,4,1,5,4
privacy,United Kingdom,cultural,155,7,5,4,1,5,5
privacy,United Kingdom,cultural,156,6,5,5,1,5,5
privacy,United Kingdom,cultural,157,6,5,4,1,4,3
privacy,United Kingdom,cultural,158,5,5,4,1,5,5
privacy,United Kingdom,cultural,159,4,3,5,1,6,4
privacy,United Kingdom,cultural,160,7,5,5,1,5,5
privacy,United Kingdom,cultural,161,6,5,4,1,5,5
privacy,United Kingdom,cultural,162,6,5,5,1,5,3
privacy,United Kingdom,cultural,163,7,5,5,1,7,5
privacy,United Kingdom,cultural,164,7,5,4,1,4,4
privacy,United Kingdom,cultural,165,4,3,5,1,5,4
privacy,United Kingdom,cultural,166,6,5,4,1,4,5
privacy,United Kingdom,cultural,167,5,3,4,1,5,3
privacy,United Kingdom,cultural,168,4,4,4,1,6,5
privacy,United Kingdom,cultural,169,6,6,4,1,7,5
privacy,United Kingdom,cultural,170,7,5,4,1,6,5
privacy,United Kingdom,cultural,171,5,6,4,1,5,5
privacy,United Kingdom,cultural,172,6,5,4,1,6,5
privacy,United Kingdom,cultural,173,4,5,4,1,6,3
privacy,United Kingdom,cultural,174,5,5,3,1,4,5
privacy,United Kingdom,cultural,175,6,5,5,1,5,5
privacy,United Kingdom,cultural,176,7,5,4,1,7,5
privacy,United Kingdom,cultural,177,5,4,5,1,6,5
privacy,United Kingdom,cultural,178,7,5,4,1,5,5
privacy,United Kingdom,cultural,179,7,4,5,1,6,5
privacy,United Kingdom,cultural,180,7,4,5,1,5,3
privacy,United Kingdom,cultural,181,6,5,4,1,5,4
privacy,United Kingdom,cultural,182,7,5,4,1,5,4
privacy,United Kingdom,cultural,183,7,5,4,1,5,5
privacy,United Kingdom,cultural,184,6,6,4,1,5,5
privacy,United Kingdom,cultural,185,4,5,4,1,5,4
privacy,United Kingdom,cultural,186,7,4,4,1,5,4
privacy,United Kingdom,cultural,187,5,5,4,1,5,3
privacy,United Kingdom,cultural,188,7,5,4,1,5,4
privacy,United Kingdom,cultural,189,5,6,4,1,6,4
privacy,United Kingdom,cultural,190,7,5,5,1,5,4
privacy,United Kingdom,cultural,191,5,5,4,1,4,5
privacy,United Kingdom,cultural,192,6,5,5,1,5,5
privacy,United Kingdom,cultural,193,4,6,5,1,6,5
privacy,United Kingdom,cultural,194,7,5,3,1,4,5
privacy,United Kingdom,cultural,195,5,5,5,1,5,5
privacy,United Kingdom,cultural,196,6,3,5,1,6,5
privacy,United Kingdom,cultural,197,7,5,4,1,5,4
privacy,United Kingdom,cultural,198,6,5,4,1,5,5
privacy,United Kingdom,cultural,199,7,3,5,1,6,5
privacy,United Kingdom,cultural,200,7,4,4,1,5,5
privacy,United Kingdom,cultural,201,5,5,5,1,5,4
privacy,United Kingdom,cultural,202,7,4,3,1,6,5
privacy,United Kingdom,cultural,203,4,5,4,1,4,5
privacy,United Kingdom,cultural,204,6,5,4,1,6,5
privacy,United Kingdom,cultural,205,5,5,4,1,5,5
privacy,United Kingdom,cultural,206,6,5,4,1,5,4
privacy,United Kingdom,cultural,207,6,4,4,1,6,4
privacy,United Kingdom,cultural,208,6,5,5,1,5,3
privacy,United Kingdom,cultural,209,7,6,4,1,5,5
privacy,United Kingdom,cultural,210,7,3,5,1,4,5
privacy,United Kingdom,cultural,211,7,5,4,1,5,5
privacy,United Kingdom,cultural,212,7,5,4,1,7,4
privacy,United Kingdom,cultural,213,5,3,4,1,5,5
privacy,United Kingdom,cultural,214,5,6,4,1,6,4
privacy,United Kingdom,cultural,215,7,5,4,1,7,4
privacy,United Kingdom,cultural,216,7,4,4,1,5,5
privacy,United Kingdom,cultural,217,7,5,4,1,6,3
privacy,United Kingdom,cultural,218,6,6,4,1,5,5
privacy,United Kingdom,cultural,219,7,5,4,1,5,4
privacy,United Kingdom,cultural,220,7,4,5,1,6,5
privacy,United Kingdom,cultural,221,4,6,4,1,5,3
privacy,United Kingdom,cultural,222,5,5,4,1,5,5
privacy,United Kingdom,cultural,223,7,4,4,1,5,5
privacy,United Kingdom,cultural,224,7,4,4,1,5,5
privacy,United Kingdom,cultural,225,7,5,4,1,5,5
privacy,United Kingdom,cultural,226,6,5,4,1,5,5
privacy,United Kingdom,cultural,227,6,6,5,1,5,5
privacy,United Kingdom,cultural,228,5,4,4,1,5,5
privacy,United Kingdom,cultural,229,7,5,3,1,7,4
privacy,United Kingdom,cultural,230,6,6,4,1,6,5
privacy,United Kingdom,cultural,231,6,4,4,1,6,5
privacy,United Kingdom,cultural,232,5,5,4,1,5,5
privacy,United Kingdom,cultural,233,6,5,4,1,4,5
privacy,United Kingdom,cultural,234,5,6,4,1,5,5
privacy,United Kingdom,cultural,235,6,5,5,1,4,4
privacy,United Kingdom,cultural,236,5,4,4,1,5,3
privacy,United Kingdom,cultural,237,7,6,4,1,4,3
privacy,United Kingdom,cultural,238,7,6,4,1,4,5
privacy,United Kingdom,cultural,239,6,4,5,1,5,5
privacy,United Kingdom,cultural,240,5,5,4,1,5,5
privacy,United Kingdom,cultural,241,6,5,4,1,5,3
privacy,United Kingdom,cultural,242,4,5,4,1,5,4
privacy,United Kingdom,cultural,243,5,5,4,1,5,5
privacy,United Kingdom,cultural,244,6,5,3,1,5,5
privacy,United Kingdom,cultural,245,6,5,4,1,6,4
privacy,United Kingdom,cultural,246,5,5,4,1,5,4
privacy,United Kingdom,cultural,247,4,5,4,1,5,5
privacy,United Kingdom,cultural,248,6,5,5,1,5,3
privacy,United Kingdom,cultural,249,6,6,4,1,5,4
privacy,United Kingdom,cultural,250,6,5,4,1,5,4
privacy,United Kingdom,cultural,251,6,4,4,1,5,5
privacy,United Kingdom,cultural,252,4,5,5,1,5,5
privacy,United Kingdom,cultural,253,5,5,4,1,4,5
privacy,United Kingdom,cultural,254,7,5,5,1,5,3
privacy,United Kingdom,cultural,255,7,3,4,1,6,5
privacy,United Kingdom,cultural,256,6,5,4,1,4,5
privacy,United Kingdom,cultural,257,5,5,5,1,5,5
privacy,United Kingdom,cultural,258,4,4,5,1,5,4
privacy,United Kingdom,cultural,259,4,4,4,1,5,5
privacy,United Kingdom,cultural,260,4,5,5,1,5,5
privacy,United Kingdom,cultural,261,6,5,4,1,5,4
privacy,United Kingdom,cultural,262,6,5,4,1,5,5
privacy,United Kingdom,cultural,263,5,5,4,1,5,5
privacy,United Kingdom,cultural,264,6,5,4,1,6,4
privacy,United Kingdom,cultural,265,6,5,4,1,5,5
privacy,United Kingdom,cultural,266,6,4,4,1,4,5
privacy,United Kingdom,cultural,267,5,5,5,1,6,5
privacy,United Kingdom,cultural,268,4,5,5,1,5,5
privacy,United Kingdom,cultural,269,7,5,4,1,5,5
privacy,United Kingdom,cultural,270,6,5,5,1,5,3
privacy,United Kingdom,cultural,271,5,6,4,1,5,5
privacy,United Kingdom,cultural,272,6,5,4,1,5,5
privacy,United Kingdom,cultural,273,7,4,4,1,5,4
privacy,United Kingdom,cultural,274,6,5,5,1,5,5
privacy,United Kingdom,cultural,275,5,6,4,1,5,5
privacy,United Kingdom,cultural,276,4,5,4,1,5,5
privacy,United Kingdom,cultural,277,5,3,4,1,5,5
privacy,United Kingdom,cultural,278,5,5,4,1,5,5
privacy,United Kingdom,cultural,279,6,5,4,1,5,4
privacy,United Kingdom,cultural,280,4,6,5,1,4,4
privacy,United Kingdom,cultural,281,7,5,4,1,5,5
privacy,United Kingdom,cultural,282,7,5,4,1,5,5
privacy,United Kingdom,cultural,283,7,5,5,1,5,4
privacy,United Kingdom,cultural,284,5,6,4,1,5,4
privacy,United Kingdom,cultural,285,7,5,5,1,5,4
privacy,United Kingdom,cultural,286,5,3,5,1,5,5
privacy,United Kingdom,cultural,287,7,4,4,1,5,5
privacy,United Kingdom,cultural,288,7,4,4,1,5,3
privacy,United Kingdom,cultural,289,5,5,4,1,4,5
privacy,United Kingdom,cultural,290,7,6,5,1,5,5
privacy,United Kingdom,cultural,291,6,5,3,1,5,5
privacy,United Kingdom,cultural,292,6,5,4,1,4,5
privacy,United Kingdom,cultural,293,6,4,4,1,5,5
privacy,United Kingdom,cultural,294,7,4,4,1,5,4
privacy,United Kingdom,cultural,295,6,5,4,1,5,4
privacy,United Kingdom,cultural,296,7,6,4,1,5,5
privacy,United Kingdom,cultural,297,7,5,5,1,6,4
privacy,United Kingdom,cultural,298,7,5,4,1,5,5
privacy,United Kingdom,cultural,299,6,4,4,1,5,5
