domain,country,prompt_method,respondent_id,EXT1_para,EXT2_para,EST1_para,EST2_para,AGR1_para,AGR2_para,CSN1_para,CSN2_para,OPN1_para,OPN2_para
bigfive,India,cultural,64,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,65,3,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,66,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,67,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,68,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,69,4,4,4,4,4,5,4,4,4,4
bigfive,India,cultural,70,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,71,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,72,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,73,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,74,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,75,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,76,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,77,3,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,78,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,79,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,80,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,81,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,82,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,83,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,84,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,85,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,86,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,87,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,88,3,4,4,4,4,5,4,3,4,4
bigfive,India,cultural,89,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,90,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,91,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,92,3,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,93,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,94,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,95,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,96,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,97,3,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,98,3,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,99,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,100,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,101,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,102,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,103,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,104,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,105,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,106,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,107,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,108,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,109,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,110,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,111,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,112,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,113,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,114,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,115,3,2,4,4,4,4,4,4,4,4
bigfive,India,cultural,116,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,117,3,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,118,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,119,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,120,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,121,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,122,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,123,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,124,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,125,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,126,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,127,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,128,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,129,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,130,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,131,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,132,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,133,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,134,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,135,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,136,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,137,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,138,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,139,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,140,3,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,141,4,4,4,4,2,4,4,3,4,4
bigfive,India,cultural,142,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,143,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,144,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,145,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,146,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,147,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,148,3,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,149,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,150,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,151,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,152,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,153,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,154,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,155,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,156,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,157,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,158,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,159,2,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,160,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,161,4,4,4,4,4,5,4,4,4,4
bigfive,India,cultural,162,4,4,4,4,4,5,4,4,4,4
bigfive,India,cultural,163,3,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,164,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,165,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,166,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,167,3,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,168,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,169,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,170,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,171,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,172,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,173,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,174,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,175,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,176,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,177,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,178,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,179,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,180,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,181,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,182,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,183,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,184,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,185,3,2,4,4,4,4,4,4,4,4
bigfive,India,cultural,186,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,187,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,188,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,189,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,190,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,191,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,192,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,193,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,194,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,195,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,196,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,197,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,198,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,199,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,200,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,201,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,202,3,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,203,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,204,4,3,4,4,4,5,4,4,4,4
bigfive,India,cultural,205,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,206,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,207,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,208,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,209,3,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,210,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,211,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,212,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,213,3,4,4,4,2,5,4,4,4,4
bigfive,India,cultural,214,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,215,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,216,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,217,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,218,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,219,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,220,3,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,221,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,222,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,223,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,224,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,225,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,226,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,227,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,228,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,229,3,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,230,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,231,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,232,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,233,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,234,3,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,235,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,236,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,237,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,238,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,239,4,4,4,4,4,4,4,4,5,4
bigfive,India,cultural,240,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,241,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,242,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,243,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,244,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,245,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,246,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,247,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,248,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,249,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,250,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,251,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,252,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,253,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,254,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,255,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,256,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,257,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,258,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,259,3,4,4,3,4,4,4,4,4,4
bigfive,India,cultural,260,3,4,4,4,4,5,4,4,4,4
bigfive,India,cultural,261,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,262,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,263,4,3,4,4,4,4,4,4,5,4
bigfive,India,cultural,264,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,265,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,266,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,267,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,268,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,269,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,270,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,271,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,272,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,273,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,274,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,275,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,276,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,277,3,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,278,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,279,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,280,4,4,4,4,4,4,5,4,4,4
bigfive,India,cultural,281,3,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,282,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,283,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,284,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,285,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,286,3,3,4,4,4,5,4,4,4,4
bigfive,India,cultural,287,4,4,4,4,4,4,4,3,4,4
bigfive,India,cultural,288,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,289,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,290,3,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,291,4,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,292,3,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,293,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,294,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,295,4,4,4,4,4,5,4,4,4,4
bigfive,India,cultural,296,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,297,3,4,4,4,4,4,4,4,4,4
bigfive,India,cultural,298,4,3,4,4,4,4,4,4,4,4
bigfive,India,cultural,299,4,2,4,4,4,4,4,4,4,4
