domain,country,prompt_method,respondent_id,EXT1_para,EXT2_para,EST1_para,EST2_para,AGR1_para,AGR2_para,CSN1_para,CSN2_para,OPN1_para,OPN2_para
bigfive,India,opencharacter,33,4,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,34,4,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,35,4,3,4,4,2,4,4,4,4,4
bigfive,India,opencharacter,36,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,37,4,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,38,4,4,4,4,2,4,4,4,4,4
bigfive,India,opencharacter,39,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,40,4,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,41,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,42,3,3,4,4,3,4,4,4,5,4
bigfive,India,opencharacter,43,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,44,4,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,45,4,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,46,4,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,47,4,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,48,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,49,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,50,4,4,4,4,4,4,4,4,5,4
bigfive,India,opencharacter,51,3,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,52,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,53,3,3,4,4,2,4,4,4,4,4
bigfive,India,opencharacter,54,4,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,55,3,3,4,4,2,4,4,4,4,4
bigfive,India,opencharacter,56,4,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,57,3,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,58,3,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,59,3,4,4,4,2,4,4,4,4,4
bigfive,India,opencharacter,60,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,61,4,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,62,4,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,63,3,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,64,4,4,4,4,2,4,4,4,4,4
bigfive,India,opencharacter,65,4,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,66,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,67,3,3,4,4,2,4,4,4,4,4
bigfive,India,opencharacter,68,4,3,4,4,2,4,4,4,4,4
bigfive,India,opencharacter,69,4,4,4,4,3,4,4,3,4,4
bigfive,India,opencharacter,70,3,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,71,4,4,4,4,2,4,4,4,4,4
bigfive,India,opencharacter,72,4,4,4,4,4,4,4,3,4,4
bigfive,India,opencharacter,73,3,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,74,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,75,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,76,3,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,77,3,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,78,3,3,4,4,2,4,4,4,4,4
bigfive,India,opencharacter,79,3,4,4,3,2,4,4,4,4,4
bigfive,India,opencharacter,80,4,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,81,4,3,4,4,3,4,4,3,4,4
bigfive,India,opencharacter,82,4,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,83,3,3,4,4,2,4,4,4,4,4
bigfive,India,opencharacter,84,3,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,85,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,86,4,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,87,3,3,4,4,2,4,4,3,4,4
bigfive,India,opencharacter,88,3,3,3,4,3,4,4,4,4,4
bigfive,India,opencharacter,89,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,90,4,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,91,3,3,4,4,3,4,4,4,5,4
bigfive,India,opencharacter,92,3,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,93,4,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,94,4,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,95,4,4,4,4,2,4,4,4,4,4
bigfive,India,opencharacter,96,4,3,4,4,2,4,4,3,4,4
bigfive,India,opencharacter,97,4,3,4,3,4,4,4,4,4,4
bigfive,India,opencharacter,98,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,99,4,3,3,4,4,4,4,4,4,4
bigfive,India,opencharacter,100,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,101,4,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,102,4,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,103,4,3,3,4,4,4,4,4,4,4
bigfive,India,opencharacter,104,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,105,3,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,106,4,3,4,4,2,4,4,4,4,4
bigfive,India,opencharacter,107,3,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,108,4,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,109,3,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,110,3,4,3,4,3,4,4,4,4,4
bigfive,India,opencharacter,111,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,112,3,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,113,4,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,114,3,3,3,4,4,4,4,4,4,4
bigfive,India,opencharacter,115,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,116,3,3,4,4,2,4,4,2,3,4
bigfive,India,opencharacter,117,4,3,4,4,3,4,4,4,5,4
bigfive,India,opencharacter,118,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,119,3,3,3,4,3,4,4,4,4,4
bigfive,India,opencharacter,120,3,3,3,4,3,4,4,4,4,4
bigfive,India,opencharacter,121,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,122,3,3,4,4,3,4,4,3,4,4
bigfive,India,opencharacter,123,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,124,3,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,125,4,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,126,4,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,127,4,4,4,4,2,4,4,4,4,4
bigfive,India,opencharacter,128,4,3,3,4,4,4,4,4,4,4
bigfive,India,opencharacter,129,4,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,130,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,131,4,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,132,3,3,4,3,4,4,4,4,4,4
bigfive,India,opencharacter,133,4,3,4,4,4,4,4,4,5,4
bigfive,India,opencharacter,134,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,135,3,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,136,4,4,4,4,4,4,4,3,4,4
bigfive,India,opencharacter,137,3,3,4,4,2,4,4,4,4,4
bigfive,India,opencharacter,138,3,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,139,4,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,140,4,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,141,3,3,4,3,4,4,4,4,3,4
bigfive,India,opencharacter,142,3,4,4,4,2,3,4,4,4,4
bigfive,India,opencharacter,143,3,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,144,4,3,4,4,3,4,5,4,4,4
bigfive,India,opencharacter,145,3,3,4,4,2,4,4,3,3,4
bigfive,India,opencharacter,146,4,4,4,4,2,4,4,4,4,4
bigfive,India,opencharacter,147,4,3,4,4,3,4,4,4,5,4
bigfive,India,opencharacter,148,3,4,4,4,3,4,4,4,4,3
bigfive,India,opencharacter,149,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,150,3,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,151,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,152,3,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,153,4,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,154,4,3,3,4,3,4,4,4,4,4
bigfive,India,opencharacter,155,3,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,156,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,157,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,158,4,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,159,3,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,160,4,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,161,4,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,162,3,4,4,4,2,4,4,4,4,4
bigfive,India,opencharacter,163,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,164,4,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,165,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,166,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,167,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,168,4,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,169,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,170,4,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,171,3,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,172,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,173,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,174,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,175,4,3,4,4,4,4,4,3,4,4
bigfive,India,opencharacter,176,3,4,4,4,3,4,5,4,4,4
bigfive,India,opencharacter,177,3,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,178,4,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,179,4,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,180,3,3,3,4,2,4,4,3,4,4
bigfive,India,opencharacter,181,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,182,4,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,183,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,184,3,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,185,3,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,186,3,3,3,4,3,4,4,4,4,4
bigfive,India,opencharacter,187,3,4,3,4,4,4,4,4,4,4
bigfive,India,opencharacter,188,3,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,189,3,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,190,4,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,191,3,3,3,4,3,4,4,4,4,4
bigfive,India,opencharacter,192,4,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,193,3,4,4,4,2,4,4,4,4,4
bigfive,India,opencharacter,194,4,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,195,4,3,4,4,4,4,4,3,4,4
bigfive,India,opencharacter,196,3,4,4,4,2,4,3,4,4,4
bigfive,India,opencharacter,197,4,3,3,4,3,4,4,4,4,4
bigfive,India,opencharacter,198,3,2,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,199,3,3,3,4,3,4,4,4,4,4
bigfive,India,opencharacter,200,3,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,201,4,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,202,4,3,3,4,3,4,4,4,4,4
bigfive,India,opencharacter,203,3,3,3,4,4,4,4,4,4,4
bigfive,India,opencharacter,204,4,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,205,3,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,206,4,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,207,3,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,208,4,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,209,3,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,210,4,3,4,4,4,4,4,3,5,4
bigfive,India,opencharacter,211,4,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,212,3,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,213,3,3,3,4,4,4,4,4,4,4
bigfive,India,opencharacter,214,3,3,4,4,3,4,4,3,4,4
bigfive,India,opencharacter,215,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,216,3,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,217,4,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,218,4,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,219,4,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,220,4,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,221,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,222,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,223,4,3,3,4,3,4,4,4,4,4
bigfive,India,opencharacter,224,4,3,3,4,4,4,4,4,4,4
bigfive,India,opencharacter,225,4,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,226,3,4,4,4,3,4,5,4,4,4
bigfive,India,opencharacter,227,3,4,3,4,2,4,4,4,4,4
bigfive,India,opencharacter,228,3,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,229,4,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,230,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,231,3,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,232,3,3,3,4,3,4,4,4,4,4
bigfive,India,opencharacter,233,4,3,4,4,4,4,4,4,5,4
bigfive,India,opencharacter,234,4,3,4,4,3,4,4,4,5,4
bigfive,India,opencharacter,235,3,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,236,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,237,3,4,4,4,3,4,4,3,4,4
bigfive,India,opencharacter,238,4,3,4,4,2,4,4,4,4,4
bigfive,India,opencharacter,239,3,3,3,4,3,4,4,4,4,4
bigfive,India,opencharacter,240,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,241,4,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,242,4,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,243,4,4,4,4,4,4,4,3,4,4
bigfive,India,opencharacter,244,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,245,3,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,246,4,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,247,3,2,3,4,2,4,4,4,4,4
bigfive,India,opencharacter,248,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,249,4,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,250,4,4,3,4,4,4,4,4,4,4
bigfive,India,opencharacter,251,4,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,252,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,253,4,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,254,3,3,4,4,2,4,4,4,3,4
bigfive,India,opencharacter,255,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,256,3,4,4,4,2,4,4,4,4,4
bigfive,India,opencharacter,257,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,258,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,259,3,3,4,4,2,4,4,3,4,4
bigfive,India,opencharacter,260,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,261,3,3,4,4,2,4,4,4,4,4
bigfive,India,opencharacter,262,3,3,4,4,3,4,4,3,4,4
bigfive,India,opencharacter,263,3,4,4,4,2,4,4,4,4,4
bigfive,India,opencharacter,264,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,265,3,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,266,3,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,267,3,3,3,4,4,4,4,4,4,4
bigfive,India,opencharacter,268,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,269,3,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,270,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,271,4,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,272,4,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,273,4,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,274,4,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,275,3,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,276,3,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,277,4,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,278,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,279,4,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,280,4,3,3,4,3,4,4,4,4,4
bigfive,India,opencharacter,281,4,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,282,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,283,3,3,3,4,4,4,4,4,4,4
bigfive,India,opencharacter,284,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,285,3,3,4,4,2,4,5,4,4,4
bigfive,India,opencharacter,286,3,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,287,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,288,3,4,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,289,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,290,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,291,3,3,4,4,2,4,4,4,4,4
bigfive,India,opencharacter,292,3,3,4,4,4,4,3,4,4,4
bigfive,India,opencharacter,293,4,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,294,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,295,3,3,4,4,3,4,4,4,4,4
bigfive,India,opencharacter,296,4,3,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,297,3,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,298,3,4,4,4,4,4,4,4,4,4
bigfive,India,opencharacter,299,3,3,4,4,3,4,4,4,4,4
