domain,country,prompt_method,respondent_id,Q45,Q46,Q57,Q184,Q218,Q254
wvs,Kenya,opencharacter,175,3,3,2,6,2,2
wvs,Kenya,opencharacter,176,3,3,2,6,2,2
wvs,Kenya,opencharacter,177,3,3,2,6,2,2
wvs,Kenya,opencharacter,178,3,3,2,6,2,2
wvs,Kenya,opencharacter,179,3,3,2,7,2,2
wvs,Kenya,opencharacter,180,3,3,2,4,2,2
wvs,Kenya,opencharacter,181,3,3,2,6,1,2
wvs,Kenya,opencharacter,182,3,3,2,6,2,2
wvs,Kenya,opencharacter,183,3,3,2,5,2,2
wvs,Kenya,opencharacter,184,3,2,2,5,2,2
wvs,Kenya,opencharacter,185,3,3,2,5,2,2
wvs,Kenya,opencharacter,186,3,3,2,6,2,2
wvs,Kenya,opencharacter,187,3,2,2,5,2,2
wvs,Kenya,opencharacter,188,3,3,2,6,2,2
wvs,Kenya,opencharacter,189,3,3,2,6,2,2
wvs,Kenya,opencharacter,190,3,3,2,5,2,2
wvs,Kenya,opencharacter,191,3,3,2,6,2,2
wvs,Kenya,opencharacter,192,3,3,2,6,2,2
wvs,Kenya,opencharacter,193,3,3,2,6,2,2
wvs,Kenya,opencharacter,194,3,3,2,6,2,2
wvs,Kenya,opencharacter,195,3,3,2,5,2,2
wvs,Kenya,opencharacter,196,3,3,2,5,2,2
wvs,Kenya,opencharacter,197,3,3,2,6,1,2
wvs,Kenya,opencharacter,198,2,3,2,6,2,2
wvs,Kenya,opencharacter,199,3,3,2,4,2,2
wvs,Kenya,opencharacter,200,3,3,2,7,2,2
wvs,Kenya,opencharacter,201,3,3,2,7,2,2
wvs,Kenya,opencharacter,202,3,2,2,7,1,2
wvs,Kenya,opencharacter,203,3,3,2,5,1,2
wvs,Kenya,opencharacter,204,3,3,2,7,2,2
wvs,Kenya,opencharacter,205,3,3,2,5,2,2
wvs,Kenya,opencharacter,206,3,3,2,5,2,2
wvs,Kenya,opencharacter,207,3,3,2,7,2,2
wvs,Kenya,opencharacter,208,2,3,2,6,1,2
wvs,Kenya,opencharacter,209,3,3,2,6,1,2
wvs,Kenya,opencharacter,210,2,3,2,6,2,2
wvs,Kenya,opencharacter,211,3,3,2,6,1,2
wvs,Kenya,opencharacter,212,2,3,2,6,2,2
wvs,Kenya,opencharacter,213,2,3,2,5,2,2
wvs,Kenya,opencharacter,214,3,2,2,5,2,2
wvs,Kenya,opencharacter,215,3,3,2,6,1,2
wvs,Kenya,opencharacter,216,3,3,2,4,2,2
wvs,Kenya,opencharacter,217,3,3,2,4,2,2
wvs,Kenya,opencharacter,218,3,3,2,7,2,2
wvs,Kenya,opencharacter,219,3,3,2,6,2,2
wvs,Kenya,opencharacter,220,3,2,2,6,1,2
wvs,Kenya,opencharacter,221,3,3,2,5,2,2
wvs,Kenya,opencharacter,222,3,2,2,7,2,2
wvs,Kenya,opencharacter,223,3,3,2,7,2,2
wvs,Kenya,opencharacter,224,3,3,2,5,2,2
wvs,Kenya,opencharacter,225,3,3,2,7,2,2
wvs,Kenya,opencharacter,226,2,3,2,6,2,2
wvs,Kenya,opencharacter,227,3,3,2,6,2,2
wvs,Kenya,opencharacter,228,3,3,2,7,2,2
wvs,Kenya,opencharacter,229,2,3,2,6,2,2
wvs,Kenya,opencharacter,230,3,3,2,6,1,2
wvs,Kenya,opencharacter,231,3,3,2,6,2,2
wvs,Kenya,opencharacter,232,3,2,2,6,2,2
wvs,Kenya,opencharacter,233,3,2,2,6,2,2
wvs,Kenya,opencharacter,234,3,3,2,6,2,2
wvs,Kenya,opencharacter,235,3,3,2,6,2,2
wvs,Kenya,opencharacter,236,3,3,2,6,2,2
wvs,Kenya,opencharacter,237,3,3,2,6,2,2
wvs,Kenya,opencharacter,238,3,2,2,6,2,2
wvs,Kenya,opencharacter,239,3,3,2,6,2,2
wvs,Kenya,opencharacter,240,2,2,2,6,2,2
wvs,Kenya,opencharacter,241,3,3,2,6,2,2
wvs,Kenya,opencharacter,242,3,3,2,5,2,2
wvs,Kenya,opencharacter,243,3,3,2,6,2,2
wvs,Kenya,opencharacter,244,3,3,2,5,2,2
wvs,Kenya,opencharacter,245,3,3,2,7,2,2
wvs,Kenya,opencharacter,246,3,3,2,6,2,2
wvs,Kenya,opencharacter,247,2,3,2,6,2,2
wvs,Kenya,opencharacter,248,2,3,2,4,2,2
wvs,Kenya,opencharacter,249,3,3,2,6,2,2
wvs,Kenya,opencharacter,250,3,3,2,6,2,2
wvs,Kenya,opencharacter,251,3,3,2,6,1,2
wvs,Kenya,opencharacter,252,3,3,2,5,2,2
wvs,Kenya,opencharacter,253,3,3,2,5,1,2
wvs,Kenya,opencharacter,254,3,3,2,5,2,2
wvs,Kenya,opencharacter,255,3,3,2,7,2,2
wvs,Kenya,opencharacter,256,3,3,2,7,2,2
wvs,Kenya,opencharacter,257,3,2,2,6,2,2
wvs,Kenya,opencharacter,258,2,3,2,7,2,2
wvs,Kenya,opencharacter,259,3,2,2,6,2,2
wvs,Kenya,opencharacter,260,3,3,2,5,2,2
wvs,Kenya,opencharacter,261,3,3,2,4,2,2
wvs,Kenya,opencharacter,262,3,3,2,5,2,2
wvs,Kenya,opencharacter,263,3,3,2,5,2,2
wvs,Kenya,opencharacter,264,3,3,2,6,2,2
wvs,Kenya,opencharacter,265,3,3,2,6,2,2
wvs,Kenya,opencharacter,266,3,2,2,6,2,2
wvs,Kenya,opencharacter,267,3,3,2,4,2,2
wvs,Kenya,opencharacter,268,3,2,2,6,2,2
wvs,Kenya,opencharacter,269,3,3,2,4,1,2
wvs,Kenya,opencharacter,270,3,2,2,6,2,2
wvs,Kenya,opencharacter,271,3,3,2,5,1,2
wvs,Kenya,opencharacter,272,3,3,2,6,2,2
wvs,Kenya,opencharacter,273,3,3,2,7,2,2
wvs,Kenya,opencharacter,274,3,3,2,6,2,2
wvs,Kenya,opencharacter,275,3,3,2,5,2,2
wvs,Kenya,opencharacter,276,3,2,2,6,2,2
wvs,Kenya,opencharacter,277,3,3,2,6,1,2
wvs,Kenya,opencharacter,278,3,3,2,6,2,2
wvs,Kenya,opencharacter,279,3,2,2,5,2,2
wvs,Kenya,opencharacter,280,3,3,2,5,2,2
wvs,Kenya,opencharacter,281,3,3,2,5,1,2
wvs,Kenya,opencharacter,282,3,3,2,6,2,2
wvs,Kenya,opencharacter,283,3,3,2,6,2,2
wvs,Kenya,opencharacter,284,3,2,2,6,2,2
wvs,Kenya,opencharacter,285,3,3,2,5,2,2
wvs,Kenya,opencharacter,286,3,3,2,6,1,2
wvs,Kenya,opencharacter,287,3,3,2,6,2,2
wvs,Kenya,opencharacter,288,3,3,2,6,2,2
wvs,Kenya,opencharacter,289,3,3,2,5,2,2
wvs,Kenya,opencharacter,290,3,3,2,6,2,2
wvs,Kenya,opencharacter,291,3,3,2,7,2,2
wvs,Kenya,opencharacter,292,3,3,2,6,2,2
wvs,Kenya,opencharacter,293,3,2,2,6,2,2
wvs,Kenya,opencharacter,294,3,3,2,6,1,2
wvs,Kenya,opencharacter,295,3,2,2,7,2,2
wvs,Kenya,opencharacter,296,3,2,2,6,2,2
wvs,Kenya,opencharacter,297,3,3,2,6,2,2
wvs,Kenya,opencharacter,298,2,3,2,7,2,2
wvs,Kenya,opencharacter,299,3,3,2,6,2,2
