domain,country,prompt_method,respondent_id,Q45_rev,Q46_rev,Q57_rev,Q184_rev,Q218_rev,Q254_rev
wvs,Kenya,opencharacter,253,2,3,1,7,2,3
wvs,Kenya,opencharacter,254,2,4,1,8,2,3
wvs,Kenya,opencharacter,255,2,3,1,7,2,3
wvs,Kenya,opencharacter,256,2,4,1,7,3,4
wvs,Kenya,opencharacter,257,2,4,1,8,2,3
wvs,Kenya,opencharacter,258,2,3,1,10,2,3
wvs,Kenya,opencharacter,259,3,4,1,8,3,3
wvs,Kenya,opencharacter,260,2,4,1,8,2,3
wvs,Kenya,opencharacter,261,2,4,1,7,2,3
wvs,Kenya,opencharacter,262,2,4,1,8,2,3
wvs,Kenya,opencharacter,263,2,4,1,7,2,3
wvs,Kenya,opencharacter,264,2,4,1,8,3,3
wvs,Kenya,opencharacter,265,2,4,1,7,2,3
wvs,Kenya,opencharacter,266,2,3,1,8,2,3
wvs,Kenya,opencharacter,267,2,4,1,10,2,3
wvs,Kenya,opencharacter,268,2,3,1,7,2,3
wvs,Kenya,opencharacter,269,2,4,1,7,2,3
wvs,Kenya,opencharacter,270,2,4,1,8,3,3
wvs,Kenya,opencharacter,271,2,4,1,7,2,3
wvs,Kenya,opencharacter,272,2,4,1,10,2,3
wvs,Kenya,opencharacter,273,2,4,1,8,3,3
wvs,Kenya,opencharacter,274,2,4,1,7,2,3
wvs,Kenya,opencharacter,275,2,3,1,8,2,4
wvs,Kenya,opencharacter,276,2,4,1,8,3,3
wvs,Kenya,opencharacter,277,2,4,1,7,2,3
wvs,Kenya,opencharacter,278,2,4,1,7,3,3
wvs,Kenya,opencharacter,279,2,4,1,6,2,3
wvs,Kenya,opencharacter,280,2,4,1,7,2,3
wvs,Kenya,opencharacter,281,2,4,1,10,2,3
wvs,Kenya,opencharacter,282,2,4,1,8,3,3
wvs,Kenya,opencharacter,283,2,4,1,8,2,3
wvs,Kenya,opencharacter,284,2,4,1,7,3,3
wvs,Kenya,opencharacter,285,2,4,1,8,2,3
wvs,Kenya,opencharacter,286,2,4,1,8,2,3
wvs,Kenya,opencharacter,287,2,4,1,8,2,3
wvs,Kenya,opencharacter,288,2,4,1,8,2,3
wvs,Kenya,opencharacter,289,2,4,1,7,2,3
wvs,Kenya,opencharacter,290,2,4,1,8,2,3
wvs,Kenya,opencharacter,291,2,4,1,8,3,3
wvs,Kenya,opencharacter,292,2,4,1,8,2,3
wvs,Kenya,opencharacter,293,2,4,1,7,2,3
wvs,Kenya,opencharacter,294,2,4,1,7,3,3
wvs,Kenya,opencharacter,295,2,4,1,7,2,3
wvs,Kenya,opencharacter,296,2,4,1,10,2,3
wvs,Kenya,opencharacter,297,2,4,1,7,3,3
wvs,Kenya,opencharacter,298,2,3,1,8,2,3
wvs,Kenya,opencharacter,299,2,4,1,8,3,3
