domain,country,prompt_method,respondent_id,Q45_para,Q46_para,Q57_para,Q184_para,Q218_para,Q254_para
wvs,Kenya,opencharacter,243,2,2,2,5,3,3
wvs,Kenya,opencharacter,244,2,2,2,6,3,3
wvs,Kenya,opencharacter,245,2,2,2,6,3,3
wvs,Kenya,opencharacter,246,2,2,2,5,3,3
wvs,Kenya,opencharacter,247,2,3,2,3,3,3
wvs,Kenya,opencharacter,248,2,2,2,5,2,3
wvs,Kenya,opencharacter,249,2,3,2,6,3,3
wvs,Kenya,opencharacter,250,2,2,2,6,3,3
wvs,Kenya,opencharacter,251,2,2,2,6,3,3
wvs,Kenya,opencharacter,252,2,2,2,6,3,3
wvs,Kenya,opencharacter,253,2,3,2,6,3,3
wvs,Kenya,opencharacter,254,2,2,2,7,1,3
wvs,Kenya,opencharacter,255,2,2,2,6,3,3
wvs,Kenya,opencharacter,256,2,3,2,5,3,3
wvs,Kenya,opencharacter,257,2,2,2,6,1,3
wvs,Kenya,opencharacter,258,2,2,2,6,3,3
wvs,Kenya,opencharacter,259,2,2,2,5,2,3
wvs,Kenya,opencharacter,260,2,2,2,3,3,3
wvs,Kenya,opencharacter,261,2,3,2,3,3,3
wvs,Kenya,opencharacter,262,2,2,2,3,1,3
wvs,Kenya,opencharacter,263,2,2,2,6,3,3
wvs,Kenya,opencharacter,264,2,3,2,6,3,3
wvs,Kenya,opencharacter,265,2,3,2,6,3,3
wvs,Kenya,opencharacter,266,2,2,2,5,1,3
wvs,Kenya,opencharacter,267,2,2,2,5,3,3
wvs,Kenya,opencharacter,268,2,2,2,7,1,3
wvs,Kenya,opencharacter,269,2,3,2,4,3,3
wvs,Kenya,opencharacter,270,2,2,2,3,3,3
wvs,Kenya,opencharacter,271,2,2,2,4,3,3
wvs,Kenya,opencharacter,272,2,2,2,6,3,3
wvs,Kenya,opencharacter,273,2,2,2,5,3,3
wvs,Kenya,opencharacter,274,2,2,2,1,3,3
wvs,Kenya,opencharacter,275,2,2,2,5,3,3
wvs,Kenya,opencharacter,276,2,2,2,5,1,3
wvs,Kenya,opencharacter,277,2,2,2,6,3,3
wvs,Kenya,opencharacter,278,2,2,2,6,1,3
wvs,Kenya,opencharacter,279,2,2,2,5,1,3
wvs,Kenya,opencharacter,280,2,2,2,2,3,3
wvs,Kenya,opencharacter,281,2,2,2,3,3,3
wvs,Kenya,opencharacter,282,2,3,2,6,3,3
wvs,Kenya,opencharacter,283,2,2,2,4,3,3
wvs,Kenya,opencharacter,284,2,2,2,5,1,2
wvs,Kenya,opencharacter,285,2,2,2,3,3,3
wvs,Kenya,opencharacter,286,2,2,2,5,3,3
wvs,Kenya,opencharacter,287,2,2,2,3,3,3
wvs,Kenya,opencharacter,288,2,2,2,5,3,3
wvs,Kenya,opencharacter,289,2,3,2,6,3,3
wvs,Kenya,opencharacter,290,2,2,2,7,1,3
wvs,Kenya,opencharacter,291,2,2,2,3,1,3
wvs,Kenya,opencharacter,292,2,2,2,5,3,3
wvs,Kenya,opencharacter,293,2,2,2,5,3,3
wvs,Kenya,opencharacter,294,2,2,2,6,3,3
wvs,Kenya,opencharacter,295,2,2,2,5,1,3
wvs,Kenya,opencharacter,296,2,2,2,6,3,3
wvs,Kenya,opencharacter,297,2,2,2,5,3,3
wvs,Kenya,opencharacter,298,2,2,2,5,3,3
wvs,Kenya,opencharacter,299,2,2,2,5,3,3
