domain,country,prompt_method,respondent_id,Q45_para,Q46_para,Q57_para,Q184_para,Q218_para,Q254_para
wvs,Kenya,deep_persona,227,2,3,2,3,3,3
wvs,Kenya,deep_persona,228,2,3,2,2,3,4
wvs,Kenya,deep_persona,229,3,4,2,1,3,1
wvs,Kenya,deep_persona,230,2,4,2,1,3,3
wvs,Kenya,deep_persona,231,2,3,2,6,3,3
wvs,Kenya,deep_persona,232,2,3,2,6,2,3
wvs,Kenya,deep_persona,233,2,3,2,3,3,3
wvs,Kenya,deep_persona,234,2,2,2,6,3,3
wvs,Kenya,deep_persona,235,2,2,2,4,3,3
wvs,Kenya,deep_persona,236,2,4,2,5,3,4
wvs,Kenya,deep_persona,237,2,2,2,6,1,3
wvs,Kenya,deep_persona,238,3,3,2,5,3,3
wvs,Kenya,deep_persona,239,2,3,2,5,3,3
wvs,Kenya,deep_persona,240,2,2,2,6,2,3
wvs,Kenya,deep_persona,241,2,4,2,3,3,3
wvs,Kenya,deep_persona,242,2,3,2,6,3,3
wvs,Kenya,deep_persona,243,2,2,2,6,3,3
wvs,Kenya,deep_persona,244,2,3,2,3,3,3
wvs,Kenya,deep_persona,245,3,4,2,3,3,3
wvs,Kenya,deep_persona,246,2,2,2,5,3,3
wvs,Kenya,deep_persona,247,2,4,2,3,3,3
wvs,Kenya,deep_persona,248,2,2,2,4,3,3
wvs,Kenya,deep_persona,249,2,3,2,2,3,3
wvs,Kenya,deep_persona,250,2,3,2,5,2,3
wvs,Kenya,deep_persona,251,3,3,2,6,3,3
wvs,Kenya,deep_persona,252,3,3,2,1,3,3
wvs,Kenya,deep_persona,253,3,4,2,4,3,3
wvs,Kenya,deep_persona,254,2,3,2,5,3,3
wvs,Kenya,deep_persona,255,2,2,2,4,3,1
wvs,Kenya,deep_persona,256,2,2,2,7,2,3
wvs,Kenya,deep_persona,257,2,2,2,2,2,1
wvs,Kenya,deep_persona,258,2,3,2,1,3,3
wvs,Kenya,deep_persona,259,2,2,2,5,3,3
wvs,Kenya,deep_persona,260,2,3,2,3,3,3
wvs,Kenya,deep_persona,261,2,2,2,6,3,3
wvs,Kenya,deep_persona,262,2,2,2,5,3,3
wvs,Kenya,deep_persona,263,3,3,2,1,3,3
wvs,Kenya,deep_persona,264,2,2,2,6,3,3
wvs,Kenya,deep_persona,265,2,3,2,5,3,3
wvs,Kenya,deep_persona,266,2,2,2,5,3,3
wvs,Kenya,deep_persona,267,3,2,2,1,3,4
wvs,Kenya,deep_persona,268,2,2,2,1,3,3
wvs,Kenya,deep_persona,269,2,2,2,2,3,3
wvs,Kenya,deep_persona,270,2,2,2,4,2,3
wvs,Kenya,deep_persona,271,2,3,2,5,3,3
wvs,Kenya,deep_persona,272,2,2,2,4,3,3
wvs,Kenya,deep_persona,273,2,3,2,1,3,3
wvs,Kenya,deep_persona,274,2,3,2,5,1,3
wvs,Kenya,deep_persona,275,2,2,2,1,2,3
wvs,Kenya,deep_persona,276,2,2,2,6,1,3
wvs,Kenya,deep_persona,277,2,2,2,1,3,3
wvs,Kenya,deep_persona,278,3,3,2,3,3,3
wvs,Kenya,deep_persona,279,2,2,2,1,3,3
wvs,Kenya,deep_persona,280,2,3,2,4,3,3
wvs,Kenya,deep_persona,281,3,4,2,4,2,4
wvs,Kenya,deep_persona,282,2,2,2,5,3,3
wvs,Kenya,deep_persona,283,3,3,2,1,3,3
wvs,Kenya,deep_persona,284,2,3,2,6,3,3
wvs,Kenya,deep_persona,285,3,4,2,3,3,3
wvs,Kenya,deep_persona,286,3,4,2,1,3,3
wvs,Kenya,deep_persona,287,3,2,2,1,3,3
wvs,Kenya,deep_persona,288,3,4,2,1,3,3
wvs,Kenya,deep_persona,289,2,2,2,2,3,3
wvs,Kenya,deep_persona,290,3,2,2,2,3,3
wvs,Kenya,deep_persona,291,3,2,2,4,3,2
wvs,Kenya,deep_persona,292,2,3,2,6,3,3
wvs,Kenya,deep_persona,293,2,2,2,5,2,3
wvs,Kenya,deep_persona,294,2,2,2,1,3,2
wvs,Kenya,deep_persona,295,3,4,2,1,3,4
wvs,Kenya,deep_persona,296,2,4,2,3,3,3
wvs,Kenya,deep_persona,297,3,4,2,1,3,4
wvs,Kenya,deep_persona,298,2,2,2,1,3,3
wvs,Kenya,deep_persona,299,2,2,2,6,2,3
