domain,country,prompt_method,respondent_id,Q45,Q46,Q57,Q184,Q218,Q254
wvs,India,cultural,153,3,2,2,7,3,1
wvs,India,cultural,154,3,2,2,5,3,1
wvs,India,cultural,155,3,2,2,7,2,1
wvs,India,cultural,156,3,2,2,7,3,1
wvs,India,cultural,157,3,2,2,7,2,1
wvs,India,cultural,158,3,2,2,7,3,1
wvs,India,cultural,159,3,2,2,7,3,1
wvs,India,cultural,160,3,2,2,6,3,1
wvs,India,cultural,161,3,2,2,7,3,1
wvs,India,cultural,162,3,2,2,6,2,1
wvs,India,cultural,163,3,2,2,7,2,1
wvs,India,cultural,164,3,2,2,7,3,1
wvs,India,cultural,165,3,2,2,7,2,1
wvs,India,cultural,166,3,2,2,6,2,1
wvs,India,cultural,167,3,2,2,7,2,1
wvs,India,cultural,168,3,2,2,7,2,1
wvs,India,cultural,169,3,2,2,7,2,1
wvs,India,cultural,170,3,2,2,7,3,1
wvs,India,cultural,171,3,2,2,7,3,1
wvs,India,cultural,172,3,2,2,6,2,1
wvs,India,cultural,173,3,2,2,7,2,1
wvs,India,cultural,174,3,2,2,7,2,1
wvs,India,cultural,175,3,2,2,7,2,1
wvs,India,cultural,176,3,2,2,7,2,1
wvs,India,cultural,177,3,2,2,7,2,1
wvs,India,cultural,178,3,2,2,7,2,1
wvs,India,cultural,179,3,2,2,7,2,1
wvs,India,cultural,180,3,2,2,7,3,1
wvs,India,cultural,181,3,2,2,7,2,1
wvs,India,cultural,182,3,2,2,6,2,1
wvs,India,cultural,183,3,2,2,7,2,1
wvs,India,cultural,184,3,2,2,7,2,1
wvs,India,cultural,185,3,2,2,7,3,1
wvs,India,cultural,186,3,2,2,7,2,1
wvs,India,cultural,187,3,2,2,7,3,1
wvs,India,cultural,188,3,2,2,7,3,1
wvs,India,cultural,189,3,2,2,7,2,1
wvs,India,cultural,190,3,2,2,7,3,1
wvs,India,cultural,191,3,2,2,6,3,1
wvs,India,cultural,192,3,2,2,7,3,2
wvs,India,cultural,193,3,2,2,7,3,1
wvs,India,cultural,194,3,2,2,7,2,1
wvs,India,cultural,195,3,2,2,7,3,1
wvs,India,cultural,196,3,2,2,8,3,1
wvs,India,cultural,197,3,2,2,7,3,1
wvs,India,cultural,198,3,2,2,7,2,1
wvs,India,cultural,199,3,2,2,7,2,1
wvs,India,cultural,200,3,2,2,6,3,1
wvs,India,cultural,201,3,2,2,7,2,1
wvs,India,cultural,202,3,2,2,6,2,1
wvs,India,cultural,203,3,2,2,6,3,1
wvs,India,cultural,204,3,2,2,7,3,1
wvs,India,cultural,205,3,2,2,7,3,1
wvs,India,cultural,206,3,2,2,6,2,1
wvs,India,cultural,207,3,2,2,6,2,1
wvs,India,cultural,208,3,2,2,6,2,1
wvs,India,cultural,209,3,2,2,7,2,1
wvs,India,cultural,210,3,2,2,6,3,1
wvs,India,cultural,211,3,2,2,7,2,1
wvs,India,cultural,212,3,2,2,7,2,1
wvs,India,cultural,213,3,2,2,7,2,1
wvs,India,cultural,214,3,2,2,6,2,1
wvs,India,cultural,215,3,2,2,5,2,1
wvs,India,cultural,216,3,2,2,7,2,1
wvs,India,cultural,217,3,2,2,8,3,1
wvs,India,cultural,218,3,2,2,5,2,1
wvs,India,cultural,219,3,2,2,7,3,1
wvs,India,cultural,220,3,2,2,7,2,1
wvs,India,cultural,221,3,2,2,7,2,1
wvs,India,cultural,222,3,2,2,7,3,2
wvs,India,cultural,223,3,2,2,6,2,1
wvs,India,cultural,224,3,2,2,6,3,1
wvs,India,cultural,225,3,2,2,7,3,1
wvs,India,cultural,226,3,2,2,7,3,1
wvs,India,cultural,227,3,2,2,7,2,1
wvs,India,cultural,228,3,2,2,7,3,1
wvs,India,cultural,229,3,2,2,7,3,1
wvs,India,cultural,230,3,2,2,7,2,1
wvs,India,cultural,231,3,2,2,7,2,1
wvs,India,cultural,232,3,2,2,7,2,1
wvs,India,cultural,233,3,2,2,7,2,1
wvs,India,cultural,234,3,2,2,8,2,1
wvs,India,cultural,235,3,2,2,7,2,1
wvs,India,cultural,236,3,2,2,7,2,1
wvs,India,cultural,237,3,2,2,7,2,1
wvs,India,cultural,238,3,2,2,5,2,1
wvs,India,cultural,239,3,2,2,6,2,1
wvs,India,cultural,240,3,2,2,7,3,1
wvs,India,cultural,241,3,2,2,7,3,1
wvs,India,cultural,242,3,2,2,7,2,1
wvs,India,cultural,243,3,2,2,7,2,1
wvs,India,cultural,244,3,2,2,7,3,1
wvs,India,cultural,245,3,2,2,6,3,1
wvs,India,cultural,246,3,2,2,7,2,1
wvs,India,cultural,247,3,2,2,6,3,1
wvs,India,cultural,248,3,2,2,7,2,1
wvs,India,cultural,249,3,2,2,6,3,1
wvs,India,cultural,250,3,2,2,6,2,1
wvs,India,cultural,251,3,2,2,7,3,1
wvs,India,cultural,252,3,2,2,7,3,1
wvs,India,cultural,253,3,2,2,7,3,1
wvs,India,cultural,254,3,2,2,7,2,1
wvs,India,cultural,255,3,2,2,7,3,1
wvs,India,cultural,256,3,2,2,8,3,2
wvs,India,cultural,257,3,2,2,7,2,1
wvs,India,cultural,258,3,2,2,6,2,1
wvs,India,cultural,259,3,2,2,7,2,1
wvs,India,cultural,260,3,2,2,7,2,1
wvs,India,cultural,261,3,2,2,7,3,1
wvs,India,cultural,262,3,2,2,6,3,1
wvs,India,cultural,263,3,2,2,7,2,1
wvs,India,cultural,264,3,2,2,5,3,1
wvs,India,cultural,265,3,2,2,7,2,1
wvs,India,cultural,266,3,2,2,7,3,1
wvs,India,cultural,267,3,2,2,6,3,1
wvs,India,cultural,268,3,2,2,7,2,1
wvs,India,cultural,269,3,2,2,6,2,2
wvs,India,cultural,270,3,2,2,7,2,2
wvs,India,cultural,271,3,2,2,6,3,1
wvs,India,cultural,272,3,2,2,7,2,1
wvs,India,cultural,273,3,2,2,6,2,1
wvs,India,cultural,274,3,2,2,7,3,1
wvs,India,cultural,275,3,2,2,7,2,1
wvs,India,cultural,276,3,2,2,7,2,1
wvs,India,cultural,277,3,2,2,7,2,1
wvs,India,cultural,278,3,2,2,7,2,1
wvs,India,cultural,279,3,2,2,7,2,1
wvs,India,cultural,280,3,2,2,6,2,1
wvs,India,cultural,281,3,2,2,7,3,1
wvs,India,cultural,282,3,2,2,7,3,1
wvs,India,cultural,283,3,2,2,6,3,1
wvs,India,cultural,284,3,2,2,5,3,1
wvs,India,cultural,285,3,2,2,7,2,1
wvs,India,cultural,286,3,2,2,7,2,1
wvs,India,cultural,287,3,2,2,6,3,1
wvs,India,cultural,288,3,2,2,7,3,1
wvs,India,cultural,289,3,2,2,6,3,1
wvs,India,cultural,290,3,2,2,7,2,1
wvs,India,cultural,291,3,2,2,7,2,1
wvs,India,cultural,292,3,2,2,7,2,1
wvs,India,cultural,293,3,2,2,7,2,1
wvs,India,cultural,294,3,2,2,7,2,1
wvs,India,cultural,295,3,2,2,7,2,1
wvs,India,cultural,296,3,2,2,7,2,1
wvs,India,cultural,297,3,2,2,7,2,1
wvs,India,cultural,298,3,2,2,6,3,1
wvs,India,cultural,299,3,2,2,7,3,1
