domain,country,prompt_method,respondent_id,Q45_rev,Q46_rev,Q57_rev,Q184_rev,Q218_rev,Q254_rev
wvs,India,cultural,89,2,4,1,7,2,3
wvs,India,cultural,90,2,4,1,7,2,3
wvs,India,cultural,91,2,4,1,7,2,3
wvs,India,cultural,92,3,3,1,8,1,3
wvs,India,cultural,93,2,4,1,8,1,3
wvs,India,cultural,94,2,4,1,8,3,3
wvs,India,cultural,95,2,4,1,8,1,3
wvs,India,cultural,96,2,3,1,8,2,3
wvs,India,cultural,97,2,4,1,7,1,3
wvs,India,cultural,98,3,3,1,7,1,3
wvs,India,cultural,99,2,3,1,6,1,3
wvs,India,cultural,100,2,4,1,8,2,3
wvs,India,cultural,101,2,4,1,7,1,3
wvs,India,cultural,102,2,3,1,7,2,3
wvs,India,cultural,103,2,4,1,8,2,3
wvs,India,cultural,104,2,3,1,8,2,3
wvs,India,cultural,105,2,3,1,8,1,3
wvs,India,cultural,106,3,3,1,7,1,3
wvs,India,cultural,107,3,4,1,7,2,3
wvs,India,cultural,108,2,4,1,8,1,3
wvs,India,cultural,109,2,4,1,8,2,3
wvs,India,cultural,110,3,4,1,8,1,3
wvs,India,cultural,111,2,4,1,7,1,3
wvs,India,cultural,112,2,3,1,8,2,3
wvs,India,cultural,113,2,4,1,8,2,3
wvs,India,cultural,114,3,3,1,7,2,3
wvs,India,cultural,115,2,4,1,8,1,3
wvs,India,cultural,116,2,4,1,8,2,3
wvs,India,cultural,117,2,4,1,8,1,3
wvs,India,cultural,118,2,4,1,8,1,3
wvs,India,cultural,119,2,3,1,8,2,3
wvs,India,cultural,120,2,3,1,8,2,3
wvs,India,cultural,121,2,4,1,8,1,3
wvs,India,cultural,122,2,4,1,8,1,3
wvs,India,cultural,123,3,3,1,8,1,3
wvs,India,cultural,124,2,3,1,8,2,3
wvs,India,cultural,125,2,4,1,7,1,3
wvs,India,cultural,126,2,3,1,8,1,3
wvs,India,cultural,127,3,3,1,7,1,3
wvs,India,cultural,128,2,3,1,7,3,3
wvs,India,cultural,129,2,3,1,8,1,3
wvs,India,cultural,130,2,4,1,7,2,3
wvs,India,cultural,131,3,4,1,8,2,3
wvs,India,cultural,132,3,3,1,8,1,3
wvs,India,cultural,133,2,3,1,8,2,3
wvs,India,cultural,134,2,3,1,8,2,3
wvs,India,cultural,135,3,4,1,10,1,3
wvs,India,cultural,136,2,4,1,7,1,3
wvs,India,cultural,137,2,4,1,8,2,3
wvs,India,cultural,138,2,4,1,8,2,3
wvs,India,cultural,139,2,3,1,8,2,3
wvs,India,cultural,140,2,4,1,7,1,3
wvs,India,cultural,141,2,3,1,8,2,3
wvs,India,cultural,142,2,4,1,8,2,3
wvs,India,cultural,143,2,4,1,7,2,3
wvs,India,cultural,144,3,3,1,7,2,3
wvs,India,cultural,145,2,3,1,7,1,3
wvs,India,cultural,146,2,3,1,7,2,3
wvs,India,cultural,147,2,3,1,8,2,3
wvs,India,cultural,148,2,3,1,8,1,3
wvs,India,cultural,149,2,3,1,8,1,3
wvs,India,cultural,150,2,3,1,8,1,3
wvs,India,cultural,151,2,4,1,8,2,3
wvs,India,cultural,152,3,4,1,8,1,3
wvs,India,cultural,153,2,3,1,6,1,3
wvs,India,cultural,154,3,3,1,8,2,3
wvs,India,cultural,155,2,4,1,8,1,3
wvs,India,cultural,156,2,3,1,7,2,3
wvs,India,cultural,157,2,3,1,8,1,3
wvs,India,cultural,158,3,3,1,8,2,3
wvs,India,cultural,159,2,4,1,8,1,3
wvs,India,cultural,160,2,4,1,8,1,3
wvs,India,cultural,161,2,3,1,7,1,3
wvs,India,cultural,162,2,3,1,8,2,3
wvs,India,cultural,163,2,4,1,5,1,3
wvs,India,cultural,164,2,3,1,7,2,3
wvs,India,cultural,165,2,3,1,8,2,3
wvs,India,cultural,166,2,3,1,8,2,3
wvs,India,cultural,167,2,3,1,8,1,3
wvs,India,cultural,168,3,4,1,8,1,3
wvs,India,cultural,169,2,3,1,8,1,3
wvs,India,cultural,170,2,3,1,8,2,3
wvs,India,cultural,171,3,3,1,6,1,3
wvs,India,cultural,172,3,3,1,7,2,3
wvs,India,cultural,173,2,3,1,8,1,3
wvs,India,cultural,174,2,4,1,10,3,3
wvs,India,cultural,175,2,4,1,7,1,3
wvs,India,cultural,176,2,4,1,8,1,3
wvs,India,cultural,177,2,3,1,7,1,3
wvs,India,cultural,178,2,3,1,10,2,3
wvs,India,cultural,179,2,4,1,8,1,3
wvs,India,cultural,180,3,4,1,8,1,3
wvs,India,cultural,181,2,3,1,8,1,3
wvs,India,cultural,182,2,4,1,8,1,3
wvs,India,cultural,183,3,2,1,8,1,3
wvs,India,cultural,184,3,3,1,7,2,3
wvs,India,cultural,185,3,4,1,10,1,3
wvs,India,cultural,186,3,3,1,8,1,3
wvs,India,cultural,187,2,4,1,7,2,3
wvs,India,cultural,188,2,3,1,7,1,3
wvs,India,cultural,189,3,4,1,7,2,3
wvs,India,cultural,190,2,4,1,8,1,3
wvs,India,cultural,191,2,3,1,8,1,3
wvs,India,cultural,192,2,4,1,5,2,3
wvs,India,cultural,193,2,3,1,8,3,3
wvs,India,cultural,194,2,4,1,10,1,3
wvs,India,cultural,195,3,3,1,7,2,3
wvs,India,cultural,196,2,4,1,8,1,3
wvs,India,cultural,197,2,4,1,7,1,3
wvs,India,cultural,198,2,4,1,8,2,3
wvs,India,cultural,199,2,4,1,8,1,3
wvs,India,cultural,200,3,4,1,8,1,3
wvs,India,cultural,201,2,4,1,8,3,3
wvs,India,cultural,202,2,3,1,7,1,3
wvs,India,cultural,203,2,3,1,8,2,3
wvs,India,cultural,204,2,3,1,6,1,3
wvs,India,cultural,205,3,4,1,7,1,3
wvs,India,cultural,206,3,3,1,8,3,3
wvs,India,cultural,207,2,3,1,8,2,3
wvs,India,cultural,208,2,3,1,8,1,3
wvs,India,cultural,209,2,4,1,8,1,3
wvs,India,cultural,210,2,3,1,8,2,3
wvs,India,cultural,211,2,3,1,7,1,3
wvs,India,cultural,212,2,4,1,8,2,3
wvs,India,cultural,213,2,4,1,10,1,3
wvs,India,cultural,214,2,3,1,7,1,3
wvs,India,cultural,215,2,3,1,8,1,3
wvs,India,cultural,216,3,4,1,8,1,3
wvs,India,cultural,217,3,3,1,8,1,3
wvs,India,cultural,218,3,3,1,8,2,3
wvs,India,cultural,219,2,4,1,8,1,3
wvs,India,cultural,220,2,4,1,7,1,3
wvs,India,cultural,221,2,3,1,8,1,3
wvs,India,cultural,222,2,3,1,7,2,3
wvs,India,cultural,223,2,3,1,8,1,3
wvs,India,cultural,224,2,3,1,6,3,3
wvs,India,cultural,225,3,4,1,10,1,3
wvs,India,cultural,226,2,3,1,6,2,3
wvs,India,cultural,227,2,3,1,10,1,3
wvs,India,cultural,228,2,3,1,8,3,3
wvs,India,cultural,229,3,4,1,8,1,3
wvs,India,cultural,230,2,3,1,7,2,3
wvs,India,cultural,231,2,3,1,8,1,3
wvs,India,cultural,232,2,4,1,7,1,3
wvs,India,cultural,233,2,3,1,8,2,3
wvs,India,cultural,234,2,4,1,8,1,3
wvs,India,cultural,235,3,3,1,8,2,3
wvs,India,cultural,236,3,4,1,7,2,3
wvs,India,cultural,237,2,4,1,8,1,3
wvs,India,cultural,238,3,3,1,7,2,3
wvs,India,cultural,239,2,3,1,8,2,3
wvs,India,cultural,240,2,3,1,8,2,3
wvs,India,cultural,241,3,3,1,7,1,3
wvs,India,cultural,242,3,3,1,8,1,3
wvs,India,cultural,243,2,4,1,8,2,3
wvs,India,cultural,244,2,3,1,7,1,3
wvs,India,cultural,245,2,3,1,8,2,3
wvs,India,cultural,246,2,3,1,8,1,3
wvs,India,cultural,247,3,3,1,10,2,3
wvs,India,cultural,248,2,4,1,7,2,3
wvs,India,cultural,249,2,3,1,8,2,3
wvs,India,cultural,250,2,4,1,7,1,3
wvs,India,cultural,251,3,3,1,8,1,3
wvs,India,cultural,252,3,3,1,7,1,3
wvs,India,cultural,253,2,4,1,8,1,3
wvs,India,cultural,254,2,3,1,7,1,3
wvs,India,cultural,255,2,3,1,10,2,3
wvs,India,cultural,256,2,4,1,8,3,3
wvs,India,cultural,257,3,3,1,8,1,3
wvs,India,cultural,258,3,4,1,6,1,3
wvs,India,cultural,259,2,4,1,7,1,3
wvs,India,cultural,260,3,3,1,7,1,3
wvs,India,cultural,261,2,4,1,7,1,3
wvs,India,cultural,262,3,3,1,7,3,3
wvs,India,cultural,263,2,3,1,8,3,3
wvs,India,cultural,264,2,4,1,6,1,3
wvs,India,cultural,265,2,3,1,8,1,3
wvs,India,cultural,266,2,3,1,7,2,3
wvs,India,cultural,267,2,4,1,7,2,3
wvs,India,cultural,268,2,3,1,8,1,3
wvs,India,cultural,269,3,3,1,8,1,3
wvs,India,cultural,270,3,3,1,8,1,3
wvs,India,cultural,271,2,3,1,8,2,3
wvs,India,cultural,272,3,3,1,8,2,3
wvs,India,cultural,273,2,4,1,6,1,3
wvs,India,cultural,274,2,3,1,7,2,3
wvs,India,cultural,275,2,3,1,7,2,3
wvs,India,cultural,276,2,4,1,8,2,3
wvs,India,cultural,277,2,4,1,7,1,3
wvs,India,cultural,278,2,4,1,8,1,3
wvs,India,cultural,279,2,4,1,7,2,3
wvs,India,cultural,280,3,4,1,8,1,3
wvs,India,cultural,281,2,4,1,5,1,3
wvs,India,cultural,282,2,3,1,8,2,3
wvs,India,cultural,283,3,3,1,8,2,3
wvs,India,cultural,284,3,3,1,8,1,3
wvs,India,cultural,285,3,4,1,8,1,3
wvs,India,cultural,286,2,4,1,8,1,3
wvs,India,cultural,287,2,3,1,8,2,3
wvs,India,cultural,288,3,4,1,8,3,3
wvs,India,cultural,289,3,4,1,8,3,3
wvs,India,cultural,290,2,4,1,8,1,3
wvs,India,cultural,291,3,4,1,9,2,3
wvs,India,cultural,292,2,3,1,7,1,3
wvs,India,cultural,293,2,3,1,8,1,3
wvs,India,cultural,294,3,4,1,7,1,3
wvs,India,cultural,295,2,4,1,7,1,3
wvs,India,cultural,296,3,4,1,7,1,3
wvs,India,cultural,297,2,4,1,10,1,3
wvs,India,cultural,298,2,4,1,8,1,3
wvs,India,cultural,299,2,3,1,8,3,3
