domain,country,prompt_method,respondent_id,Q45,Q46,Q57,Q184,Q218,Q254
wvs,India,opencharacter,127,2,3,2,5,2,2
wvs,India,opencharacter,128,3,3,2,6,2,2
wvs,India,opencharacter,129,3,3,2,6,2,2
wvs,India,opencharacter,130,3,3,2,6,2,2
wvs,India,opencharacter,131,3,3,2,5,2,2
wvs,India,opencharacter,132,3,3,2,4,2,2
wvs,India,opencharacter,133,3,3,2,7,2,2
wvs,India,opencharacter,134,3,2,2,7,2,2
wvs,India,opencharacter,135,3,3,2,5,2,2
wvs,India,opencharacter,136,3,3,2,6,2,2
wvs,India,opencharacter,137,3,3,2,5,2,2
wvs,India,opencharacter,138,3,2,2,8,2,2
wvs,India,opencharacter,139,3,2,2,6,2,2
wvs,India,opencharacter,140,3,3,2,7,2,2
wvs,India,opencharacter,141,3,3,2,5,2,2
wvs,India,opencharacter,142,3,4,2,4,2,2
wvs,India,opencharacter,143,3,3,2,5,2,2
wvs,India,opencharacter,144,3,3,2,6,2,2
wvs,India,opencharacter,145,3,3,2,4,2,2
wvs,India,opencharacter,146,3,3,2,6,2,2
wvs,India,opencharacter,147,3,2,2,7,2,2
wvs,India,opencharacter,148,3,3,2,4,2,2
wvs,India,opencharacter,149,3,3,2,7,2,2
wvs,India,opencharacter,150,3,3,2,4,2,2
wvs,India,opencharacter,151,3,2,2,6,2,2
wvs,India,opencharacter,152,3,3,2,4,2,2
wvs,India,opencharacter,153,3,3,2,6,2,2
wvs,India,opencharacter,154,3,3,2,5,2,2
wvs,India,opencharacter,155,3,3,2,5,2,2
wvs,India,opencharacter,156,3,3,2,5,2,2
wvs,India,opencharacter,157,3,3,2,6,2,2
wvs,India,opencharacter,158,3,3,2,5,2,2
wvs,India,opencharacter,159,3,3,2,6,1,2
wvs,India,opencharacter,160,3,2,2,6,2,2
wvs,India,opencharacter,161,3,3,2,5,2,2
wvs,India,opencharacter,162,3,3,2,4,2,2
wvs,India,opencharacter,163,3,3,2,5,2,2
wvs,India,opencharacter,164,3,3,2,6,2,2
wvs,India,opencharacter,165,3,3,2,7,2,2
wvs,India,opencharacter,166,3,3,2,5,2,2
wvs,India,opencharacter,167,3,3,2,6,2,2
wvs,India,opencharacter,168,3,3,2,4,2,2
wvs,India,opencharacter,169,3,3,2,6,2,2
wvs,India,opencharacter,170,3,3,2,6,2,2
wvs,India,opencharacter,171,3,3,2,5,2,2
wvs,India,opencharacter,172,3,3,2,7,2,2
wvs,India,opencharacter,173,3,3,2,7,2,2
wvs,India,opencharacter,174,3,3,2,6,2,2
wvs,India,opencharacter,175,3,3,2,6,2,2
wvs,India,opencharacter,176,3,3,2,7,2,2
wvs,India,opencharacter,177,3,3,2,6,2,2
wvs,India,opencharacter,178,3,3,2,6,2,2
wvs,India,opencharacter,179,3,2,2,6,2,2
wvs,India,opencharacter,180,3,3,2,4,2,2
wvs,India,opencharacter,181,3,3,2,4,2,2
wvs,India,opencharacter,182,3,3,2,5,2,2
wvs,India,opencharacter,183,3,3,2,5,2,2
wvs,India,opencharacter,184,3,3,2,5,2,2
wvs,India,opencharacter,185,3,3,2,5,2,2
wvs,India,opencharacter,186,3,3,2,5,2,2
wvs,India,opencharacter,187,3,4,2,6,2,2
wvs,India,opencharacter,188,3,3,2,4,2,2
wvs,India,opencharacter,189,3,3,2,6,2,2
wvs,India,opencharacter,190,3,3,2,6,2,2
wvs,India,opencharacter,191,3,3,2,6,1,2
wvs,India,opencharacter,192,3,3,2,6,2,2
wvs,India,opencharacter,193,3,3,2,4,2,2
wvs,India,opencharacter,194,3,3,2,6,2,2
wvs,India,opencharacter,195,3,3,2,6,2,2
wvs,India,opencharacter,196,3,4,2,4,2,2
wvs,India,opencharacter,197,3,3,2,6,2,2
wvs,India,opencharacter,198,3,3,2,5,2,2
wvs,India,opencharacter,199,3,3,2,4,2,2
wvs,India,opencharacter,200,3,2,2,5,2,2
wvs,India,opencharacter,201,3,3,2,6,1,2
wvs,India,opencharacter,202,3,3,2,6,2,2
wvs,India,opencharacter,203,3,3,2,4,2,2
wvs,India,opencharacter,204,3,2,2,6,2,2
wvs,India,opencharacter,205,3,3,2,6,2,2
wvs,India,opencharacter,206,3,3,2,6,2,2
wvs,India,opencharacter,207,3,3,2,6,2,2
wvs,India,opencharacter,208,3,3,2,5,2,2
wvs,India,opencharacter,209,3,3,2,6,2,2
wvs,India,opencharacter,210,3,3,2,6,2,2
wvs,India,opencharacter,211,3,3,2,6,2,2
wvs,India,opencharacter,212,3,3,2,5,2,2
wvs,India,opencharacter,213,3,3,2,5,2,2
wvs,India,opencharacter,214,3,3,2,5,2,2
wvs,India,opencharacter,215,3,2,2,7,2,2
wvs,India,opencharacter,216,3,3,2,6,2,2
wvs,India,opencharacter,217,3,3,2,6,2,2
wvs,India,opencharacter,218,3,2,2,6,2,2
wvs,India,opencharacter,219,3,3,2,6,2,2
wvs,India,opencharacter,220,3,3,2,6,2,2
wvs,India,opencharacter,221,3,3,2,7,2,2
wvs,India,opencharacter,222,3,3,2,6,2,2
wvs,India,opencharacter,223,3,3,2,4,2,2
wvs,India,opencharacter,224,3,3,2,6,2,2
wvs,India,opencharacter,225,3,3,2,6,2,2
wvs,India,opencharacter,226,3,3,2,6,2,2
wvs,India,opencharacter,227,3,3,2,3,2,2
wvs,India,opencharacter,228,3,3,2,5,2,2
wvs,India,opencharacter,229,3,3,2,5,2,2
wvs,India,opencharacter,230,3,3,2,6,2,2
wvs,India,opencharacter,231,3,3,2,4,2,2
wvs,India,opencharacter,232,3,3,2,5,2,2
wvs,India,opencharacter,233,3,3,2,7,2,2
wvs,India,opencharacter,234,3,2,2,7,2,2
wvs,India,opencharacter,235,3,3,2,5,2,2
wvs,India,opencharacter,236,3,3,2,7,2,2
wvs,India,opencharacter,237,3,3,2,5,2,2
wvs,India,opencharacter,238,3,3,2,5,2,2
wvs,India,opencharacter,239,3,3,2,6,2,2
wvs,India,opencharacter,240,3,3,2,4,2,2
wvs,India,opencharacter,241,3,2,2,6,2,2
wvs,India,opencharacter,242,3,3,2,6,2,2
wvs,India,opencharacter,243,3,2,2,6,2,2
wvs,India,opencharacter,244,3,3,2,5,1,2
wvs,India,opencharacter,245,3,3,2,4,2,2
wvs,India,opencharacter,246,2,3,2,6,2,2
wvs,India,opencharacter,247,3,3,2,6,1,2
wvs,India,opencharacter,248,3,3,2,7,2,2
wvs,India,opencharacter,249,3,3,2,6,2,2
wvs,India,opencharacter,250,3,3,2,6,2,2
wvs,India,opencharacter,251,3,3,2,6,2,2
wvs,India,opencharacter,252,3,3,2,6,2,2
wvs,India,opencharacter,253,3,3,2,7,2,2
wvs,India,opencharacter,254,3,3,2,5,2,2
wvs,India,opencharacter,255,3,2,2,6,2,2
wvs,India,opencharacter,256,3,3,2,5,2,2
wvs,India,opencharacter,257,3,3,2,5,2,2
wvs,India,opencharacter,258,3,3,2,4,2,2
wvs,India,opencharacter,259,3,3,2,6,2,2
wvs,India,opencharacter,260,3,3,2,5,2,2
wvs,India,opencharacter,261,3,3,2,4,2,2
wvs,India,opencharacter,262,3,3,2,6,2,2
wvs,India,opencharacter,263,3,3,2,4,2,2
wvs,India,opencharacter,264,3,3,2,6,2,2
wvs,India,opencharacter,265,3,3,2,6,2,2
wvs,India,opencharacter,266,3,3,2,6,2,2
wvs,India,opencharacter,267,3,3,2,5,2,2
wvs,India,opencharacter,268,3,3,2,6,2,2
wvs,India,opencharacter,269,3,3,2,6,2,2
wvs,India,opencharacter,270,3,3,2,6,2,2
wvs,India,opencharacter,271,3,3,2,6,2,2
wvs,India,opencharacter,272,3,3,2,5,2,2
wvs,India,opencharacter,273,3,3,2,5,2,2
wvs,India,opencharacter,274,3,3,2,6,2,2
wvs,India,opencharacter,275,3,3,2,6,2,2
wvs,India,opencharacter,276,3,3,2,5,2,2
wvs,India,opencharacter,277,3,3,2,6,2,2
wvs,India,opencharacter,278,3,2,2,6,2,2
wvs,India,opencharacter,279,3,3,2,6,1,2
wvs,India,opencharacter,280,3,3,2,5,2,2
wvs,India,opencharacter,281,3,3,2,6,2,2
wvs,India,opencharacter,282,3,3,2,6,2,2
wvs,India,opencharacter,283,3,3,2,6,2,2
wvs,India,opencharacter,284,3,3,2,5,2,2
wvs,India,opencharacter,285,3,3,2,6,2,2
wvs,India,opencharacter,286,3,3,2,7,2,2
wvs,India,opencharacter,287,3,3,2,5,2,2
wvs,India,opencharacter,288,3,3,2,4,2,2
wvs,India,opencharacter,289,3,3,2,7,2,2
wvs,India,opencharacter,290,3,3,2,5,2,2
wvs,India,opencharacter,291,3,3,2,5,2,2
wvs,India,opencharacter,292,3,3,2,5,2,2
wvs,India,opencharacter,293,3,3,2,6,2,2
wvs,India,opencharacter,294,3,3,2,5,2,2
wvs,India,opencharacter,295,3,3,2,5,2,2
wvs,India,opencharacter,296,3,2,2,6,2,2
wvs,India,opencharacter,297,3,3,2,6,2,2
wvs,India,opencharacter,298,3,3,2,6,2,2
wvs,India,opencharacter,299,3,3,2,5,2,2
