domain,country,prompt_method,respondent_id,Q45_rev,Q46_rev,Q57_rev,Q184_rev,Q218_rev,Q254_rev
wvs,India,opencharacter,223,2,4,1,10,2,3
wvs,India,opencharacter,224,2,3,1,8,3,3
wvs,India,opencharacter,225,2,3,1,7,2,3
wvs,India,opencharacter,226,2,3,1,8,2,3
wvs,India,opencharacter,227,2,4,1,7,2,3
wvs,India,opencharacter,228,2,3,1,8,2,3
wvs,India,opencharacter,229,2,4,1,8,2,3
wvs,India,opencharacter,230,2,4,1,6,2,3
wvs,India,opencharacter,231,2,4,1,8,3,3
wvs,India,opencharacter,232,2,4,1,8,2,3
wvs,India,opencharacter,233,2,4,1,7,2,3
wvs,India,opencharacter,234,2,3,1,6,2,3
wvs,India,opencharacter,235,2,4,1,10,2,3
wvs,India,opencharacter,236,2,4,1,8,3,3
wvs,India,opencharacter,237,2,4,1,8,2,3
wvs,India,opencharacter,238,2,4,1,6,2,3
wvs,India,opencharacter,239,2,4,1,10,2,3
wvs,India,opencharacter,240,2,4,1,8,3,3
wvs,India,opencharacter,241,2,4,1,8,2,3
wvs,India,opencharacter,242,2,3,1,7,2,3
wvs,India,opencharacter,243,2,3,1,7,2,3
wvs,India,opencharacter,244,2,4,1,8,2,3
wvs,India,opencharacter,245,2,3,1,7,2,3
wvs,India,opencharacter,246,2,4,1,7,2,3
wvs,India,opencharacter,247,2,4,1,8,2,3
wvs,India,opencharacter,248,2,4,1,8,2,3
wvs,India,opencharacter,249,2,4,1,8,2,3
wvs,India,opencharacter,250,2,4,1,7,2,3
wvs,India,opencharacter,251,2,4,1,8,2,3
wvs,India,opencharacter,252,2,4,1,6,2,3
wvs,India,opencharacter,253,2,4,1,8,2,3
wvs,India,opencharacter,254,2,3,1,8,2,3
wvs,India,opencharacter,255,2,4,1,6,3,3
wvs,India,opencharacter,256,3,3,1,7,2,3
wvs,India,opencharacter,257,2,4,1,8,2,3
wvs,India,opencharacter,258,2,3,1,10,3,3
wvs,India,opencharacter,259,2,3,1,7,2,3
wvs,India,opencharacter,260,2,4,1,7,2,3
wvs,India,opencharacter,261,2,4,1,7,2,3
wvs,India,opencharacter,262,2,3,1,7,2,3
wvs,India,opencharacter,263,2,4,1,8,2,3
wvs,India,opencharacter,264,2,3,1,7,3,3
wvs,India,opencharacter,265,2,3,1,10,2,3
wvs,India,opencharacter,266,2,3,1,8,2,3
wvs,India,opencharacter,267,2,4,1,8,2,3
wvs,India,opencharacter,268,2,3,1,7,2,3
wvs,India,opencharacter,269,2,4,1,10,3,3
wvs,India,opencharacter,270,2,4,1,7,2,3
wvs,India,opencharacter,271,3,3,1,6,2,3
wvs,India,opencharacter,272,2,4,1,8,2,3
wvs,India,opencharacter,273,2,3,1,8,2,3
wvs,India,opencharacter,274,2,3,1,8,2,3
wvs,India,opencharacter,275,2,3,1,6,2,3
wvs,India,opencharacter,276,2,3,1,8,2,3
wvs,India,opencharacter,277,2,4,1,6,2,3
wvs,India,opencharacter,278,2,3,1,7,2,3
wvs,India,opencharacter,279,2,3,1,9,2,3
wvs,India,opencharacter,280,2,4,1,8,2,3
wvs,India,opencharacter,281,2,4,1,8,2,4
wvs,India,opencharacter,282,2,4,1,7,2,3
wvs,India,opencharacter,283,2,4,1,7,2,3
wvs,India,opencharacter,284,2,3,1,8,3,3
wvs,India,opencharacter,285,2,4,1,7,2,3
wvs,India,opencharacter,286,2,4,1,8,2,3
wvs,India,opencharacter,287,2,4,1,8,2,3
wvs,India,opencharacter,288,2,4,1,7,2,3
wvs,India,opencharacter,289,2,3,1,8,3,3
wvs,India,opencharacter,290,2,4,1,6,2,3
wvs,India,opencharacter,291,2,3,1,10,2,3
wvs,India,opencharacter,292,2,4,1,7,2,3
wvs,India,opencharacter,293,2,4,1,7,2,3
wvs,India,opencharacter,294,2,4,1,7,2,3
wvs,India,opencharacter,295,2,4,1,7,3,3
wvs,India,opencharacter,296,2,4,1,8,2,3
wvs,India,opencharacter,297,2,4,1,7,2,3
wvs,India,opencharacter,298,2,4,1,7,2,3
wvs,India,opencharacter,299,3,4,1,10,2,3
