domain,country,prompt_method,respondent_id,PC1,PC2,PC3,PC4,PC5,PC6
privacy,South Africa,opencharacter,79,7,5,5,7,7,5
privacy,South Africa,opencharacter,80,7,6,5,7,7,5
privacy,South Africa,opencharacter,81,7,5,4,7,5,5
privacy,South Africa,opencharacter,82,4,5,4,7,5,6
privacy,South Africa,opencharacter,83,7,5,5,7,7,5
privacy,South Africa,opencharacter,84,7,5,4,7,7,5
privacy,South Africa,opencharacter,85,7,5,4,1,7,5
privacy,South Africa,opencharacter,86,7,5,4,1,7,5
privacy,South Africa,opencharacter,87,7,5,3,7,4,5
privacy,South Africa,opencharacter,88,7,5,5,1,5,5
privacy,South Africa,opencharacter,89,7,3,5,7,7,5
privacy,South Africa,opencharacter,90,7,5,5,7,5,5
privacy,South Africa,opencharacter,91,6,5,5,1,5,5
privacy,South Africa,opencharacter,92,7,5,4,7,4,5
privacy,South Africa,opencharacter,93,7,5,4,7,7,5
privacy,South Africa,opencharacter,94,7,5,3,1,7,5
privacy,South Africa,opencharacter,95,7,5,5,1,7,5
privacy,South Africa,opencharacter,96,6,3,3,7,6,5
privacy,South Africa,opencharacter,97,7,4,4,7,7,5
privacy,South Africa,opencharacter,98,7,5,5,7,5,5
privacy,South Africa,opencharacter,99,7,5,6,7,7,4
privacy,South Africa,opencharacter,100,7,5,5,1,6,4
privacy,South Africa,opencharacter,101,7,5,3,7,7,3
privacy,South Africa,opencharacter,102,7,5,5,7,7,5
privacy,South Africa,opencharacter,103,5,6,4,7,5,5
privacy,South Africa,opencharacter,104,7,5,6,7,7,5
privacy,South Africa,opencharacter,105,7,6,4,7,4,5
privacy,South Africa,opencharacter,106,7,5,5,7,7,5
privacy,South Africa,opencharacter,107,7,5,5,1,7,5
privacy,South Africa,opencharacter,108,7,3,5,7,7,5
privacy,South Africa,opencharacter,109,7,5,5,1,7,5
privacy,South Africa,opencharacter,110,7,5,5,7,5,5
privacy,South Africa,opencharacter,111,6,5,2,7,7,5
privacy,South Africa,opencharacter,112,7,3,5,1,7,5
privacy,South Africa,opencharacter,113,7,5,3,7,7,5
privacy,South Africa,opencharacter,114,7,4,5,7,7,5
privacy,South Africa,opencharacter,115,7,5,6,1,7,5
privacy,South Africa,opencharacter,116,7,5,4,1,5,5
privacy,South Africa,opencharacter,117,7,5,5,7,7,5
privacy,South Africa,opencharacter,118,7,5,4,7,7,5
privacy,South Africa,opencharacter,119,5,5,3,1,5,5
privacy,South Africa,opencharacter,120,7,5,5,7,7,5
privacy,South Africa,opencharacter,121,6,5,3,7,7,5
privacy,South Africa,opencharacter,122,7,6,6,7,7,5
privacy,South Africa,opencharacter,123,7,5,4,7,7,4
privacy,South Africa,opencharacter,124,6,5,5,7,7,4
privacy,South Africa,opencharacter,125,7,5,4,7,4,5
privacy,South Africa,opencharacter,126,6,5,4,1,5,5
privacy,South Africa,opencharacter,127,7,5,3,7,7,5
privacy,South Africa,opencharacter,128,7,5,3,7,7,5
privacy,South Africa,opencharacter,129,7,4,3,7,7,5
privacy,South Africa,opencharacter,130,7,6,4,7,7,6
privacy,South Africa,opencharacter,131,7,5,5,7,4,5
privacy,South Africa,opencharacter,132,7,5,6,7,7,5
privacy,South Africa,opencharacter,133,7,5,3,7,7,3
privacy,South Africa,opencharacter,134,7,4,5,1,7,5
privacy,South Africa,opencharacter,135,7,5,5,7,7,5
privacy,South Africa,opencharacter,136,6,5,4,7,7,5
privacy,South Africa,opencharacter,137,7,5,5,7,6,5
privacy,South Africa,opencharacter,138,7,3,5,7,7,5
privacy,South Africa,opencharacter,139,5,3,5,7,5,5
privacy,South Africa,opencharacter,140,7,5,4,7,5,6
privacy,South Africa,opencharacter,141,7,4,5,7,7,4
privacy,South Africa,opencharacter,142,7,6,4,1,7,5
privacy,South Africa,opencharacter,143,7,5,4,7,6,5
privacy,South Africa,opencharacter,144,5,5,3,7,5,4
privacy,South Africa,opencharacter,145,7,5,3,1,4,5
privacy,South Africa,opencharacter,146,7,5,4,7,5,5
privacy,South Africa,opencharacter,147,7,5,5,7,7,5
privacy,South Africa,opencharacter,148,7,4,3,7,7,3
privacy,South Africa,opencharacter,149,7,3,4,1,4,5
privacy,South Africa,opencharacter,150,7,5,5,7,7,5
privacy,South Africa,opencharacter,151,7,6,4,7,4,5
privacy,South Africa,opencharacter,152,7,7,4,1,7,5
privacy,South Africa,opencharacter,153,7,6,6,1,4,5
privacy,South Africa,opencharacter,154,7,5,4,1,4,5
privacy,South Africa,opencharacter,155,7,3,5,1,7,5
privacy,South Africa,opencharacter,156,5,5,4,7,7,5
privacy,South Africa,opencharacter,157,7,5,5,1,7,5
privacy,South Africa,opencharacter,158,7,6,2,7,5,3
privacy,South Africa,opencharacter,159,7,6,5,7,7,5
privacy,South Africa,opencharacter,160,7,5,3,1,7,5
privacy,South Africa,opencharacter,161,7,5,4,1,5,5
privacy,South Africa,opencharacter,162,7,5,3,7,7,5
privacy,South Africa,opencharacter,163,6,5,5,7,5,5
privacy,South Africa,opencharacter,164,7,5,5,7,5,5
privacy,South Africa,opencharacter,165,7,5,3,1,4,5
privacy,South Africa,opencharacter,166,7,4,5,7,7,5
privacy,South Africa,opencharacter,167,6,5,5,7,7,5
privacy,South Africa,opencharacter,168,7,5,4,7,7,5
privacy,South Africa,opencharacter,169,7,6,5,7,7,5
privacy,South Africa,opencharacter,170,7,5,4,7,5,5
privacy,South Africa,opencharacter,171,7,5,4,1,7,5
privacy,South Africa,opencharacter,172,7,4,5,7,6,5
privacy,South Africa,opencharacter,173,7,5,6,7,7,5
privacy,South Africa,opencharacter,174,7,5,4,7,5,5
privacy,South Africa,opencharacter,175,7,5,5,7,7,5
privacy,South Africa,opencharacter,176,7,5,5,7,7,5
privacy,South Africa,opencharacter,177,7,5,5,7,7,5
privacy,South Africa,opencharacter,178,7,5,5,7,7,5
privacy,South Africa,opencharacter,179,7,6,3,1,6,5
privacy,South Africa,opencharacter,180,7,5,5,1,5,5
privacy,South Africa,opencharacter,181,7,5,3,7,7,5
privacy,South Africa,opencharacter,182,7,5,5,1,7,5
privacy,South Africa,opencharacter,183,7,5,6,7,7,5
privacy,South Africa,opencharacter,184,7,5,3,7,7,5
privacy,South Africa,opencharacter,185,7,5,5,7,7,5
privacy,South Africa,opencharacter,186,7,5,5,7,7,5
privacy,South Africa,opencharacter,187,7,5,5,1,7,5
privacy,South Africa,opencharacter,188,7,5,5,7,7,5
privacy,South Africa,opencharacter,189,7,6,6,7,7,5
privacy,South Africa,opencharacter,190,5,5,5,1,6,5
privacy,South Africa,opencharacter,191,6,5,4,7,7,5
privacy,South Africa,opencharacter,192,7,4,4,7,7,5
privacy,South Africa,opencharacter,193,7,6,5,7,5,5
privacy,South Africa,opencharacter,194,7,5,5,1,4,5
privacy,South Africa,opencharacter,195,7,5,5,7,4,5
privacy,South Africa,opencharacter,196,7,5,5,7,5,5
privacy,South Africa,opencharacter,197,7,5,4,7,7,5
privacy,South Africa,opencharacter,198,6,5,4,7,5,5
privacy,South Africa,opencharacter,199,7,3,5,7,4,5
privacy,South Africa,opencharacter,200,7,5,3,7,4,5
privacy,South Africa,opencharacter,201,7,5,5,7,6,5
privacy,South Africa,opencharacter,202,5,5,6,7,5,3
privacy,South Africa,opencharacter,203,7,5,5,7,5,5
privacy,South Africa,opencharacter,204,6,6,5,1,5,5
privacy,South Africa,opencharacter,205,7,2,5,7,7,5
privacy,South Africa,opencharacter,206,4,5,5,7,7,5
privacy,South Africa,opencharacter,207,7,5,5,7,7,5
privacy,South Africa,opencharacter,208,7,5,5,1,7,5
privacy,South Africa,opencharacter,209,7,3,4,7,7,5
privacy,South Africa,opencharacter,210,7,4,3,1,4,5
privacy,South Africa,opencharacter,211,7,5,5,7,4,5
privacy,South Africa,opencharacter,212,6,5,5,7,7,5
privacy,South Africa,opencharacter,213,4,5,3,7,7,5
privacy,South Africa,opencharacter,214,7,6,4,7,7,5
privacy,South Africa,opencharacter,215,7,5,6,7,6,5
privacy,South Africa,opencharacter,216,7,5,4,1,7,5
privacy,South Africa,opencharacter,217,7,6,4,7,7,5
privacy,South Africa,opencharacter,218,7,5,4,7,6,4
privacy,South Africa,opencharacter,219,7,5,5,7,7,5
privacy,South Africa,opencharacter,220,7,3,5,7,7,5
privacy,South Africa,opencharacter,221,7,5,5,7,7,5
privacy,South Africa,opencharacter,222,7,5,4,1,5,5
privacy,South Africa,opencharacter,223,7,3,3,7,6,5
privacy,South Africa,opencharacter,224,7,5,5,7,7,5
privacy,South Africa,opencharacter,225,7,5,4,7,5,5
privacy,South Africa,opencharacter,226,7,5,4,7,7,5
privacy,South Africa,opencharacter,227,7,5,5,7,7,5
privacy,South Africa,opencharacter,228,7,5,3,1,7,4
privacy,South Africa,opencharacter,229,7,5,3,7,6,5
privacy,South Africa,opencharacter,230,7,5,3,7,7,5
privacy,South Africa,opencharacter,231,7,5,6,7,7,5
privacy,South Africa,opencharacter,232,5,4,4,7,5,5
privacy,South Africa,opencharacter,233,5,5,5,7,6,5
privacy,South Africa,opencharacter,234,7,7,4,7,7,5
privacy,South Africa,opencharacter,235,7,4,5,7,5,4
privacy,South Africa,opencharacter,236,7,5,5,7,4,5
privacy,South Africa,opencharacter,237,7,3,5,7,4,5
privacy,South Africa,opencharacter,238,6,5,5,1,4,5
privacy,South Africa,opencharacter,239,6,5,4,1,7,5
privacy,South Africa,opencharacter,240,7,5,5,7,7,4
privacy,South Africa,opencharacter,241,7,5,5,7,7,5
privacy,South Africa,opencharacter,242,7,6,3,7,7,5
privacy,South Africa,opencharacter,243,4,5,5,7,7,5
privacy,South Africa,opencharacter,244,6,5,4,7,6,5
privacy,South Africa,opencharacter,245,6,5,3,7,5,5
privacy,South Africa,opencharacter,246,7,5,4,1,4,5
privacy,South Africa,opencharacter,247,4,5,5,1,6,5
privacy,South Africa,opencharacter,248,7,5,5,1,7,5
privacy,South Africa,opencharacter,249,7,5,3,7,7,5
privacy,South Africa,opencharacter,250,7,5,4,1,5,5
privacy,South Africa,opencharacter,251,5,5,6,7,4,5
privacy,South Africa,opencharacter,252,7,5,4,7,5,5
privacy,South Africa,opencharacter,253,7,5,3,7,4,5
privacy,South Africa,opencharacter,254,7,3,5,7,7,5
privacy,South Africa,opencharacter,255,7,5,4,7,7,5
privacy,South Africa,opencharacter,256,7,5,5,7,7,5
privacy,South Africa,opencharacter,257,7,4,5,7,7,5
privacy,South Africa,opencharacter,258,7,5,3,7,7,5
privacy,South Africa,opencharacter,259,7,5,5,7,7,5
privacy,South Africa,opencharacter,260,7,5,4,7,7,5
privacy,South Africa,opencharacter,261,7,5,5,7,7,5
privacy,South Africa,opencharacter,262,7,5,3,1,4,5
privacy,South Africa,opencharacter,263,7,5,3,7,7,4
privacy,South Africa,opencharacter,264,7,4,4,7,5,5
privacy,South Africa,opencharacter,265,7,6,4,7,7,5
privacy,South Africa,opencharacter,266,6,5,5,1,7,5
privacy,South Africa,opencharacter,267,7,5,5,7,7,5
privacy,South Africa,opencharacter,268,7,5,4,7,7,5
privacy,South Africa,opencharacter,269,7,5,5,1,4,5
privacy,South Africa,opencharacter,270,7,5,5,7,7,5
privacy,South Africa,opencharacter,271,7,5,3,7,7,5
privacy,South Africa,opencharacter,272,7,5,5,7,5,5
privacy,South Africa,opencharacter,273,7,5,5,1,7,5
privacy,South Africa,opencharacter,274,7,5,4,7,7,6
privacy,South Africa,opencharacter,275,7,5,3,7,7,5
privacy,South Africa,opencharacter,276,7,5,5,7,7,5
privacy,South Africa,opencharacter,277,7,5,5,1,4,6
privacy,South Africa,opencharacter,278,7,5,5,7,7,5
privacy,South Africa,opencharacter,279,7,6,5,7,7,4
privacy,South Africa,opencharacter,280,7,5,6,7,5,5
privacy,South Africa,opencharacter,281,5,5,5,7,5,5
privacy,South Africa,opencharacter,282,7,6,5,7,6,5
privacy,South Africa,opencharacter,283,5,3,5,1,7,5
privacy,South Africa,opencharacter,284,6,6,6,7,5,3
privacy,South Africa,opencharacter,285,6,5,4,1,7,5
privacy,South Africa,opencharacter,286,7,5,5,7,7,5
privacy,South Africa,opencharacter,287,7,4,4,1,7,5
privacy,South Africa,opencharacter,288,7,5,5,1,4,5
privacy,South Africa,opencharacter,289,7,4,5,7,7,5
privacy,South Africa,opencharacter,290,7,5,5,7,7,5
privacy,South Africa,opencharacter,291,7,5,4,7,7,5
privacy,South Africa,opencharacter,292,7,5,6,7,7,5
privacy,South Africa,opencharacter,293,7,5,5,7,7,6
privacy,South Africa,opencharacter,294,7,5,5,7,7,5
privacy,South Africa,opencharacter,295,6,5,5,7,7,5
privacy,South Africa,opencharacter,296,7,4,4,7,5,5
privacy,South Africa,opencharacter,297,7,4,5,7,7,5
privacy,South Africa,opencharacter,298,7,5,6,7,7,5
privacy,South Africa,opencharacter,299,7,5,5,7,7,5
