domain,country,prompt_method,respondent_id,Q45_rev,Q46_rev,Q57_rev,Q184_rev,Q218_rev,Q254_rev
wvs,Australia,opencharacter,34,3,4,1,8,2,3
wvs,Australia,opencharacter,35,2,4,1,7,2,3
wvs,Australia,opencharacter,36,2,4,1,8,2,3
wvs,Australia,opencharacter,37,2,3,1,7,2,3
wvs,Australia,opencharacter,38,2,3,1,8,2,3
wvs,Australia,opencharacter,39,2,3,1,8,2,3
wvs,Australia,opencharacter,40,2,4,1,8,2,3
wvs,Australia,opencharacter,41,2,3,1,8,2,3
wvs,Australia,opencharacter,42,2,4,1,7,3,3
wvs,Australia,opencharacter,43,2,4,1,8,3,3
wvs,Australia,opencharacter,44,2,3,1,8,2,3
wvs,Australia,opencharacter,45,2,4,1,10,3,3
wvs,Australia,opencharacter,46,2,4,1,7,2,3
wvs,Australia,opencharacter,47,2,4,1,8,2,3
wvs,Australia,opencharacter,48,2,4,1,6,3,3
wvs,Australia,opencharacter,49,2,4,1,7,2,3
wvs,Australia,opencharacter,50,2,4,1,6,2,3
wvs,Australia,opencharacter,51,2,3,1,8,2,3
wvs,Australia,opencharacter,52,3,3,1,10,3,3
wvs,Australia,opencharacter,53,2,3,1,7,2,3
wvs,Australia,opencharacter,54,2,4,1,8,3,3
wvs,Australia,opencharacter,55,2,3,1,8,2,3
wvs,Australia,opencharacter,56,2,3,1,8,2,3
wvs,Australia,opencharacter,57,2,4,1,10,2,3
wvs,Australia,opencharacter,58,2,4,1,8,2,3
wvs,Australia,opencharacter,59,2,4,1,10,2,3
wvs,Australia,opencharacter,60,2,4,1,7,2,3
wvs,Australia,opencharacter,61,2,4,1,7,2,3
wvs,Australia,opencharacter,62,2,3,1,7,2,3
wvs,Australia,opencharacter,63,2,4,1,8,2,3
wvs,Australia,opencharacter,64,2,4,1,8,2,3
wvs,Australia,opencharacter,65,2,4,1,7,2,3
wvs,Australia,opencharacter,66,2,4,1,7,3,3
wvs,Australia,opencharacter,67,2,4,1,8,2,3
wvs,Australia,opencharacter,68,2,4,1,8,2,3
wvs,Australia,opencharacter,69,2,4,1,8,2,3
wvs,Australia,opencharacter,70,2,3,1,8,2,3
wvs,Australia,opencharacter,71,2,3,1,8,2,3
wvs,Australia,opencharacter,72,2,4,1,8,2,3
wvs,Australia,opencharacter,73,2,4,1,7,2,3
wvs,Australia,opencharacter,74,2,4,1,7,3,3
wvs,Australia,opencharacter,75,2,4,1,8,2,3
wvs,Australia,opencharacter,76,2,3,1,8,2,3
wvs,Australia,opencharacter,77,2,4,1,7,2,3
wvs,Australia,opencharacter,78,2,3,1,8,2,3
wvs,Australia,opencharacter,79,2,3,1,10,2,3
wvs,Australia,opencharacter,80,2,3,1,7,2,3
wvs,Australia,opencharacter,81,2,3,1,8,2,3
wvs,Australia,opencharacter,82,2,3,1,7,2,3
wvs,Australia,opencharacter,83,2,4,1,6,3,3
wvs,Australia,opencharacter,84,2,4,1,10,3,3
wvs,Australia,opencharacter,85,2,4,1,7,3,3
wvs,Australia,opencharacter,86,2,4,1,8,3,3
wvs,Australia,opencharacter,87,2,4,1,7,3,3
wvs,Australia,opencharacter,88,2,4,1,9,2,3
wvs,Australia,opencharacter,89,2,4,1,6,3,3
wvs,Australia,opencharacter,90,2,4,1,8,2,3
wvs,Australia,opencharacter,91,2,3,1,8,2,3
wvs,Australia,opencharacter,92,2,4,1,7,2,3
wvs,Australia,opencharacter,93,2,4,1,8,2,3
wvs,Australia,opencharacter,94,2,4,1,7,2,3
wvs,Australia,opencharacter,95,2,4,1,7,3,3
wvs,Australia,opencharacter,96,2,3,1,7,2,3
wvs,Australia,opencharacter,97,2,3,1,10,2,3
wvs,Australia,opencharacter,98,2,4,1,7,2,3
wvs,Australia,opencharacter,99,2,3,1,6,2,3
wvs,Australia,opencharacter,100,2,3,1,7,2,3
wvs,Australia,opencharacter,101,2,3,1,5,2,3
wvs,Australia,opencharacter,102,2,3,1,7,2,3
wvs,Australia,opencharacter,103,2,3,1,6,2,3
wvs,Australia,opencharacter,104,2,3,1,7,3,3
wvs,Australia,opencharacter,105,2,3,1,8,2,3
wvs,Australia,opencharacter,106,2,4,1,8,3,3
wvs,Australia,opencharacter,107,2,3,1,6,2,3
wvs,Australia,opencharacter,108,2,4,1,6,2,3
wvs,Australia,opencharacter,109,2,3,1,8,2,3
wvs,Australia,opencharacter,110,2,4,1,7,2,3
wvs,Australia,opencharacter,111,2,4,1,7,2,3
wvs,Australia,opencharacter,112,2,3,1,8,2,3
wvs,Australia,opencharacter,113,2,4,1,8,2,3
wvs,Australia,opencharacter,114,2,4,1,7,3,3
wvs,Australia,opencharacter,115,2,4,1,8,2,3
wvs,Australia,opencharacter,116,2,4,1,8,2,3
wvs,Australia,opencharacter,117,2,4,1,8,2,3
wvs,Australia,opencharacter,118,2,4,1,6,2,3
wvs,Australia,opencharacter,119,2,4,1,8,2,3
wvs,Australia,opencharacter,120,2,4,1,7,2,3
wvs,Australia,opencharacter,121,2,3,1,7,2,3
wvs,Australia,opencharacter,122,2,4,1,8,2,3
wvs,Australia,opencharacter,123,2,4,1,7,2,3
wvs,Australia,opencharacter,124,2,4,1,8,2,3
wvs,Australia,opencharacter,125,2,4,1,6,2,3
wvs,Australia,opencharacter,126,2,4,1,7,2,3
wvs,Australia,opencharacter,127,2,4,1,8,2,3
wvs,Australia,opencharacter,128,2,3,1,8,2,3
wvs,Australia,opencharacter,129,2,3,1,8,2,3
wvs,Australia,opencharacter,130,2,4,1,8,2,3
wvs,Australia,opencharacter,131,2,4,1,6,2,3
wvs,Australia,opencharacter,132,2,4,1,8,2,3
wvs,Australia,opencharacter,133,2,3,1,8,2,3
wvs,Australia,opencharacter,134,2,3,1,6,2,3
wvs,Australia,opencharacter,135,2,4,1,10,3,3
wvs,Australia,opencharacter,136,2,4,1,8,3,3
wvs,Australia,opencharacter,137,2,3,1,8,2,3
wvs,Australia,opencharacter,138,2,4,1,7,2,3
wvs,Australia,opencharacter,139,2,4,1,6,2,3
wvs,Australia,opencharacter,140,2,4,1,8,2,3
wvs,Australia,opencharacter,141,2,4,1,7,2,3
wvs,Australia,opencharacter,142,2,4,1,8,2,3
wvs,Australia,opencharacter,143,2,4,1,7,2,3
wvs,Australia,opencharacter,144,2,4,1,7,2,3
wvs,Australia,opencharacter,145,2,3,1,8,3,3
wvs,Australia,opencharacter,146,2,4,1,7,2,3
wvs,Australia,opencharacter,147,2,4,1,7,2,3
wvs,Australia,opencharacter,148,2,4,1,8,2,3
wvs,Australia,opencharacter,149,2,3,1,8,2,3
wvs,Australia,opencharacter,150,2,3,1,8,2,3
wvs,Australia,opencharacter,151,2,3,1,8,2,3
wvs,Australia,opencharacter,152,2,3,1,8,2,3
wvs,Australia,opencharacter,153,2,4,1,8,2,3
wvs,Australia,opencharacter,154,2,4,1,6,2,3
wvs,Australia,opencharacter,155,2,4,1,7,2,3
wvs,Australia,opencharacter,156,2,4,1,8,2,3
wvs,Australia,opencharacter,157,2,3,1,8,2,3
wvs,Australia,opencharacter,158,2,4,1,8,2,3
wvs,Australia,opencharacter,159,2,4,1,7,2,3
wvs,Australia,opencharacter,160,2,3,1,8,3,3
wvs,Australia,opencharacter,161,2,4,1,7,2,3
wvs,Australia,opencharacter,162,2,3,1,8,2,3
wvs,Australia,opencharacter,163,2,4,1,8,2,3
wvs,Australia,opencharacter,164,2,3,1,10,2,3
wvs,Australia,opencharacter,165,2,3,1,7,2,3
wvs,Australia,opencharacter,166,2,3,1,7,2,3
wvs,Australia,opencharacter,167,2,4,1,8,2,3
wvs,Australia,opencharacter,168,2,4,1,8,2,4
wvs,Australia,opencharacter,169,2,3,1,6,2,3
wvs,Australia,opencharacter,170,2,4,1,7,3,3
wvs,Australia,opencharacter,171,2,3,1,8,3,3
wvs,Australia,opencharacter,172,2,3,1,8,2,3
wvs,Australia,opencharacter,173,2,4,1,7,2,3
wvs,Australia,opencharacter,174,2,3,1,8,2,3
wvs,Australia,opencharacter,175,2,4,1,8,2,3
wvs,Australia,opencharacter,176,2,3,1,7,2,3
wvs,Australia,opencharacter,177,2,4,1,8,2,3
wvs,Australia,opencharacter,178,2,3,1,8,2,3
wvs,Australia,opencharacter,179,2,3,1,8,2,3
wvs,Australia,opencharacter,180,2,4,1,8,2,3
wvs,Australia,opencharacter,181,2,4,1,7,3,3
wvs,Australia,opencharacter,182,2,4,1,8,2,3
wvs,Australia,opencharacter,183,2,4,1,7,2,3
wvs,Australia,opencharacter,184,2,4,1,8,2,3
wvs,Australia,opencharacter,185,2,4,1,7,2,3
wvs,Australia,opencharacter,186,2,3,1,8,2,3
wvs,Australia,opencharacter,187,2,4,1,8,2,3
wvs,Australia,opencharacter,188,2,4,1,7,3,3
wvs,Australia,opencharacter,189,2,4,1,8,2,3
wvs,Australia,opencharacter,190,2,4,1,7,2,3
wvs,Australia,opencharacter,191,2,4,1,7,2,3
wvs,Australia,opencharacter,192,2,4,1,7,3,3
wvs,Australia,opencharacter,193,2,4,1,8,2,3
wvs,Australia,opencharacter,194,2,4,1,8,2,3
wvs,Australia,opencharacter,195,2,3,1,7,3,3
wvs,Australia,opencharacter,196,2,3,1,7,2,3
wvs,Australia,opencharacter,197,2,3,1,7,2,3
wvs,Australia,opencharacter,198,2,3,1,8,3,3
wvs,Australia,opencharacter,199,2,4,1,7,2,3
wvs,Australia,opencharacter,200,2,3,1,8,2,3
wvs,Australia,opencharacter,201,2,4,1,8,2,3
wvs,Australia,opencharacter,202,2,4,1,8,2,3
wvs,Australia,opencharacter,203,2,4,1,8,3,3
wvs,Australia,opencharacter,204,2,3,1,7,2,3
wvs,Australia,opencharacter,205,2,3,1,7,2,3
wvs,Australia,opencharacter,206,2,3,1,8,2,3
wvs,Australia,opencharacter,207,2,3,1,8,2,3
wvs,Australia,opencharacter,208,2,4,1,6,2,3
wvs,Australia,opencharacter,209,2,4,1,6,2,3
wvs,Australia,opencharacter,210,2,4,1,7,3,3
wvs,Australia,opencharacter,211,2,4,1,10,2,3
wvs,Australia,opencharacter,212,2,4,1,8,2,3
wvs,Australia,opencharacter,213,2,4,1,7,3,3
wvs,Australia,opencharacter,214,2,4,1,8,2,3
wvs,Australia,opencharacter,215,2,4,1,8,3,3
wvs,Australia,opencharacter,216,2,4,1,8,3,3
wvs,Australia,opencharacter,217,2,4,1,7,2,3
wvs,Australia,opencharacter,218,2,4,1,8,2,3
wvs,Australia,opencharacter,219,2,4,1,8,2,3
wvs,Australia,opencharacter,220,2,4,1,6,3,3
wvs,Australia,opencharacter,221,2,4,1,8,2,3
wvs,Australia,opencharacter,222,2,3,1,7,3,3
wvs,Australia,opencharacter,223,2,4,1,7,2,3
wvs,Australia,opencharacter,224,2,4,1,10,2,3
wvs,Australia,opencharacter,225,2,3,1,7,2,3
wvs,Australia,opencharacter,226,2,3,1,7,3,3
wvs,Australia,opencharacter,227,2,4,1,7,2,3
wvs,Australia,opencharacter,228,2,4,1,10,2,3
wvs,Australia,opencharacter,229,2,3,1,8,2,3
wvs,Australia,opencharacter,230,2,4,1,8,2,3
wvs,Australia,opencharacter,231,2,4,1,8,2,3
wvs,Australia,opencharacter,232,2,3,1,6,3,3
wvs,Australia,opencharacter,233,2,3,1,7,2,3
wvs,Australia,opencharacter,234,2,3,1,7,3,3
wvs,Australia,opencharacter,235,2,4,1,10,2,3
wvs,Australia,opencharacter,236,2,3,1,7,2,3
wvs,Australia,opencharacter,237,2,4,1,8,2,3
wvs,Australia,opencharacter,238,2,4,1,6,2,3
wvs,Australia,opencharacter,239,2,4,1,8,2,3
wvs,Australia,opencharacter,240,2,4,1,7,2,3
wvs,Australia,opencharacter,241,2,4,1,8,2,3
wvs,Australia,opencharacter,242,2,3,1,7,2,3
wvs,Australia,opencharacter,243,2,4,1,8,2,3
wvs,Australia,opencharacter,244,2,4,1,8,2,3
wvs,Australia,opencharacter,245,3,4,1,7,3,3
wvs,Australia,opencharacter,246,2,3,1,7,2,3
wvs,Australia,opencharacter,247,2,3,1,8,2,3
wvs,Australia,opencharacter,248,2,4,1,8,2,3
wvs,Australia,opencharacter,249,2,3,1,8,2,3
wvs,Australia,opencharacter,250,2,4,1,8,2,3
wvs,Australia,opencharacter,251,2,4,1,7,2,3
wvs,Australia,opencharacter,252,2,3,1,8,2,3
wvs,Australia,opencharacter,253,2,3,1,7,2,3
wvs,Australia,opencharacter,254,3,4,1,7,3,3
wvs,Australia,opencharacter,255,2,3,1,7,3,3
wvs,Australia,opencharacter,256,2,3,1,8,2,3
wvs,Australia,opencharacter,257,2,4,1,7,3,3
wvs,Australia,opencharacter,258,2,3,1,8,3,3
wvs,Australia,opencharacter,259,2,3,1,8,3,3
wvs,Australia,opencharacter,260,2,4,1,8,2,3
wvs,Australia,opencharacter,261,2,3,1,8,2,3
wvs,Australia,opencharacter,262,2,3,1,10,2,3
wvs,Australia,opencharacter,263,2,4,1,10,3,3
wvs,Australia,opencharacter,264,2,4,1,7,2,3
wvs,Australia,opencharacter,265,2,4,1,8,2,3
wvs,Australia,opencharacter,266,2,3,1,8,2,3
wvs,Australia,opencharacter,267,2,4,1,6,3,3
wvs,Australia,opencharacter,268,2,4,1,6,2,3
wvs,Australia,opencharacter,269,2,3,1,8,2,3
wvs,Australia,opencharacter,270,2,4,1,8,3,3
wvs,Australia,opencharacter,271,2,3,1,8,3,3
wvs,Australia,opencharacter,272,2,4,1,5,2,3
wvs,Australia,opencharacter,273,2,3,1,8,2,3
wvs,Australia,opencharacter,274,2,3,1,7,2,3
wvs,Australia,opencharacter,275,3,3,1,6,2,3
wvs,Australia,opencharacter,276,2,4,1,7,2,3
wvs,Australia,opencharacter,277,2,4,1,8,3,3
wvs,Australia,opencharacter,278,2,3,1,8,2,3
wvs,Australia,opencharacter,279,2,4,1,8,2,3
wvs,Australia,opencharacter,280,2,4,1,8,2,3
wvs,Australia,opencharacter,281,2,4,1,10,3,3
wvs,Australia,opencharacter,282,2,4,1,8,2,3
wvs,Australia,opencharacter,283,2,3,1,8,2,3
wvs,Australia,opencharacter,284,2,3,1,7,3,3
wvs,Australia,opencharacter,285,2,4,1,7,2,3
wvs,Australia,opencharacter,286,2,4,1,8,2,3
wvs,Australia,opencharacter,287,2,3,1,8,2,3
wvs,Australia,opencharacter,288,2,4,1,8,2,3
wvs,Australia,opencharacter,289,2,4,1,8,3,3
wvs,Australia,opencharacter,290,3,3,1,10,2,3
wvs,Australia,opencharacter,291,2,4,1,7,2,3
wvs,Australia,opencharacter,292,2,4,1,8,3,3
wvs,Australia,opencharacter,293,2,3,1,7,2,3
wvs,Australia,opencharacter,294,2,4,1,7,3,3
wvs,Australia,opencharacter,295,2,4,1,8,2,3
wvs,Australia,opencharacter,296,2,4,1,7,3,3
wvs,Australia,opencharacter,297,2,3,1,8,2,3
wvs,Australia,opencharacter,298,2,3,1,8,2,3
wvs,Australia,opencharacter,299,2,3,1,8,3,3
