domain,country,prompt_method,respondent_id,Q45,Q46,Q57,Q184,Q218,Q254
wvs,Australia,opencharacter,38,3,3,2,6,2,2
wvs,Australia,opencharacter,39,3,2,2,6,2,2
wvs,Australia,opencharacter,40,3,3,2,7,2,2
wvs,Australia,opencharacter,41,1,3,2,7,2,2
wvs,Australia,opencharacter,42,3,2,2,6,2,2
wvs,Australia,opencharacter,43,3,3,2,7,3,2
wvs,Australia,opencharacter,44,1,3,2,6,2,2
wvs,Australia,opencharacter,45,3,3,2,6,2,2
wvs,Australia,opencharacter,46,1,3,2,7,2,2
wvs,Australia,opencharacter,47,3,2,2,7,2,2
wvs,Australia,opencharacter,48,3,2,2,7,2,2
wvs,Australia,opencharacter,49,2,3,2,6,2,2
wvs,Australia,opencharacter,50,2,2,2,7,2,2
wvs,Australia,opencharacter,51,3,3,2,6,2,2
wvs,Australia,opencharacter,52,3,3,2,6,2,2
wvs,Australia,opencharacter,53,3,3,2,7,2,2
wvs,Australia,opencharacter,54,3,2,2,7,3,2
wvs,Australia,opencharacter,55,3,2,2,7,2,2
wvs,Australia,opencharacter,56,3,3,2,6,2,2
wvs,Australia,opencharacter,57,2,3,2,7,2,2
wvs,Australia,opencharacter,58,2,3,2,6,2,2
wvs,Australia,opencharacter,59,1,3,2,6,3,2
wvs,Australia,opencharacter,60,1,3,2,7,2,2
wvs,Australia,opencharacter,61,2,3,2,7,2,2
wvs,Australia,opencharacter,62,2,3,2,6,2,2
wvs,Australia,opencharacter,63,2,3,2,6,2,2
wvs,Australia,opencharacter,64,2,2,2,6,2,2
wvs,Australia,opencharacter,65,1,3,2,6,2,2
wvs,Australia,opencharacter,66,2,2,2,7,2,2
wvs,Australia,opencharacter,67,3,2,2,6,2,2
wvs,Australia,opencharacter,68,3,3,2,6,2,2
wvs,Australia,opencharacter,69,2,3,2,8,3,2
wvs,Australia,opencharacter,70,2,3,2,7,2,2
wvs,Australia,opencharacter,71,3,3,2,6,2,2
wvs,Australia,opencharacter,72,2,2,2,7,2,2
wvs,Australia,opencharacter,73,2,3,2,7,3,2
wvs,Australia,opencharacter,74,3,3,2,4,2,2
wvs,Australia,opencharacter,75,3,2,2,7,2,2
wvs,Australia,opencharacter,76,2,3,2,6,2,2
wvs,Australia,opencharacter,77,2,2,2,7,3,2
wvs,Australia,opencharacter,78,3,2,2,6,2,2
wvs,Australia,opencharacter,79,3,3,2,7,2,2
wvs,Australia,opencharacter,80,2,3,2,7,2,2
wvs,Australia,opencharacter,81,3,2,2,7,3,2
wvs,Australia,opencharacter,82,2,3,2,7,3,2
wvs,Australia,opencharacter,83,2,3,2,6,2,2
wvs,Australia,opencharacter,84,3,2,2,7,2,2
wvs,Australia,opencharacter,85,3,3,2,7,2,2
wvs,Australia,opencharacter,86,1,3,2,7,3,2
wvs,Australia,opencharacter,87,2,2,2,6,2,2
wvs,Australia,opencharacter,88,2,3,2,7,2,2
wvs,Australia,opencharacter,89,3,2,2,7,2,2
wvs,Australia,opencharacter,90,3,3,2,7,2,2
wvs,Australia,opencharacter,91,3,2,2,7,2,2
wvs,Australia,opencharacter,92,2,2,2,6,2,2
wvs,Australia,opencharacter,93,2,3,2,5,2,2
wvs,Australia,opencharacter,94,3,3,2,7,2,2
wvs,Australia,opencharacter,95,3,2,2,7,2,2
wvs,Australia,opencharacter,96,3,3,2,6,2,2
wvs,Australia,opencharacter,97,2,2,2,5,2,2
wvs,Australia,opencharacter,98,3,2,2,5,2,2
wvs,Australia,opencharacter,99,3,2,2,6,2,2
wvs,Australia,opencharacter,100,1,3,2,6,2,2
wvs,Australia,opencharacter,101,2,3,2,7,2,2
wvs,Australia,opencharacter,102,3,2,2,6,3,2
wvs,Australia,opencharacter,103,3,2,2,6,2,2
wvs,Australia,opencharacter,104,2,3,2,6,2,2
wvs,Australia,opencharacter,105,3,3,2,6,2,2
wvs,Australia,opencharacter,106,2,3,2,5,2,2
wvs,Australia,opencharacter,107,3,3,2,6,2,2
wvs,Australia,opencharacter,108,2,3,2,6,2,2
wvs,Australia,opencharacter,109,3,3,2,7,2,2
wvs,Australia,opencharacter,110,3,3,2,6,2,2
wvs,Australia,opencharacter,111,3,2,2,7,2,2
wvs,Australia,opencharacter,112,2,2,2,6,2,2
wvs,Australia,opencharacter,113,2,3,2,6,2,2
wvs,Australia,opencharacter,114,3,3,2,6,2,2
wvs,Australia,opencharacter,115,1,3,2,5,2,2
wvs,Australia,opencharacter,116,3,3,2,6,2,2
wvs,Australia,opencharacter,117,2,2,2,6,2,2
wvs,Australia,opencharacter,118,3,3,2,6,2,2
wvs,Australia,opencharacter,119,3,3,2,5,2,2
wvs,Australia,opencharacter,120,3,2,2,6,3,2
wvs,Australia,opencharacter,121,3,3,2,6,2,2
wvs,Australia,opencharacter,122,3,3,2,5,2,2
wvs,Australia,opencharacter,123,2,3,2,7,2,2
wvs,Australia,opencharacter,124,2,3,2,6,2,2
wvs,Australia,opencharacter,125,1,3,2,6,2,2
wvs,Australia,opencharacter,126,3,3,2,5,2,2
wvs,Australia,opencharacter,127,3,2,2,6,2,2
wvs,Australia,opencharacter,128,2,3,2,7,2,2
wvs,Australia,opencharacter,129,3,3,2,6,2,2
wvs,Australia,opencharacter,130,3,3,2,7,2,2
wvs,Australia,opencharacter,131,3,3,2,6,2,2
wvs,Australia,opencharacter,132,3,3,2,7,2,2
wvs,Australia,opencharacter,133,2,3,2,7,2,2
wvs,Australia,opencharacter,134,2,3,2,6,2,2
wvs,Australia,opencharacter,135,3,3,2,7,2,2
wvs,Australia,opencharacter,136,2,3,2,6,2,2
wvs,Australia,opencharacter,137,3,3,2,5,2,2
wvs,Australia,opencharacter,138,3,3,2,4,2,2
wvs,Australia,opencharacter,139,3,3,2,6,2,2
wvs,Australia,opencharacter,140,2,3,2,6,2,2
wvs,Australia,opencharacter,141,3,3,2,7,2,2
wvs,Australia,opencharacter,142,3,2,2,6,2,2
wvs,Australia,opencharacter,143,2,3,2,7,2,2
wvs,Australia,opencharacter,144,2,3,2,5,2,2
wvs,Australia,opencharacter,145,2,3,2,6,3,2
wvs,Australia,opencharacter,146,3,3,2,6,2,2
wvs,Australia,opencharacter,147,3,3,2,6,3,2
wvs,Australia,opencharacter,148,3,2,2,6,2,2
wvs,Australia,opencharacter,149,3,3,2,6,2,2
wvs,Australia,opencharacter,150,2,2,2,7,2,2
wvs,Australia,opencharacter,151,3,2,2,6,2,2
wvs,Australia,opencharacter,152,2,3,2,7,2,2
wvs,Australia,opencharacter,153,3,2,2,7,2,2
wvs,Australia,opencharacter,154,2,3,2,7,2,2
wvs,Australia,opencharacter,155,3,2,2,7,2,2
wvs,Australia,opencharacter,156,2,2,2,6,3,2
wvs,Australia,opencharacter,157,3,2,2,7,2,2
wvs,Australia,opencharacter,158,3,2,2,7,2,2
wvs,Australia,opencharacter,159,2,2,2,7,2,2
wvs,Australia,opencharacter,160,3,3,2,6,2,2
wvs,Australia,opencharacter,161,2,3,2,6,2,2
wvs,Australia,opencharacter,162,3,2,2,5,2,2
wvs,Australia,opencharacter,163,3,3,2,6,2,2
wvs,Australia,opencharacter,164,3,3,2,6,2,2
wvs,Australia,opencharacter,165,1,3,2,6,2,2
wvs,Australia,opencharacter,166,1,3,2,7,2,2
wvs,Australia,opencharacter,167,1,3,2,6,3,2
wvs,Australia,opencharacter,168,3,3,2,6,2,2
wvs,Australia,opencharacter,169,1,3,2,8,2,2
wvs,Australia,opencharacter,170,3,3,2,7,2,2
wvs,Australia,opencharacter,171,3,3,2,7,2,2
wvs,Australia,opencharacter,172,2,3,2,7,2,2
wvs,Australia,opencharacter,173,3,2,2,7,3,2
wvs,Australia,opencharacter,174,3,2,2,7,2,2
wvs,Australia,opencharacter,175,2,2,2,7,3,2
wvs,Australia,opencharacter,176,1,3,2,7,2,2
wvs,Australia,opencharacter,177,3,2,2,7,3,2
wvs,Australia,opencharacter,178,2,3,2,6,2,2
wvs,Australia,opencharacter,179,1,3,2,5,2,2
wvs,Australia,opencharacter,180,3,3,2,5,2,2
wvs,Australia,opencharacter,181,3,2,2,6,2,2
wvs,Australia,opencharacter,182,3,3,2,7,2,2
wvs,Australia,opencharacter,183,3,3,2,7,2,2
wvs,Australia,opencharacter,184,3,3,2,7,2,2
wvs,Australia,opencharacter,185,3,2,2,6,2,2
wvs,Australia,opencharacter,186,2,3,2,6,2,2
wvs,Australia,opencharacter,187,3,2,2,7,3,2
wvs,Australia,opencharacter,188,3,2,2,7,2,2
wvs,Australia,opencharacter,189,3,3,2,6,2,2
wvs,Australia,opencharacter,190,3,2,2,7,2,2
wvs,Australia,opencharacter,191,1,3,2,5,2,2
wvs,Australia,opencharacter,192,3,3,2,6,2,2
wvs,Australia,opencharacter,193,2,3,2,6,2,2
wvs,Australia,opencharacter,194,3,3,2,6,2,2
wvs,Australia,opencharacter,195,2,3,2,6,3,2
wvs,Australia,opencharacter,196,2,3,2,7,2,2
wvs,Australia,opencharacter,197,1,3,2,6,2,2
wvs,Australia,opencharacter,198,3,3,2,6,2,2
wvs,Australia,opencharacter,199,3,2,2,6,2,2
wvs,Australia,opencharacter,200,2,2,2,6,3,2
wvs,Australia,opencharacter,201,3,3,2,6,2,2
wvs,Australia,opencharacter,202,3,3,2,6,2,2
wvs,Australia,opencharacter,203,2,3,2,6,2,2
wvs,Australia,opencharacter,204,3,2,2,7,3,2
wvs,Australia,opencharacter,205,1,3,2,7,2,2
wvs,Australia,opencharacter,206,2,3,2,6,3,2
wvs,Australia,opencharacter,207,3,3,2,5,2,2
wvs,Australia,opencharacter,208,2,3,2,6,3,2
wvs,Australia,opencharacter,209,2,3,2,7,2,2
wvs,Australia,opencharacter,210,3,2,2,7,2,2
wvs,Australia,opencharacter,211,3,3,2,7,2,2
wvs,Australia,opencharacter,212,1,3,2,7,2,2
wvs,Australia,opencharacter,213,3,2,2,7,3,2
wvs,Australia,opencharacter,214,2,3,2,7,2,2
wvs,Australia,opencharacter,215,3,2,2,7,2,2
wvs,Australia,opencharacter,216,3,2,2,5,2,2
wvs,Australia,opencharacter,217,2,2,2,6,3,2
wvs,Australia,opencharacter,218,3,3,2,7,2,2
wvs,Australia,opencharacter,219,3,3,2,6,2,2
wvs,Australia,opencharacter,220,3,2,2,7,2,2
wvs,Australia,opencharacter,221,3,2,2,6,2,2
wvs,Australia,opencharacter,222,3,3,2,5,2,2
wvs,Australia,opencharacter,223,3,3,2,7,2,2
wvs,Australia,opencharacter,224,3,3,2,7,2,2
wvs,Australia,opencharacter,225,2,3,2,7,2,2
wvs,Australia,opencharacter,226,3,2,2,7,2,2
wvs,Australia,opencharacter,227,3,3,2,6,2,2
wvs,Australia,opencharacter,228,3,2,2,7,2,2
wvs,Australia,opencharacter,229,3,2,2,7,2,2
wvs,Australia,opencharacter,230,3,3,2,7,2,2
wvs,Australia,opencharacter,231,3,3,2,6,2,1
wvs,Australia,opencharacter,232,3,3,2,6,2,2
wvs,Australia,opencharacter,233,3,2,2,6,2,2
wvs,Australia,opencharacter,234,3,3,2,7,3,2
wvs,Australia,opencharacter,235,2,3,2,7,2,2
wvs,Australia,opencharacter,236,2,3,2,7,3,2
wvs,Australia,opencharacter,237,2,3,2,6,3,2
wvs,Australia,opencharacter,238,3,2,2,7,2,2
wvs,Australia,opencharacter,239,2,2,2,6,2,2
wvs,Australia,opencharacter,240,1,3,2,7,2,2
wvs,Australia,opencharacter,241,3,3,2,5,2,2
wvs,Australia,opencharacter,242,3,2,2,7,2,2
wvs,Australia,opencharacter,243,3,2,2,7,2,2
wvs,Australia,opencharacter,244,3,3,2,7,2,2
wvs,Australia,opencharacter,245,3,3,2,5,2,2
wvs,Australia,opencharacter,246,3,3,2,6,2,2
wvs,Australia,opencharacter,247,3,2,2,7,2,2
wvs,Australia,opencharacter,248,3,2,2,6,2,2
wvs,Australia,opencharacter,249,2,2,2,7,2,2
wvs,Australia,opencharacter,250,2,3,2,7,2,2
wvs,Australia,opencharacter,251,3,2,2,6,2,2
wvs,Australia,opencharacter,252,2,3,2,7,2,2
wvs,Australia,opencharacter,253,2,3,2,5,2,2
wvs,Australia,opencharacter,254,3,2,2,6,2,1
wvs,Australia,opencharacter,255,2,3,2,7,2,2
wvs,Australia,opencharacter,256,3,2,2,6,2,2
wvs,Australia,opencharacter,257,3,2,2,7,2,2
wvs,Australia,opencharacter,258,3,3,2,7,2,2
wvs,Australia,opencharacter,259,3,3,2,5,2,2
wvs,Australia,opencharacter,260,2,2,2,6,2,2
wvs,Australia,opencharacter,261,3,3,2,6,2,2
wvs,Australia,opencharacter,262,2,3,2,6,2,2
wvs,Australia,opencharacter,263,3,2,2,7,2,2
wvs,Australia,opencharacter,264,3,2,2,6,2,2
wvs,Australia,opencharacter,265,2,3,2,6,2,2
wvs,Australia,opencharacter,266,3,2,2,6,2,2
wvs,Australia,opencharacter,267,3,2,2,7,2,2
wvs,Australia,opencharacter,268,3,2,2,7,3,2
wvs,Australia,opencharacter,269,3,3,2,7,2,2
wvs,Australia,opencharacter,270,1,3,2,7,2,2
wvs,Australia,opencharacter,271,3,2,2,7,2,2
wvs,Australia,opencharacter,272,2,3,2,6,3,2
wvs,Australia,opencharacter,273,2,3,2,6,2,2
wvs,Australia,opencharacter,274,2,4,2,6,2,2
wvs,Australia,opencharacter,275,3,3,2,6,2,2
wvs,Australia,opencharacter,276,3,2,2,7,2,2
wvs,Australia,opencharacter,277,3,3,2,6,2,2
wvs,Australia,opencharacter,278,2,2,2,7,3,1
wvs,Australia,opencharacter,279,2,3,2,6,2,2
wvs,Australia,opencharacter,280,2,3,2,6,2,2
wvs,Australia,opencharacter,281,3,2,2,5,2,2
wvs,Australia,opencharacter,282,3,2,2,7,2,2
wvs,Australia,opencharacter,283,2,3,2,6,2,2
wvs,Australia,opencharacter,284,3,2,2,7,2,2
wvs,Australia,opencharacter,285,2,3,2,7,2,2
wvs,Australia,opencharacter,286,3,2,2,6,2,2
wvs,Australia,opencharacter,287,2,3,2,5,2,2
wvs,Australia,opencharacter,288,3,2,2,7,2,2
wvs,Australia,opencharacter,289,3,3,2,7,2,2
wvs,Australia,opencharacter,290,3,2,2,7,2,2
wvs,Australia,opencharacter,291,2,3,2,5,2,2
wvs,Australia,opencharacter,292,3,2,2,7,2,2
wvs,Australia,opencharacter,293,3,2,2,7,2,2
wvs,Australia,opencharacter,294,3,3,2,6,2,2
wvs,Australia,opencharacter,295,3,2,2,7,2,2
wvs,Australia,opencharacter,296,3,3,2,7,2,2
wvs,Australia,opencharacter,297,1,3,2,6,2,2
wvs,Australia,opencharacter,298,2,3,2,6,2,2
wvs,Australia,opencharacter,299,3,2,2,7,2,2
