domain,country,prompt_method,respondent_id,Q45,Q46,Q57,Q184,Q218,Q254
wvs,Australia,cultural,74,2,3,1,7,1,1
wvs,Australia,cultural,75,2,3,1,7,1,2
wvs,Australia,cultural,76,2,3,1,8,1,1
wvs,Australia,cultural,77,2,2,1,6,1,1
wvs,Australia,cultural,78,2,3,1,7,1,2
wvs,Australia,cultural,79,2,3,1,5,1,1
wvs,Australia,cultural,80,2,3,1,6,1,2
wvs,Australia,cultural,81,2,3,2,7,1,2
wvs,Australia,cultural,82,2,3,1,7,1,2
wvs,Australia,cultural,83,2,2,1,7,1,1
wvs,Australia,cultural,84,2,3,1,7,1,2
wvs,Australia,cultural,85,2,3,1,6,1,1
wvs,Australia,cultural,86,2,3,1,8,1,1
wvs,Australia,cultural,87,2,3,1,7,1,2
wvs,Australia,cultural,88,2,2,1,7,1,1
wvs,Australia,cultural,89,2,3,1,6,1,1
wvs,Australia,cultural,90,2,2,1,7,1,1
wvs,Australia,cultural,91,2,3,1,6,1,1
wvs,Australia,cultural,92,2,3,1,6,1,2
wvs,Australia,cultural,93,2,3,1,6,1,1
wvs,Australia,cultural,94,2,3,1,6,1,1
wvs,Australia,cultural,95,2,3,1,6,1,1
wvs,Australia,cultural,96,2,3,1,7,1,1
wvs,Australia,cultural,97,2,3,1,6,1,1
wvs,Australia,cultural,98,2,3,1,7,1,1
wvs,Australia,cultural,99,2,3,1,6,1,1
wvs,Australia,cultural,100,2,3,1,7,1,2
wvs,Australia,cultural,101,2,3,1,7,1,1
wvs,Australia,cultural,102,2,3,1,6,1,2
wvs,Australia,cultural,103,2,3,1,6,1,1
wvs,Australia,cultural,104,2,3,1,7,1,2
wvs,Australia,cultural,105,2,3,1,7,1,1
wvs,Australia,cultural,106,2,3,1,6,1,2
wvs,Australia,cultural,107,2,3,1,7,1,2
wvs,Australia,cultural,108,2,3,1,7,1,2
wvs,Australia,cultural,109,2,2,1,8,1,1
wvs,Australia,cultural,110,2,2,1,7,1,1
wvs,Australia,cultural,111,2,2,1,7,1,1
wvs,Australia,cultural,112,2,3,1,7,1,2
wvs,Australia,cultural,113,2,3,1,7,1,1
wvs,Australia,cultural,114,2,3,1,6,1,1
wvs,Australia,cultural,115,2,3,1,7,1,1
wvs,Australia,cultural,116,2,3,1,7,1,1
wvs,Australia,cultural,117,2,3,1,7,1,1
wvs,Australia,cultural,118,2,3,1,7,1,2
wvs,Australia,cultural,119,2,3,2,7,1,1
wvs,Australia,cultural,120,2,3,1,6,1,1
wvs,Australia,cultural,121,2,3,1,7,1,1
wvs,Australia,cultural,122,2,2,1,6,1,2
wvs,Australia,cultural,123,2,3,1,7,1,2
wvs,Australia,cultural,124,2,3,1,8,1,2
wvs,Australia,cultural,125,2,2,1,7,1,1
wvs,Australia,cultural,126,2,3,1,7,1,2
wvs,Australia,cultural,127,2,3,1,8,1,2
wvs,Australia,cultural,128,2,3,1,8,1,1
wvs,Australia,cultural,129,2,3,1,7,1,1
wvs,Australia,cultural,130,2,3,1,7,1,1
wvs,Australia,cultural,131,2,3,1,6,1,2
wvs,Australia,cultural,132,2,3,1,7,1,2
wvs,Australia,cultural,133,2,3,1,6,1,1
wvs,Australia,cultural,134,2,3,1,7,1,1
wvs,Australia,cultural,135,2,3,1,5,1,2
wvs,Australia,cultural,136,2,3,1,7,1,2
wvs,Australia,cultural,137,2,3,1,7,1,1
wvs,Australia,cultural,138,2,3,1,7,1,1
wvs,Australia,cultural,139,2,3,1,7,1,1
wvs,Australia,cultural,140,2,3,2,6,1,2
wvs,Australia,cultural,141,2,3,1,5,1,2
wvs,Australia,cultural,142,2,3,1,7,1,1
wvs,Australia,cultural,143,2,3,1,7,1,1
wvs,Australia,cultural,144,2,2,1,7,1,1
wvs,Australia,cultural,145,2,3,1,6,1,1
wvs,Australia,cultural,146,2,3,1,7,1,2
wvs,Australia,cultural,147,2,3,1,7,1,1
wvs,Australia,cultural,148,2,2,2,7,1,2
wvs,Australia,cultural,149,2,3,1,7,1,2
wvs,Australia,cultural,150,2,2,1,7,1,1
wvs,Australia,cultural,151,2,3,1,6,1,2
wvs,Australia,cultural,152,2,3,1,7,1,1
wvs,Australia,cultural,153,2,3,1,8,1,2
wvs,Australia,cultural,154,2,3,1,8,1,2
wvs,Australia,cultural,155,2,3,1,6,1,2
wvs,Australia,cultural,156,2,2,1,7,1,2
wvs,Australia,cultural,157,2,3,1,6,1,1
wvs,Australia,cultural,158,2,3,1,6,1,2
wvs,Australia,cultural,159,2,2,1,7,1,2
wvs,Australia,cultural,160,2,3,2,7,1,1
wvs,Australia,cultural,161,2,3,2,7,1,1
wvs,Australia,cultural,162,2,3,1,7,1,1
wvs,Australia,cultural,163,2,3,1,7,1,2
wvs,Australia,cultural,164,2,3,1,6,1,1
wvs,Australia,cultural,165,2,3,1,7,1,1
wvs,Australia,cultural,166,2,3,1,6,1,2
wvs,Australia,cultural,167,2,3,1,6,1,1
wvs,Australia,cultural,168,2,3,1,7,1,1
wvs,Australia,cultural,169,2,3,1,6,1,1
wvs,Australia,cultural,170,2,2,1,6,1,1
wvs,Australia,cultural,171,2,3,2,7,1,1
wvs,Australia,cultural,172,2,3,1,7,1,2
wvs,Australia,cultural,173,2,3,1,7,1,1
wvs,Australia,cultural,174,2,3,1,7,1,1
wvs,Australia,cultural,175,2,3,1,6,1,1
wvs,Australia,cultural,176,2,2,1,6,1,1
wvs,Australia,cultural,177,2,3,1,7,1,1
wvs,Australia,cultural,178,2,2,1,7,1,1
wvs,Australia,cultural,179,2,3,1,7,1,1
wvs,Australia,cultural,180,2,2,2,8,1,2
wvs,Australia,cultural,181,2,3,1,6,1,1
wvs,Australia,cultural,182,2,2,1,6,1,2
wvs,Australia,cultural,183,2,3,2,6,1,1
wvs,Australia,cultural,184,2,3,1,7,1,2
wvs,Australia,cultural,185,2,3,1,6,1,2
wvs,Australia,cultural,186,2,3,1,6,1,1
wvs,Australia,cultural,187,2,3,1,7,1,1
wvs,Australia,cultural,188,2,2,1,8,1,2
wvs,Australia,cultural,189,2,3,1,7,1,1
wvs,Australia,cultural,190,2,3,1,7,1,1
wvs,Australia,cultural,191,2,3,1,7,1,1
wvs,Australia,cultural,192,2,3,1,6,1,2
wvs,Australia,cultural,193,2,3,1,7,1,1
wvs,Australia,cultural,194,2,3,1,8,1,1
wvs,Australia,cultural,195,2,3,1,7,1,2
wvs,Australia,cultural,196,2,3,1,6,1,2
wvs,Australia,cultural,197,2,3,1,7,1,1
wvs,Australia,cultural,198,2,2,1,6,1,1
wvs,Australia,cultural,199,2,3,1,7,1,2
wvs,Australia,cultural,200,2,3,1,7,1,2
wvs,Australia,cultural,201,2,3,1,6,1,2
wvs,Australia,cultural,202,2,2,1,6,1,1
wvs,Australia,cultural,203,2,3,1,7,1,1
wvs,Australia,cultural,204,2,3,1,6,1,1
wvs,Australia,cultural,205,2,3,2,7,1,2
wvs,Australia,cultural,206,2,3,1,7,1,2
wvs,Australia,cultural,207,2,3,1,7,1,1
wvs,Australia,cultural,208,2,3,1,7,1,1
wvs,Australia,cultural,209,2,3,1,7,1,1
wvs,Australia,cultural,210,2,3,1,7,1,3
wvs,Australia,cultural,211,2,3,1,7,1,1
wvs,Australia,cultural,212,2,3,1,7,1,1
wvs,Australia,cultural,213,2,3,1,7,1,2
wvs,Australia,cultural,214,2,3,1,6,1,2
wvs,Australia,cultural,215,2,3,1,6,1,2
wvs,Australia,cultural,216,2,2,1,6,1,2
wvs,Australia,cultural,217,2,2,2,8,1,2
wvs,Australia,cultural,218,2,3,1,7,1,2
wvs,Australia,cultural,219,2,3,1,6,1,1
wvs,Australia,cultural,220,2,3,1,7,1,1
wvs,Australia,cultural,221,2,3,1,6,1,2
wvs,Australia,cultural,222,2,3,1,7,1,1
wvs,Australia,cultural,223,2,3,2,7,1,2
wvs,Australia,cultural,224,2,3,1,7,1,1
wvs,Australia,cultural,225,2,3,1,7,1,2
wvs,Australia,cultural,226,2,2,1,6,1,2
wvs,Australia,cultural,227,2,3,1,7,1,1
wvs,Australia,cultural,228,2,3,1,7,1,1
wvs,Australia,cultural,229,2,3,2,7,1,1
wvs,Australia,cultural,230,2,3,1,7,1,2
wvs,Australia,cultural,231,2,3,1,6,1,2
wvs,Australia,cultural,232,2,3,1,7,1,1
wvs,Australia,cultural,233,2,3,1,6,1,1
wvs,Australia,cultural,234,2,2,1,7,1,1
wvs,Australia,cultural,235,2,3,1,7,1,1
wvs,Australia,cultural,236,2,3,1,8,1,1
wvs,Australia,cultural,237,2,3,1,7,1,3
wvs,Australia,cultural,238,2,3,1,7,1,1
wvs,Australia,cultural,239,2,3,1,7,1,1
wvs,Australia,cultural,240,2,3,1,6,1,2
wvs,Australia,cultural,241,2,2,1,7,1,1
wvs,Australia,cultural,242,2,3,1,7,1,1
wvs,Australia,cultural,243,2,3,1,7,1,2
wvs,Australia,cultural,244,2,3,2,6,1,2
wvs,Australia,cultural,245,2,3,1,6,1,1
wvs,Australia,cultural,246,2,2,1,6,1,1
wvs,Australia,cultural,247,2,3,1,7,1,2
wvs,Australia,cultural,248,2,3,1,7,1,1
wvs,Australia,cultural,249,2,3,1,7,1,1
wvs,Australia,cultural,250,2,2,1,7,1,1
wvs,Australia,cultural,251,2,3,1,6,1,2
wvs,Australia,cultural,252,2,3,1,7,1,1
wvs,Australia,cultural,253,2,3,1,7,1,1
wvs,Australia,cultural,254,2,3,1,7,1,1
wvs,Australia,cultural,255,2,2,1,7,1,1
wvs,Australia,cultural,256,2,3,1,7,1,1
wvs,Australia,cultural,257,2,2,1,6,1,1
wvs,Australia,cultural,258,2,3,1,7,1,1
wvs,Australia,cultural,259,2,3,1,7,1,1
wvs,Australia,cultural,260,2,3,1,7,1,2
wvs,Australia,cultural,261,2,3,1,7,1,1
wvs,Australia,cultural,262,2,3,1,7,1,2
wvs,Australia,cultural,263,2,3,1,7,1,1
wvs,Australia,cultural,264,2,3,1,7,1,1
wvs,Australia,cultural,265,2,2,1,7,1,1
wvs,Australia,cultural,266,2,3,1,6,1,1
wvs,Australia,cultural,267,2,3,1,7,1,1
wvs,Australia,cultural,268,2,3,1,7,1,1
wvs,Australia,cultural,269,2,2,1,7,1,1
wvs,Australia,cultural,270,2,3,1,7,1,2
wvs,Australia,cultural,271,2,3,1,7,1,1
wvs,Australia,cultural,272,2,3,1,6,1,2
wvs,Australia,cultural,273,2,3,1,7,1,2
wvs,Australia,cultural,274,2,3,1,7,1,1
wvs,Australia,cultural,275,2,3,1,7,1,2
wvs,Australia,cultural,276,2,3,1,7,1,2
wvs,Australia,cultural,277,2,2,1,7,1,1
wvs,Australia,cultural,278,2,3,1,7,1,2
wvs,Australia,cultural,279,2,2,1,8,1,1
wvs,Australia,cultural,280,2,3,1,8,1,2
wvs,Australia,cultural,281,2,3,1,6,1,1
wvs,Australia,cultural,282,2,2,1,7,1,1
wvs,Australia,cultural,283,2,3,1,7,1,2
wvs,Australia,cultural,284,2,3,1,7,1,2
wvs,Australia,cultural,285,2,3,1,7,1,2
wvs,Australia,cultural,286,2,3,1,7,1,1
wvs,Australia,cultural,287,2,3,1,7,1,2
wvs,Australia,cultural,288,2,2,1,6,1,1
wvs,Australia,cultural,289,2,3,1,7,1,2
wvs,Australia,cultural,290,2,3,1,7,1,2
wvs,Australia,cultural,291,2,3,2,7,1,2
wvs,Australia,cultural,292,2,3,1,6,1,1
wvs,Australia,cultural,293,2,3,1,7,1,1
wvs,Australia,cultural,294,2,2,1,7,1,1
wvs,Australia,cultural,295,2,3,1,8,1,1
wvs,Australia,cultural,296,2,2,1,7,1,2
wvs,Australia,cultural,297,2,2,1,7,1,2
wvs,Australia,cultural,298,2,3,1,6,1,2
wvs,Australia,cultural,299,2,3,1,8,1,1
