domain,country,prompt_method,respondent_id,Q45_rev,Q46_rev,Q57_rev,Q184_rev,Q218_rev,Q254_rev
wvs,Australia,cultural,106,3,3,1,8,2,3
wvs,Australia,cultural,107,3,3,1,8,2,3
wvs,Australia,cultural,108,3,4,1,7,2,3
wvs,Australia,cultural,109,3,3,1,8,2,3
wvs,Australia,cultural,110,3,3,1,7,3,3
wvs,Australia,cultural,111,2,4,1,8,1,3
wvs,Australia,cultural,112,3,3,1,8,2,3
wvs,Australia,cultural,113,3,3,1,7,2,3
wvs,Australia,cultural,114,3,3,1,7,2,3
wvs,Australia,cultural,115,3,4,1,10,1,3
wvs,Australia,cultural,116,3,3,1,7,3,3
wvs,Australia,cultural,117,3,4,1,8,1,3
wvs,Australia,cultural,118,3,3,1,8,2,3
wvs,Australia,cultural,119,3,3,1,8,2,3
wvs,Australia,cultural,120,3,3,1,7,2,3
wvs,Australia,cultural,121,3,3,1,6,2,3
wvs,Australia,cultural,122,3,3,1,8,1,3
wvs,Australia,cultural,123,3,3,1,7,1,3
wvs,Australia,cultural,124,3,3,1,6,2,3
wvs,Australia,cultural,125,3,3,1,8,1,3
wvs,Australia,cultural,126,2,3,1,7,1,3
wvs,Australia,cultural,127,3,3,1,7,2,3
wvs,Australia,cultural,128,3,3,1,8,2,3
wvs,Australia,cultural,129,3,3,1,7,2,3
wvs,Australia,cultural,130,3,3,1,6,2,3
wvs,Australia,cultural,131,3,3,1,7,3,3
wvs,Australia,cultural,132,3,4,1,8,1,3
wvs,Australia,cultural,133,3,4,1,7,2,3
wvs,Australia,cultural,134,2,3,1,8,2,3
wvs,Australia,cultural,135,3,4,1,8,1,3
wvs,Australia,cultural,136,3,3,1,8,1,3
wvs,Australia,cultural,137,3,4,1,6,2,3
wvs,Australia,cultural,138,2,4,1,8,2,3
wvs,Australia,cultural,139,2,4,1,6,2,3
wvs,Australia,cultural,140,3,3,1,7,3,3
wvs,Australia,cultural,141,3,3,1,7,2,3
wvs,Australia,cultural,142,3,3,1,7,2,3
wvs,Australia,cultural,143,3,3,1,6,2,3
wvs,Australia,cultural,144,3,3,1,6,2,3
wvs,Australia,cultural,145,2,3,1,7,2,3
wvs,Australia,cultural,146,3,3,1,8,2,3
wvs,Australia,cultural,147,3,4,1,8,2,3
wvs,Australia,cultural,148,2,3,1,8,1,3
wvs,Australia,cultural,149,3,3,1,7,3,3
wvs,Australia,cultural,150,3,4,1,8,1,3
wvs,Australia,cultural,151,3,3,1,7,2,3
wvs,Australia,cultural,152,3,3,1,5,2,3
wvs,Australia,cultural,153,3,3,1,8,2,3
wvs,Australia,cultural,154,3,3,1,6,2,3
wvs,Australia,cultural,155,2,3,1,8,1,3
wvs,Australia,cultural,156,3,3,1,7,2,3
wvs,Australia,cultural,157,3,3,1,8,3,3
wvs,Australia,cultural,158,3,3,1,8,2,3
wvs,Australia,cultural,159,3,4,1,8,1,3
wvs,Australia,cultural,160,3,3,1,8,2,3
wvs,Australia,cultural,161,3,3,1,8,1,3
wvs,Australia,cultural,162,3,3,1,6,3,3
wvs,Australia,cultural,163,3,4,1,9,1,3
wvs,Australia,cultural,164,3,3,1,7,3,3
wvs,Australia,cultural,165,3,3,1,8,2,3
wvs,Australia,cultural,166,3,3,1,6,3,3
wvs,Australia,cultural,167,3,4,1,6,1,3
wvs,Australia,cultural,168,3,3,1,8,2,3
wvs,Australia,cultural,169,3,4,1,7,1,3
wvs,Australia,cultural,170,3,3,1,8,3,3
wvs,Australia,cultural,171,3,3,1,6,1,3
wvs,Australia,cultural,172,3,3,1,8,2,3
wvs,Australia,cultural,173,3,3,1,8,1,3
wvs,Australia,cultural,174,3,3,1,6,2,3
wvs,Australia,cultural,175,3,3,1,7,1,3
wvs,Australia,cultural,176,3,4,1,7,1,3
wvs,Australia,cultural,177,3,3,1,7,2,3
wvs,Australia,cultural,178,2,3,1,7,2,3
wvs,Australia,cultural,179,2,4,1,8,1,3
wvs,Australia,cultural,180,3,3,1,8,2,3
wvs,Australia,cultural,181,3,3,1,6,1,3
wvs,Australia,cultural,182,2,4,1,8,1,3
wvs,Australia,cultural,183,3,4,1,7,1,3
wvs,Australia,cultural,184,3,3,1,8,3,3
wvs,Australia,cultural,185,3,4,1,8,1,3
wvs,Australia,cultural,186,3,3,1,8,2,3
wvs,Australia,cultural,187,3,4,1,8,2,3
wvs,Australia,cultural,188,3,3,1,8,3,3
wvs,Australia,cultural,189,2,3,1,7,1,3
wvs,Australia,cultural,190,2,3,1,7,2,3
wvs,Australia,cultural,191,3,3,1,7,2,3
wvs,Australia,cultural,192,3,3,1,8,2,3
wvs,Australia,cultural,193,3,3,1,6,2,3
wvs,Australia,cultural,194,3,4,1,7,1,3
wvs,Australia,cultural,195,3,3,1,8,2,3
wvs,Australia,cultural,196,3,3,1,8,2,3
wvs,Australia,cultural,197,2,3,1,7,1,3
wvs,Australia,cultural,198,2,3,1,7,2,3
wvs,Australia,cultural,199,3,4,1,7,2,3
wvs,Australia,cultural,200,3,3,1,7,1,3
wvs,Australia,cultural,201,3,3,1,8,2,3
wvs,Australia,cultural,202,3,4,1,8,1,3
wvs,Australia,cultural,203,3,3,1,8,1,3
wvs,Australia,cultural,204,2,3,1,8,2,3
wvs,Australia,cultural,205,3,4,1,7,2,3
wvs,Australia,cultural,206,3,3,1,7,3,3
wvs,Australia,cultural,207,2,4,1,8,2,3
wvs,Australia,cultural,208,3,4,1,7,2,3
wvs,Australia,cultural,209,3,4,1,8,1,3
wvs,Australia,cultural,210,3,3,1,7,3,3
wvs,Australia,cultural,211,3,3,1,9,1,3
wvs,Australia,cultural,212,3,3,1,7,2,3
wvs,Australia,cultural,213,3,4,1,8,1,3
wvs,Australia,cultural,214,3,4,1,8,1,3
wvs,Australia,cultural,215,3,3,1,8,1,3
wvs,Australia,cultural,216,3,3,1,7,1,3
wvs,Australia,cultural,217,3,4,1,7,1,3
wvs,Australia,cultural,218,3,3,1,9,2,3
wvs,Australia,cultural,219,3,3,1,6,2,3
wvs,Australia,cultural,220,3,4,1,8,2,3
wvs,Australia,cultural,221,3,4,1,7,1,3
wvs,Australia,cultural,222,3,3,1,8,2,3
wvs,Australia,cultural,223,3,4,1,8,1,3
wvs,Australia,cultural,224,3,3,1,7,2,3
wvs,Australia,cultural,225,2,4,1,7,1,3
wvs,Australia,cultural,226,3,3,1,5,2,3
wvs,Australia,cultural,227,3,3,1,7,1,3
wvs,Australia,cultural,228,2,3,1,7,2,3
wvs,Australia,cultural,229,3,4,1,8,1,3
wvs,Australia,cultural,230,2,3,1,8,2,3
wvs,Australia,cultural,231,3,3,1,7,1,3
wvs,Australia,cultural,232,3,3,1,7,2,3
wvs,Australia,cultural,233,3,3,1,8,2,3
wvs,Australia,cultural,234,3,4,1,8,1,3
wvs,Australia,cultural,235,2,3,1,8,2,3
wvs,Australia,cultural,236,3,3,1,8,1,3
wvs,Australia,cultural,237,3,4,1,10,1,3
wvs,Australia,cultural,238,3,3,1,7,2,3
wvs,Australia,cultural,239,3,4,1,7,2,3
wvs,Australia,cultural,240,3,3,1,7,3,3
wvs,Australia,cultural,241,3,4,1,7,1,3
wvs,Australia,cultural,242,2,3,1,5,2,3
wvs,Australia,cultural,243,3,3,1,8,3,3
wvs,Australia,cultural,244,3,4,1,7,2,3
wvs,Australia,cultural,245,3,3,1,8,2,3
wvs,Australia,cultural,246,3,3,1,8,1,3
wvs,Australia,cultural,247,3,3,1,6,2,3
wvs,Australia,cultural,248,3,3,1,6,2,3
wvs,Australia,cultural,249,3,3,1,7,2,3
wvs,Australia,cultural,250,3,4,1,7,2,3
wvs,Australia,cultural,251,3,3,1,7,2,3
wvs,Australia,cultural,252,3,4,1,8,2,3
wvs,Australia,cultural,253,3,3,1,8,2,3
wvs,Australia,cultural,254,3,3,1,7,3,3
wvs,Australia,cultural,255,2,3,1,8,2,3
wvs,Australia,cultural,256,3,3,1,7,1,3
wvs,Australia,cultural,257,3,3,1,8,2,3
wvs,Australia,cultural,258,3,3,1,6,2,3
wvs,Australia,cultural,259,3,3,1,8,1,3
wvs,Australia,cultural,260,3,3,1,8,2,3
wvs,Australia,cultural,261,3,3,1,7,1,3
wvs,Australia,cultural,262,3,3,1,8,2,3
wvs,Australia,cultural,263,3,3,1,7,2,3
wvs,Australia,cultural,264,3,3,1,8,2,3
wvs,Australia,cultural,265,3,4,1,8,2,3
wvs,Australia,cultural,266,2,4,1,7,2,3
wvs,Australia,cultural,267,3,3,1,6,2,3
wvs,Australia,cultural,268,3,3,1,8,2,3
wvs,Australia,cultural,269,3,4,1,8,1,3
wvs,Australia,cultural,270,2,3,1,8,2,3
wvs,Australia,cultural,271,3,3,1,7,2,3
wvs,Australia,cultural,272,3,3,1,8,2,3
wvs,Australia,cultural,273,3,3,1,8,2,3
wvs,Australia,cultural,274,3,4,1,6,2,3
wvs,Australia,cultural,275,3,3,1,7,2,3
wvs,Australia,cultural,276,3,3,1,8,2,3
wvs,Australia,cultural,277,3,3,1,7,1,3
wvs,Australia,cultural,278,3,3,1,8,1,3
wvs,Australia,cultural,279,2,3,1,7,2,3
wvs,Australia,cultural,280,3,4,1,8,1,3
wvs,Australia,cultural,281,2,3,1,8,1,3
wvs,Australia,cultural,282,3,4,1,8,1,3
wvs,Australia,cultural,283,2,3,1,7,2,3
wvs,Australia,cultural,284,3,3,1,8,1,3
wvs,Australia,cultural,285,3,3,1,8,1,3
wvs,Australia,cultural,286,2,4,1,7,2,3
wvs,Australia,cultural,287,3,3,1,7,2,3
wvs,Australia,cultural,288,3,4,1,6,1,3
wvs,Australia,cultural,289,3,3,1,7,3,3
wvs,Australia,cultural,290,3,4,1,7,1,3
wvs,Australia,cultural,291,3,3,1,7,2,3
wvs,Australia,cultural,292,3,4,1,8,1,3
wvs,Australia,cultural,293,3,4,1,6,1,3
wvs,Australia,cultural,294,3,3,1,7,1,3
wvs,Australia,cultural,295,3,4,1,8,1,3
wvs,Australia,cultural,296,2,4,1,7,1,3
wvs,Australia,cultural,297,2,4,1,8,1,3
wvs,Australia,cultural,298,2,3,1,7,2,3
wvs,Australia,cultural,299,3,3,1,8,2,3
