domain,country,prompt_method,respondent_id,EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7,EXT8,EXT9,EXT10,EST1,EST2,EST3,EST4,EST5,EST6,EST7,EST8,EST9,EST10,AGR1,AGR2,AGR3,AGR4,AGR5,AGR6,AGR7,AGR8,AGR9,AGR10,CSN1,CSN2,CSN3,CSN4,CSN5,CSN6,CSN7,CSN8,CSN9,CSN10,OPN1,OPN2,OPN3,OPN4,OPN5,OPN6,OPN7,OPN8,OPN9,OPN10
bigfive,Argentina,deep_persona,10,2,2,4,4,4,4,2,5,2,4,5,2,4,5,5,5,4,3,5,5,5,5,5,5,2,5,5,5,4,4,2,2,2,3,4,3,4,4,4,2,2,2,1,1,2,1,3,2,3,2
bigfive,Argentina,deep_persona,11,2,2,4,4,4,5,2,2,2,4,4,3,3,1,4,3,3,3,3,4,5,4,5,5,2,5,3,5,4,4,3,2,3,3,3,4,3,3,2,3,4,5,5,2,5,5,5,4,4,5
bigfive,Argentina,deep_persona,12,1,2,2,5,2,5,1,5,2,1,5,2,3,5,5,5,4,3,5,5,1,1,1,2,2,2,5,2,2,2,4,2,2,3,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,2
bigfive,Argentina,deep_persona,13,2,2,4,2,4,4,2,2,2,4,3,2,3,5,3,4,3,3,3,3,5,4,5,4,3,2,4,4,4,4,4,2,3,3,3,2,4,4,4,4,2,2,2,2,3,4,2,3,2,2
bigfive,Argentina,deep_persona,14,2,2,2,5,2,5,2,3,2,4,4,4,4,5,4,5,4,3,5,4,5,5,5,5,4,5,4,5,4,4,3,2,4,4,3,4,4,5,4,3,4,5,4,1,4,5,4,3,3,5
bigfive,Argentina,deep_persona,15,2,2,3,1,2,4,2,3,2,2,5,2,4,1,4,5,4,3,4,4,5,5,1,4,2,4,5,3,4,3,2,2,2,3,2,4,2,3,2,2,2,4,2,1,2,5,3,2,2,2
bigfive,Argentina,deep_persona,16,2,2,2,4,2,5,2,5,2,4,5,4,4,5,4,5,4,4,5,4,5,3,5,5,4,5,5,4,4,4,3,2,3,4,2,3,3,3,3,4,4,2,2,2,4,4,4,3,2,3
bigfive,Argentina,deep_persona,17,2,2,4,5,4,5,4,2,2,4,5,2,4,2,4,5,4,4,2,4,5,5,5,4,2,4,3,4,4,4,4,2,4,3,2,4,4,5,4,4,4,5,5,5,4,5,5,3,4,5
bigfive,Argentina,deep_persona,18,2,2,4,2,3,5,2,4,3,4,3,3,4,5,5,5,5,3,4,5,5,4,5,4,4,4,3,4,2,4,4,2,2,3,4,2,4,3,4,2,2,2,2,2,4,2,3,2,3,2
bigfive,Argentina,deep_persona,19,2,2,2,4,2,4,2,5,2,4,4,2,4,5,3,5,3,3,4,3,5,2,5,3,4,2,4,2,2,3,3,2,4,3,2,3,4,3,4,4,4,5,2,2,5,5,4,3,2,2
bigfive,Argentina,deep_persona,20,1,2,2,1,2,5,2,2,2,5,5,2,5,1,5,5,2,5,5,5,5,1,1,2,2,2,1,2,2,2,2,2,2,5,2,4,2,1,2,2,2,2,2,1,2,5,2,2,2,2
bigfive,Argentina,deep_persona,21,1,2,2,1,2,5,2,5,2,4,3,4,4,5,3,5,3,3,3,3,5,2,5,2,2,2,5,2,2,2,2,2,2,3,2,4,4,3,2,2,4,4,2,2,2,4,3,2,2,2
bigfive,Argentina,deep_persona,22,1,2,2,1,2,5,2,2,1,1,5,1,5,5,5,5,3,5,5,5,5,1,1,2,1,2,1,2,2,2,1,2,2,2,2,4,3,2,2,2,2,5,2,1,2,5,3,2,1,2
bigfive,Argentina,deep_persona,23,2,2,2,2,2,5,2,2,2,2,5,2,5,1,4,5,4,5,3,5,1,2,1,2,2,2,5,2,2,2,2,2,2,2,2,5,4,1,2,2,2,2,5,1,2,5,2,2,2,5
bigfive,Argentina,deep_persona,24,2,3,4,5,4,5,2,5,4,5,5,5,3,5,5,5,3,5,5,5,5,5,5,5,4,5,5,5,4,4,4,2,3,4,2,2,4,5,4,4,2,5,3,1,5,5,5,3,5,1
bigfive,Argentina,deep_persona,25,2,2,3,5,2,5,2,2,2,3,5,3,4,4,4,5,3,4,5,5,5,5,5,5,2,5,3,4,4,3,2,2,3,3,2,2,3,4,2,4,4,5,5,1,4,5,3,2,4,3
bigfive,Argentina,deep_persona,26,1,2,2,2,2,3,2,4,2,3,5,2,5,3,5,5,2,3,4,5,5,1,1,1,2,2,4,2,2,2,2,2,2,3,2,2,4,1,4,3,2,2,2,2,2,1,2,2,2,2
bigfive,Argentina,deep_persona,27,2,2,4,2,2,5,3,4,3,3,4,4,3,5,4,4,3,4,4,3,5,5,5,5,2,5,3,5,4,4,3,2,3,3,3,4,4,5,4,2,2,4,3,2,4,4,4,2,4,3
bigfive,Argentina,deep_persona,28,2,2,2,5,2,4,4,4,2,2,5,2,5,5,5,5,5,3,5,5,5,5,1,5,2,5,3,5,4,3,2,2,2,4,2,5,2,2,2,2,2,2,4,2,2,5,2,2,2,2
bigfive,Argentina,deep_persona,29,2,4,2,4,2,5,2,5,2,4,5,3,4,2,4,5,3,4,5,5,1,4,5,4,4,3,2,4,2,3,2,2,2,2,2,4,3,4,2,2,4,2,5,2,3,5,4,2,2,4
bigfive,Argentina,deep_persona,30,2,1,5,4,4,5,2,4,4,2,3,2,3,5,5,5,3,4,5,3,5,5,5,5,2,5,5,5,4,5,3,2,3,4,2,3,4,5,4,4,2,1,2,2,3,4,4,3,2,2
bigfive,Argentina,deep_persona,31,2,2,4,2,4,4,2,4,4,3,3,2,3,5,3,5,3,3,3,3,5,5,5,4,4,4,4,4,4,4,3,2,2,3,2,3,3,3,3,2,3,2,2,2,3,4,3,3,3,3
bigfive,Argentina,deep_persona,32,1,2,2,2,2,4,2,5,2,4,3,2,2,5,5,5,3,3,3,5,3,2,1,3,3,2,2,2,2,3,4,2,2,3,3,3,4,4,4,3,2,3,2,2,2,4,4,2,3,2
bigfive,Argentina,deep_persona,33,2,2,3,2,2,5,2,4,2,4,2,2,3,5,5,5,5,3,3,5,5,4,1,4,2,5,2,4,3,4,3,2,2,3,2,2,4,5,4,3,2,1,1,1,3,1,2,2,2,2
bigfive,Argentina,deep_persona,34,2,3,4,1,2,4,2,4,2,4,5,2,3,5,3,5,3,3,4,3,5,5,5,5,2,5,5,3,4,4,2,2,3,4,3,3,4,3,4,3,2,5,2,2,3,5,4,3,2,3
bigfive,Argentina,deep_persona,35,1,5,2,5,2,4,2,5,2,5,5,1,5,5,5,5,3,2,5,5,2,2,1,2,2,2,4,2,2,2,2,1,3,2,2,4,4,1,2,2,2,2,2,1,2,5,2,2,2,2
bigfive,Argentina,deep_persona,36,2,2,3,5,2,5,2,2,4,2,2,2,2,5,5,5,4,3,2,5,5,2,1,2,2,2,5,2,2,3,3,2,2,4,2,4,4,4,2,3,2,4,2,2,3,5,2,2,2,2
bigfive,Argentina,deep_persona,37,2,2,4,5,2,5,2,4,3,4,5,5,5,5,5,5,4,3,5,5,5,4,5,2,2,4,4,4,3,3,3,2,4,4,3,2,4,5,4,4,3,4,4,5,4,5,3,2,4,5
bigfive,Argentina,deep_persona,38,1,2,2,1,2,5,4,1,2,1,5,2,5,1,5,5,3,1,5,5,1,5,1,2,1,1,1,2,2,2,2,1,2,1,2,2,3,1,2,2,2,5,5,1,4,5,2,2,2,5
bigfive,Argentina,deep_persona,39,1,2,2,2,2,4,2,5,2,4,5,2,5,4,5,5,5,4,5,4,5,2,5,4,1,5,5,4,3,4,2,2,2,3,2,4,2,2,2,2,2,5,1,5,2,1,2,2,2,2
bigfive,Argentina,deep_persona,40,2,2,3,2,2,5,4,2,2,5,3,2,4,3,3,4,4,3,3,4,5,5,1,3,2,2,1,2,2,2,2,2,2,3,2,2,2,1,2,2,2,3,4,2,2,5,2,3,2,5
bigfive,Argentina,deep_persona,41,1,2,2,2,2,5,2,3,2,4,5,2,5,5,5,5,4,4,5,5,5,2,1,2,2,2,4,2,2,2,2,2,2,3,2,5,4,2,4,2,2,5,2,2,2,2,2,2,2,2
bigfive,Argentina,deep_persona,42,2,2,4,2,2,4,2,2,2,2,3,2,4,5,5,5,3,3,5,3,5,4,5,3,2,2,3,2,3,3,2,2,2,3,2,2,4,3,2,3,3,3,2,1,3,5,4,2,2,5
bigfive,Argentina,deep_persona,43,2,2,4,2,2,5,2,2,2,3,4,5,4,5,3,5,3,3,3,3,5,4,3,3,3,4,3,4,4,4,3,2,2,4,4,3,4,3,4,2,3,4,4,2,5,5,4,2,4,5
bigfive,Argentina,deep_persona,44,2,4,4,2,2,5,2,4,2,4,3,3,3,5,5,3,3,3,3,3,5,5,5,5,2,5,5,5,4,4,2,2,2,3,2,4,4,3,2,2,2,2,2,2,2,3,3,2,2,2
bigfive,Argentina,deep_persona,45,2,5,2,3,2,4,2,5,2,4,2,3,3,5,4,3,3,3,3,3,5,2,5,4,2,4,2,4,3,3,3,2,2,2,2,2,4,3,4,2,2,2,2,1,2,1,2,2,2,2
bigfive,Argentina,deep_persona,46,1,2,2,5,2,4,2,5,2,5,5,2,4,1,5,4,4,3,5,4,5,2,5,4,2,2,5,2,2,3,3,1,2,3,2,5,4,3,4,4,2,2,1,5,2,1,2,2,2,2
bigfive,Argentina,deep_persona,47,2,2,2,2,2,4,2,5,2,3,4,2,4,2,4,4,5,3,4,4,4,2,1,2,3,2,2,2,2,2,2,2,4,3,2,2,5,4,4,2,3,4,4,1,2,5,4,2,3,3
bigfive,Argentina,deep_persona,48,2,2,4,4,3,4,3,5,3,4,3,4,4,5,5,4,4,3,3,4,5,4,5,5,4,4,4,4,4,4,4,2,4,3,4,2,4,5,4,4,4,4,4,1,4,5,4,4,4,5
bigfive,Argentina,deep_persona,49,2,2,2,4,2,4,2,5,2,4,5,2,5,2,5,5,3,3,4,5,5,5,5,4,2,5,2,2,3,3,2,2,2,4,2,4,5,3,4,2,2,2,2,2,2,3,2,2,2,2
bigfive,Argentina,deep_persona,50,2,2,2,1,2,5,2,5,2,5,5,5,3,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,2,3,2,2,2,5,3,2,2,5,2,1,3,5,2,3,3,2
bigfive,Argentina,deep_persona,51,1,2,2,2,2,4,2,4,2,4,5,4,5,4,5,5,3,3,5,5,5,2,5,4,2,2,2,2,2,2,2,2,3,3,2,5,5,3,4,4,2,2,2,2,2,2,2,2,2,2
bigfive,Argentina,deep_persona,52,2,3,4,1,4,5,4,2,5,1,5,2,5,1,5,5,4,5,5,5,5,5,1,5,1,5,3,5,2,3,2,4,2,2,2,5,2,2,2,2,2,2,1,2,2,5,2,2,2,1
bigfive,Argentina,deep_persona,53,1,2,2,1,2,5,2,5,2,5,5,2,2,5,5,5,5,5,5,3,5,2,1,2,2,2,1,4,2,2,2,2,2,3,2,2,4,3,4,2,2,5,4,2,2,4,2,2,2,2
bigfive,Argentina,deep_persona,54,1,2,2,4,2,4,2,5,2,4,5,2,5,5,5,5,4,4,5,4,5,4,5,5,2,5,1,4,2,3,2,1,4,3,2,3,4,3,4,4,4,4,4,1,3,4,4,2,2,2
bigfive,Argentina,deep_persona,55,2,3,2,4,2,4,2,4,3,3,5,2,4,4,5,5,3,3,5,4,2,2,4,4,2,3,2,4,3,2,2,2,4,2,2,2,4,3,4,4,4,2,2,2,2,4,3,2,2,2
bigfive,Argentina,deep_persona,56,1,2,2,1,2,4,2,2,2,4,5,4,5,5,5,5,5,5,5,5,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,4,2,3,2,2,2,4,5,5,2,5,3,2,2,4
bigfive,Argentina,deep_persona,57,2,1,2,2,2,4,4,2,2,4,5,3,5,5,5,5,5,5,4,4,5,5,5,5,1,5,3,5,4,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,4,3,2,2,2
bigfive,Argentina,deep_persona,58,3,4,4,4,4,5,3,3,4,4,5,5,3,5,5,5,4,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,4,4,3,3,4,5,4,4,4,5,3,2,4,5,5,3,3,5
bigfive,Argentina,deep_persona,59,1,2,2,4,2,4,2,5,2,5,5,3,5,2,3,5,4,4,5,4,5,3,5,3,2,4,4,4,4,2,2,2,4,2,2,2,4,3,2,2,2,2,2,2,3,4,4,2,2,2
bigfive,Argentina,deep_persona,60,2,2,4,2,2,5,2,5,2,5,3,5,4,5,5,5,4,5,5,3,3,4,5,4,4,4,4,4,4,4,3,2,2,3,2,2,4,3,4,2,2,2,2,2,2,4,2,2,3,2
bigfive,Argentina,deep_persona,61,2,2,4,1,2,5,2,4,2,4,5,4,3,5,5,5,4,5,5,3,5,4,5,3,2,5,3,4,2,4,2,2,2,3,2,2,4,4,4,3,2,4,3,2,4,5,3,2,3,5
bigfive,Argentina,deep_persona,62,3,2,5,4,4,5,4,4,3,4,5,4,4,5,5,5,3,5,5,3,5,5,5,5,4,4,5,5,4,5,3,3,3,3,3,3,4,5,4,4,2,5,2,2,4,4,4,3,3,2
bigfive,Argentina,deep_persona,63,1,2,2,1,2,5,1,5,2,4,5,1,5,1,5,5,2,5,5,5,5,1,1,1,2,1,5,1,2,2,2,1,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
bigfive,Argentina,deep_persona,64,2,2,2,5,2,5,2,5,2,4,5,2,3,5,3,5,3,3,3,3,5,2,5,4,2,4,3,5,2,4,2,2,2,3,3,4,2,3,3,2,2,2,1,1,2,3,2,3,2,2
bigfive,Argentina,deep_persona,65,1,2,2,2,2,4,2,4,2,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,2,5,4,5,4,3,2,2,2,3,2,5,4,3,2,2,2,2,2,2,2,2,2,2,2,2
bigfive,Argentina,deep_persona,66,2,2,2,1,2,4,2,4,2,2,4,2,5,5,5,5,2,4,5,5,1,2,1,2,1,2,2,2,2,2,2,2,2,4,2,4,4,2,4,2,2,3,1,1,2,1,2,2,2,2
bigfive,Argentina,deep_persona,67,2,2,2,3,2,4,2,5,2,5,5,3,4,4,5,5,3,4,5,5,5,4,5,4,2,3,2,4,2,2,2,2,2,3,2,4,3,3,2,2,2,4,2,2,3,4,4,2,3,2
bigfive,Argentina,deep_persona,68,1,2,2,1,2,5,2,5,1,5,5,2,5,5,5,5,5,4,5,5,5,4,1,4,1,5,2,4,3,2,2,2,2,4,2,5,2,2,2,2,2,2,5,5,2,5,2,2,2,5
bigfive,Argentina,deep_persona,69,1,2,1,1,2,2,2,5,2,2,1,2,1,5,1,5,3,3,2,1,5,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,1,2,2,1,2,2,2,2
bigfive,Argentina,deep_persona,70,2,2,3,4,2,5,4,2,2,4,5,3,4,3,4,5,4,3,5,5,5,5,5,5,2,4,5,4,4,4,2,2,2,4,2,2,2,3,4,2,2,2,1,1,2,1,2,2,2,2
bigfive,Argentina,deep_persona,71,2,2,2,4,2,4,2,4,2,4,5,2,5,5,5,5,3,4,5,5,5,2,5,5,1,5,5,4,2,4,2,2,2,3,2,4,4,3,4,2,2,5,2,5,2,1,3,2,2,2
bigfive,Argentina,deep_persona,72,1,2,2,1,2,5,2,5,2,3,5,4,3,5,5,5,3,3,5,1,5,1,1,2,2,2,5,2,2,2,2,1,2,1,2,2,4,1,4,4,2,2,2,1,3,5,2,2,2,2
bigfive,Argentina,deep_persona,73,1,4,2,3,2,5,2,5,2,4,5,2,4,5,3,5,3,3,5,3,5,1,5,3,2,1,4,2,2,2,3,2,2,4,2,2,2,2,2,2,2,5,1,5,2,1,2,2,2,2
bigfive,Argentina,deep_persona,74,1,2,3,4,3,5,2,5,3,4,3,4,3,5,3,5,3,4,3,3,5,4,5,5,3,4,4,4,4,4,3,2,4,3,3,2,4,3,4,4,3,4,2,2,4,4,4,2,3,3
bigfive,Argentina,deep_persona,75,2,3,4,5,4,5,4,2,2,4,5,2,4,4,5,5,3,3,3,3,5,5,1,4,2,2,3,4,2,4,2,2,4,4,2,2,4,5,4,4,4,5,4,2,5,5,4,2,4,5
bigfive,Argentina,deep_persona,76,1,2,4,3,3,5,2,5,4,4,5,5,3,5,5,5,3,5,5,5,5,5,5,5,2,5,4,5,4,5,2,2,3,3,3,2,5,3,3,3,3,2,2,2,4,4,4,3,3,2
bigfive,Argentina,deep_persona,77,2,2,4,3,4,4,2,3,3,4,3,3,3,4,3,3,4,3,3,3,4,3,5,3,2,2,3,4,4,3,3,2,3,4,2,2,4,4,4,2,3,4,4,2,4,5,4,2,3,5
bigfive,Argentina,deep_persona,78,3,4,5,5,4,5,2,4,5,5,5,3,5,5,5,5,4,5,5,5,5,5,5,5,1,5,5,5,4,5,3,2,4,3,3,3,4,5,4,3,5,5,5,1,5,5,5,3,5,5
bigfive,Argentina,deep_persona,79,2,2,4,5,3,4,2,3,3,4,3,3,4,5,3,3,3,3,2,3,3,4,5,4,4,3,3,4,4,4,3,4,2,4,3,4,4,3,2,2,2,2,2,2,2,4,3,2,3,2
bigfive,Argentina,deep_persona,80,2,4,2,2,2,5,2,5,2,5,5,3,4,5,4,3,4,4,5,4,5,2,1,2,2,3,4,2,2,2,2,2,2,2,2,4,2,1,3,2,2,2,5,2,4,5,2,2,4,5
bigfive,Argentina,deep_persona,81,2,2,2,1,2,5,2,2,2,2,5,2,5,1,5,4,2,2,5,5,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,5,4,1,2,2,2,5,5,1,5,5,3,2,2,1
bigfive,Argentina,deep_persona,82,1,2,2,4,2,5,2,4,2,4,5,2,4,5,4,5,3,3,5,5,5,5,5,5,2,5,5,4,4,4,2,2,2,2,2,2,4,3,2,4,2,2,2,2,3,2,3,2,3,2
bigfive,Argentina,deep_persona,83,2,2,2,1,2,4,2,4,2,2,1,2,2,5,5,5,2,3,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,4,2,2,2,2
bigfive,Argentina,deep_persona,84,2,2,3,4,3,5,2,5,2,4,3,3,4,5,4,4,4,4,4,4,5,5,5,5,2,5,4,5,4,4,4,2,4,4,3,2,4,4,4,4,4,4,5,2,4,4,4,2,4,5
bigfive,Argentina,deep_persona,85,2,2,2,5,4,5,2,4,2,5,3,2,2,5,3,3,3,3,3,3,5,4,5,4,2,2,3,3,2,4,2,2,2,3,2,2,2,3,3,2,2,5,1,5,2,5,2,2,2,2
bigfive,Argentina,deep_persona,86,2,2,3,2,3,5,2,4,2,3,4,4,4,4,5,4,4,3,4,4,2,4,5,4,2,3,2,4,4,4,2,2,3,3,2,4,2,4,4,2,2,2,2,2,2,4,3,2,3,2
bigfive,Argentina,deep_persona,87,1,4,2,5,2,5,1,5,1,5,5,1,5,5,5,5,5,5,5,5,5,1,1,2,1,2,5,2,2,2,2,2,2,3,2,5,3,1,2,2,2,4,2,1,2,5,2,2,1,2
bigfive,Argentina,deep_persona,88,1,3,2,4,2,5,2,5,2,5,5,4,5,5,5,5,4,5,5,4,1,2,5,5,1,5,5,4,2,2,2,4,2,4,2,4,2,3,2,2,2,5,1,5,2,1,2,2,2,2
bigfive,Argentina,deep_persona,89,2,2,2,4,2,4,2,5,2,4,5,2,4,4,4,5,4,4,5,4,5,4,5,4,2,4,2,5,4,4,2,2,2,4,3,3,4,4,4,4,2,2,2,2,3,4,3,2,2,4
bigfive,Argentina,deep_persona,90,2,2,2,5,2,5,2,2,3,1,5,3,4,3,5,5,3,3,5,3,1,4,1,2,2,2,2,2,2,4,2,2,2,3,2,2,4,3,4,4,2,2,2,1,5,4,4,2,2,2
bigfive,Argentina,deep_persona,91,2,5,3,5,2,5,2,4,2,5,5,5,4,5,5,5,4,4,3,4,5,4,5,4,2,4,4,4,4,4,4,2,4,4,4,3,4,5,4,2,4,5,4,2,4,5,4,3,3,4
bigfive,Argentina,deep_persona,92,2,2,4,4,2,4,2,4,3,4,5,4,3,5,5,3,3,4,3,3,4,4,5,4,4,3,4,4,3,4,3,2,2,3,2,4,4,4,4,2,3,4,2,2,3,4,4,2,3,2
bigfive,Argentina,deep_persona,93,2,2,2,4,2,5,2,5,2,3,4,3,4,5,3,3,3,3,2,2,1,3,5,4,5,3,2,2,2,3,2,2,2,4,2,4,2,3,3,2,2,2,1,2,2,2,2,2,3,2
bigfive,Argentina,deep_persona,94,2,2,4,5,4,4,2,5,2,2,5,2,5,4,5,5,4,3,5,4,5,4,5,5,2,4,4,4,4,4,4,2,2,3,4,2,4,3,4,4,2,5,1,1,2,1,3,2,2,2
bigfive,Argentina,deep_persona,95,1,2,2,1,2,5,2,2,2,4,5,3,4,1,5,5,3,3,5,5,5,5,5,5,2,5,3,4,4,4,2,2,3,3,3,4,3,4,2,2,4,2,4,1,2,5,2,2,2,1
bigfive,Argentina,deep_persona,96,2,4,2,1,2,5,2,5,2,4,5,2,4,1,5,5,3,3,5,5,5,2,1,4,1,2,5,2,4,3,2,2,2,3,2,3,5,1,4,2,2,2,1,5,2,1,2,2,2,2
bigfive,Argentina,deep_persona,97,1,2,2,1,2,5,2,2,2,4,5,1,5,1,5,5,4,4,5,5,5,2,1,2,1,5,1,2,2,2,2,2,2,2,2,5,1,1,2,2,3,1,5,1,2,5,2,2,5,5
bigfive,Argentina,deep_persona,98,2,2,2,5,4,5,2,1,2,2,5,2,5,5,5,5,5,3,5,5,5,5,5,5,1,5,5,5,4,4,2,2,2,4,2,2,2,4,2,2,2,5,5,2,4,5,4,2,2,5
bigfive,Argentina,deep_persona,99,1,2,2,5,2,5,2,5,2,5,5,2,3,5,5,5,3,3,3,3,3,2,3,2,2,2,2,2,2,2,4,2,3,3,2,2,5,3,2,2,2,2,2,1,2,5,2,2,2,2
bigfive,Argentina,deep_persona,100,2,2,2,2,2,4,2,4,2,4,5,4,5,2,5,5,4,5,5,4,2,4,5,4,2,3,3,4,2,3,2,2,2,2,2,4,4,3,3,3,2,2,2,2,3,4,3,2,2,2
bigfive,Argentina,deep_persona,101,1,2,2,1,2,5,2,3,2,2,5,2,4,5,4,5,4,4,5,4,5,2,5,2,2,2,2,2,2,2,2,2,3,2,2,3,4,3,4,4,2,2,2,3,2,2,4,2,2,2
bigfive,Argentina,deep_persona,102,1,2,3,2,2,5,2,5,2,2,2,2,4,5,5,5,3,5,5,5,5,2,5,5,2,2,3,5,2,4,4,1,2,3,2,2,5,5,4,4,2,2,1,5,2,1,2,2,2,2
bigfive,Argentina,deep_persona,103,1,2,4,3,2,5,2,5,2,4,5,2,3,5,5,5,4,5,5,3,5,5,5,5,2,4,3,4,4,4,4,2,3,3,4,2,4,3,4,4,2,2,2,2,3,2,2,2,3,2
bigfive,Argentina,deep_persona,104,2,3,5,5,4,4,2,4,3,4,3,3,4,5,5,5,4,3,3,4,5,5,5,5,2,4,4,5,4,4,4,4,4,4,3,4,5,4,4,4,3,5,4,2,5,4,4,3,3,4
bigfive,Argentina,deep_persona,105,1,2,2,4,2,5,2,5,2,5,5,3,1,5,5,5,3,3,5,3,5,1,1,5,2,3,5,3,2,2,2,2,2,3,2,2,3,1,4,2,2,2,1,2,2,1,2,2,2,2
bigfive,Argentina,deep_persona,106,2,2,2,1,2,5,2,5,2,4,5,4,3,5,5,5,4,5,3,5,1,2,1,2,2,2,2,2,3,3,4,2,2,4,2,2,4,5,4,2,2,5,1,1,3,1,3,2,2,2
bigfive,Argentina,deep_persona,107,2,2,2,1,2,4,2,2,2,3,5,3,5,5,5,5,4,4,4,4,5,5,5,4,2,5,3,4,4,3,2,2,2,4,2,3,3,3,2,2,2,2,2,2,2,1,3,2,2,2
bigfive,Argentina,deep_persona,108,1,2,2,1,2,4,2,5,1,4,3,2,3,4,3,5,3,3,3,3,1,1,1,2,2,2,5,2,2,2,2,2,2,3,2,2,4,5,2,3,2,2,4,1,4,4,2,2,2,3
bigfive,Argentina,deep_persona,109,2,2,2,2,2,5,2,2,2,2,5,2,5,4,5,5,4,3,5,3,1,3,5,2,2,2,2,2,2,2,2,2,3,3,2,2,5,4,4,4,4,5,4,1,5,5,3,2,4,4
bigfive,Argentina,deep_persona,110,2,2,2,3,2,5,2,5,2,4,3,2,4,4,4,3,4,3,4,4,3,4,5,4,4,4,3,4,4,2,2,2,3,3,2,4,4,3,4,2,4,4,4,2,4,5,3,2,4,2
bigfive,Argentina,deep_persona,111,2,3,4,2,2,5,2,1,2,2,3,3,4,2,3,3,4,2,5,4,5,5,5,5,2,5,3,4,4,4,4,2,4,4,2,2,4,5,2,4,4,5,4,2,5,5,4,3,3,5
bigfive,Argentina,deep_persona,112,2,2,2,2,2,5,2,2,2,2,5,2,4,2,5,5,4,3,5,5,5,2,5,2,2,2,2,2,2,3,2,2,2,2,2,4,2,3,2,4,2,5,3,2,3,5,4,2,3,5
bigfive,Argentina,deep_persona,113,2,4,2,3,2,4,2,5,2,3,5,3,4,2,5,5,4,4,5,4,3,4,5,4,4,4,2,4,2,2,2,2,2,4,2,4,3,3,2,2,2,5,2,2,2,4,3,2,2,2
