domain,country,prompt_method,respondent_id,EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7,EXT8,EXT9,EXT10,EST1,EST2,EST3,EST4,EST5,EST6,EST7,EST8,EST9,EST10,AGR1,AGR2,AGR3,AGR4,AGR5,AGR6,AGR7,AGR8,AGR9,AGR10,CSN1,CSN2,CSN3,CSN4,CSN5,CSN6,CSN7,CSN8,CSN9,CSN10,OPN1,OPN2,OPN3,OPN4,OPN5,OPN6,OPN7,OPN8,OPN9,OPN10
bigfive,Argentina,opencharacter,10,3,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,5,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,11,3,4,4,5,4,5,3,4,4,4,4,4,4,4,3,4,3,3,4,4,5,5,5,4,4,5,3,5,4,4,4,2,4,3,4,4,4,5,4,4,3,4,4,3,4,4,4,3,4,4
bigfive,Argentina,opencharacter,12,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,4,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,13,3,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,5,4,5,3,4,4,4,4,2,4,4,3,3,4,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,Argentina,opencharacter,14,3,2,4,2,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,5,4,5,4,4,4,5,4,4,4,4,2,4,3,4,4,4,5,4,4,4,4,3,2,4,4,4,3,4,4
bigfive,Argentina,opencharacter,15,3,4,4,5,4,5,4,4,4,3,4,4,4,4,3,4,4,4,4,4,5,5,5,5,4,5,3,5,4,4,4,3,4,3,4,4,4,5,4,4,4,4,4,2,4,4,5,4,5,4
bigfive,Argentina,opencharacter,16,3,3,4,5,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,5,5,4,5,3,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,Argentina,opencharacter,17,3,3,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,3,5,5,4,4,5,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,18,3,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,19,3,4,5,1,4,4,3,5,4,4,4,4,4,4,4,3,4,3,4,4,3,5,5,4,4,5,3,4,4,5,4,2,4,3,3,4,4,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,Argentina,opencharacter,20,3,2,4,4,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,5,4,5,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,21,3,4,4,1,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,22,3,4,4,4,4,5,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,5,4,4,5,4,4,4,4,4,3,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,23,3,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,5,4,4,4
bigfive,Argentina,opencharacter,24,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,25,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,3,4,4
bigfive,Argentina,opencharacter,26,3,4,4,3,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,27,3,2,4,3,3,4,3,4,4,4,3,4,4,2,4,4,4,3,4,4,3,4,5,4,4,4,3,4,4,4,4,2,4,4,4,4,4,3,4,4,4,4,4,2,4,4,4,3,4,3
bigfive,Argentina,opencharacter,28,3,4,4,3,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,5,4,5,3,4,4,4,4,3,4,4,4,4,5,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,Argentina,opencharacter,29,3,2,4,2,4,4,3,4,4,4,3,4,4,4,4,4,4,3,4,4,4,5,5,4,4,5,3,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,2,4,4,4,3,4,4
bigfive,Argentina,opencharacter,30,3,4,4,2,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,4,5,4,4,5,3,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,31,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,32,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,33,3,2,4,2,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,5,5,4,5,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,34,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,35,3,4,4,3,4,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,36,3,2,4,5,4,5,3,4,4,4,4,4,4,4,3,4,4,3,4,4,3,5,5,5,4,5,3,4,4,4,4,3,4,4,4,4,5,5,4,4,4,4,4,2,4,4,4,4,5,4
bigfive,Argentina,opencharacter,37,3,2,4,5,4,5,3,4,4,4,4,4,4,4,4,3,4,3,4,3,3,5,5,5,4,5,3,4,4,4,4,2,4,4,4,4,5,5,4,4,4,4,4,2,4,4,4,3,4,4
bigfive,Argentina,opencharacter,38,3,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,39,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,5,5,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,40,3,3,4,2,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,5,5,4,4,5,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,41,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,42,3,4,4,5,3,5,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,5,5,5,4,5,3,4,4,4,4,3,4,4,4,3,5,4,4,5,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,43,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4,4,5,3,4,4,4,4,3,4,4,4,4,4,5,4,5,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,44,3,4,4,2,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,3,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,45,3,3,4,2,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,3,5,5,5,4,5,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,46,3,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,5,4,4,4,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,3,4,3
bigfive,Argentina,opencharacter,47,3,3,4,5,4,5,4,4,4,4,4,4,4,4,3,4,4,3,4,4,5,5,5,5,4,5,3,5,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,Argentina,opencharacter,48,3,4,4,3,4,4,4,5,4,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,49,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,3,4,3,4,4,4,3,4,4,4,4,2,4,4,4,4,4,3,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,50,3,4,4,5,4,5,4,5,4,4,3,4,4,4,4,4,4,4,4,4,3,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,51,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,52,3,4,4,2,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,53,3,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,3,4,4,3,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,54,3,4,4,5,4,5,4,4,4,4,3,4,4,4,4,4,3,4,4,4,5,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,55,3,4,4,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,4,4,5,3,4,4,4,4,3,4,4,4,4,4,5,4,4,4,4,4,2,4,4,3,4,4,4
bigfive,Argentina,opencharacter,56,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4,4,5,3,4,4,4,4,3,4,4,4,4,5,4,4,4,4,4,4,2,4,4,4,4,4,3
bigfive,Argentina,opencharacter,57,3,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,3,3,4,4,4,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,3,4,4
bigfive,Argentina,opencharacter,58,3,3,4,3,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,4,4,3,4,5,4,4,4,4,4,2,4,4,5,4,4,4
bigfive,Argentina,opencharacter,59,3,4,4,2,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,3,5,5,4,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,60,3,4,4,2,4,5,3,4,4,3,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,3,4,4,4,4,2,4,4,4,3,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,61,3,2,4,1,4,5,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,5,5,5,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,62,3,4,4,2,4,5,4,5,4,4,4,4,4,4,4,4,3,4,3,4,4,5,5,4,2,5,3,4,4,4,4,2,4,4,3,4,4,5,4,4,4,4,4,2,4,4,4,3,4,4
bigfive,Argentina,opencharacter,63,3,4,4,5,4,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,3,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,64,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,65,3,4,4,3,4,5,3,3,4,4,3,4,4,4,4,4,4,3,4,4,4,5,5,5,4,5,3,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,2,4,4,3,4,4,3
bigfive,Argentina,opencharacter,66,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,67,3,4,4,3,3,5,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,5,5,4,5,3,4,4,4,4,2,4,4,3,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,68,3,4,4,2,4,4,3,4,4,3,3,4,4,4,3,4,4,3,4,4,5,5,5,5,4,5,3,5,4,5,4,2,4,4,4,4,5,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,Argentina,opencharacter,69,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,4,4,5,4,4,4,4,4,4,4,4,3,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,70,3,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,3,4,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,4,3,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,71,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,72,3,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,5,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,73,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,74,3,4,4,3,4,5,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,5,5,4,4,5,3,4,4,4,4,2,4,4,3,4,5,4,4,5,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,75,3,3,4,3,4,5,4,4,4,4,3,4,4,4,4,4,4,3,4,4,3,5,5,5,4,5,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,76,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,3,4,4,3,4,5,4,4,4,3,4,4,4,4,4,4,4,3,4,4,5,4,4,4,4,4,3,4,4,4,4,4,3
bigfive,Argentina,opencharacter,77,3,4,4,5,4,5,3,4,4,4,3,4,4,4,3,3,3,4,4,4,3,5,5,5,4,5,3,4,4,4,4,3,4,4,4,3,4,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,Argentina,opencharacter,78,3,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,5,5,5,4,5,4,5,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,2,4,5,4,3,4,4
bigfive,Argentina,opencharacter,79,3,4,4,2,4,5,3,4,4,4,3,4,4,4,4,4,4,3,4,4,5,5,5,4,4,5,3,4,4,4,4,2,4,3,4,4,4,5,4,4,4,4,4,2,3,4,4,3,4,4
bigfive,Argentina,opencharacter,80,3,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,5,5,4,4,5,3,4,4,4,4,2,4,3,4,4,4,5,4,4,4,4,4,2,4,4,4,3,4,4
bigfive,Argentina,opencharacter,81,3,4,4,2,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,5,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,82,3,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,4,4,4,4,4,4,4,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,83,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,5,5,4,5,3,4,4,4,4,2,4,4,4,4,5,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,84,3,2,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,3,4,4,4,4,4,2,4,4,4,3,4,4
bigfive,Argentina,opencharacter,85,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,86,3,4,4,2,4,5,3,4,4,4,4,4,4,4,4,4,3,3,4,4,5,5,5,4,4,5,3,4,4,4,4,2,4,4,3,4,4,5,4,4,3,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,87,3,4,4,2,4,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,5,5,4,5,3,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,88,3,4,4,5,4,5,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,4,5,4,4,5,3,4,4,4,4,2,5,4,4,4,5,4,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,89,3,4,4,4,4,5,4,5,4,4,4,4,4,4,3,4,4,3,4,4,3,5,5,5,4,5,3,4,4,4,4,4,4,4,3,4,5,5,4,4,4,4,4,2,4,4,3,4,5,4
bigfive,Argentina,opencharacter,90,3,4,4,2,4,4,3,4,4,3,4,4,4,4,4,4,3,3,4,4,4,5,5,4,4,5,3,4,4,4,3,2,4,3,4,4,4,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,Argentina,opencharacter,91,3,4,4,5,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,92,3,4,4,5,4,5,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,5,5,5,4,5,3,4,4,4,4,2,4,3,4,4,4,4,4,4,4,4,4,2,4,4,4,3,5,4
bigfive,Argentina,opencharacter,93,3,3,4,2,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,3,4,4,4,5,2,4,3,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,94,3,4,4,3,4,4,3,4,4,4,3,4,4,4,4,4,4,3,4,4,3,5,5,4,4,5,3,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,95,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,96,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,5,4,5,3,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,97,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,5,4,4,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4
bigfive,Argentina,opencharacter,98,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,5,5,5,4,4,5,3,4,4,4,4,3,4,4,4,3,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,99,3,4,4,2,4,4,4,4,4,4,3,4,4,4,3,4,4,3,4,4,5,5,5,4,4,5,3,4,4,4,4,2,4,4,4,3,4,5,4,4,4,4,4,2,4,4,4,3,4,4
bigfive,Argentina,opencharacter,100,3,4,4,2,4,4,3,4,4,4,4,4,4,4,3,4,4,3,4,4,4,5,5,4,4,4,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,101,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,102,3,4,4,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,103,3,4,4,3,4,5,4,5,4,4,4,4,4,4,3,4,4,4,4,4,5,5,5,5,4,5,3,4,4,4,4,2,4,3,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,104,3,2,4,2,4,4,3,4,4,3,4,4,4,4,3,4,4,4,4,4,3,5,5,4,4,5,3,4,4,4,4,2,4,4,3,4,4,5,4,4,4,4,3,2,4,4,4,3,4,3
bigfive,Argentina,opencharacter,105,3,4,4,2,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,5,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,106,3,2,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,2,4,4,4,4,2,4,4,4,3,4,4
bigfive,Argentina,opencharacter,107,3,4,4,2,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,5,3,4,4,4,4,2,4,4,4,4,4,5,2,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,108,3,3,4,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,3,4,4,4,4,3,4,3,3,3,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,109,3,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,3,4,4,4,5,5,5,4,5,3,4,4,4,4,3,4,4,4,4,5,5,4,4,4,4,4,2,4,4,4,4,5,4
bigfive,Argentina,opencharacter,110,3,2,4,1,4,4,4,3,5,4,4,4,5,4,4,4,4,3,4,4,5,5,5,5,4,5,3,4,4,4,4,4,4,4,3,4,5,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,111,3,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,5,5,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,5,4
bigfive,Argentina,opencharacter,112,3,4,4,3,4,4,4,5,4,4,4,4,4,4,3,4,4,3,3,4,5,5,5,4,2,5,4,4,4,4,4,3,4,3,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Argentina,opencharacter,113,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,5,4,4,5,3,4,4,4,4,3,4,4,3,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
