domain,country,prompt_method,respondent_id,EXT1_para,EXT2_para,EST1_para,EST2_para,AGR1_para,AGR2_para,CSN1_para,CSN2_para,OPN1_para,OPN2_para
bigfive,Argentina,opencharacter,37,4,4,4,4,3,4,4,4,4,4
bigfive,Argentina,opencharacter,38,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,39,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,40,4,3,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,41,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,42,3,3,3,4,3,4,5,4,5,4
bigfive,Argentina,opencharacter,43,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,44,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,45,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,46,4,4,3,4,3,4,4,4,4,4
bigfive,Argentina,opencharacter,47,4,3,3,4,4,4,4,4,5,4
bigfive,Argentina,opencharacter,48,4,3,4,4,4,4,4,4,5,4
bigfive,Argentina,opencharacter,49,2,3,4,4,2,4,4,4,4,4
bigfive,Argentina,opencharacter,50,3,3,4,4,4,4,4,2,4,4
bigfive,Argentina,opencharacter,51,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,52,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,53,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,54,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,55,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,56,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,57,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,58,4,4,4,4,3,4,4,4,4,4
bigfive,Argentina,opencharacter,59,4,3,4,4,4,4,4,4,5,4
bigfive,Argentina,opencharacter,60,4,4,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,61,4,4,4,4,3,4,4,3,4,4
bigfive,Argentina,opencharacter,62,3,4,4,4,2,4,4,4,4,4
bigfive,Argentina,opencharacter,63,4,3,4,4,5,4,4,4,4,4
bigfive,Argentina,opencharacter,64,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,65,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,66,4,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,67,3,3,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,68,4,3,4,4,4,4,4,3,4,4
bigfive,Argentina,opencharacter,69,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,70,4,3,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,71,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,72,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,73,4,3,4,4,2,4,4,3,4,4
bigfive,Argentina,opencharacter,74,3,3,4,4,4,4,4,3,4,4
bigfive,Argentina,opencharacter,75,3,3,4,4,4,4,4,4,5,4
bigfive,Argentina,opencharacter,76,3,3,4,4,3,4,4,3,4,4
bigfive,Argentina,opencharacter,77,4,3,4,4,3,4,5,4,5,4
bigfive,Argentina,opencharacter,78,4,3,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,79,3,4,4,4,4,4,4,2,4,4
bigfive,Argentina,opencharacter,80,4,3,4,4,3,4,4,4,4,4
bigfive,Argentina,opencharacter,81,4,3,4,4,3,4,4,4,4,4
bigfive,Argentina,opencharacter,82,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,83,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,84,4,3,4,4,4,4,4,2,4,4
bigfive,Argentina,opencharacter,85,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,86,4,2,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,87,4,4,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,88,4,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,89,3,3,4,4,3,4,4,4,4,4
bigfive,Argentina,opencharacter,90,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,91,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,92,4,3,4,4,4,4,4,3,4,4
bigfive,Argentina,opencharacter,93,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,94,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,95,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,96,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,97,4,3,4,4,3,4,4,4,4,4
bigfive,Argentina,opencharacter,98,4,4,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,99,4,3,4,4,4,4,4,3,4,4
bigfive,Argentina,opencharacter,100,4,3,3,4,4,4,4,3,4,4
bigfive,Argentina,opencharacter,101,4,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,102,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,103,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,104,3,3,3,4,4,4,4,3,4,4
bigfive,Argentina,opencharacter,105,3,3,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,106,3,4,4,4,4,4,4,2,4,4
bigfive,Argentina,opencharacter,107,3,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,108,4,3,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,109,3,4,4,4,4,4,4,2,4,4
bigfive,Argentina,opencharacter,110,4,4,4,4,4,4,4,3,4,4
bigfive,Argentina,opencharacter,111,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,112,4,3,4,4,2,4,5,2,4,4
bigfive,Argentina,opencharacter,113,3,3,4,4,2,4,4,3,4,4
bigfive,Argentina,opencharacter,114,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,115,4,3,4,4,4,4,4,4,5,4
bigfive,Argentina,opencharacter,116,3,3,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,117,4,3,4,4,4,4,4,4,5,4
bigfive,Argentina,opencharacter,118,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,119,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,120,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,121,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,122,3,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,123,4,4,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,124,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,125,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,126,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,127,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,128,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,129,3,3,4,4,4,4,4,3,4,4
bigfive,Argentina,opencharacter,130,4,3,4,4,4,4,5,4,4,4
bigfive,Argentina,opencharacter,131,4,3,4,4,4,4,4,4,5,4
bigfive,Argentina,opencharacter,132,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,133,4,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,134,4,3,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,135,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,136,4,4,3,4,2,4,4,4,4,4
bigfive,Argentina,opencharacter,137,3,3,4,4,3,4,4,4,3,4
bigfive,Argentina,opencharacter,138,3,3,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,139,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,140,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,141,4,3,4,4,4,4,4,4,5,4
bigfive,Argentina,opencharacter,142,3,3,4,4,4,4,4,4,5,4
bigfive,Argentina,opencharacter,143,4,4,4,4,3,4,4,4,4,4
bigfive,Argentina,opencharacter,144,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,145,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,146,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,147,3,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,148,3,3,3,4,3,4,4,4,4,4
bigfive,Argentina,opencharacter,149,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,150,4,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,151,4,3,4,4,5,4,4,4,4,4
bigfive,Argentina,opencharacter,152,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,153,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,154,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,155,4,3,4,4,4,4,4,4,5,4
bigfive,Argentina,opencharacter,156,4,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,157,4,4,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,158,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,159,4,4,4,4,4,4,4,3,4,4
bigfive,Argentina,opencharacter,160,4,4,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,161,4,3,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,162,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,163,4,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,164,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,165,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,166,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,167,3,3,4,4,4,4,4,4,4,3
bigfive,Argentina,opencharacter,168,3,3,4,4,4,4,3,4,4,4
bigfive,Argentina,opencharacter,169,4,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,170,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,171,3,3,4,4,3,4,4,4,4,4
bigfive,Argentina,opencharacter,172,4,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,173,4,3,4,4,4,4,5,4,5,4
bigfive,Argentina,opencharacter,174,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,175,3,3,4,4,4,4,4,2,4,4
bigfive,Argentina,opencharacter,176,3,3,4,4,3,4,4,2,4,4
bigfive,Argentina,opencharacter,177,3,4,4,4,4,4,5,4,4,4
bigfive,Argentina,opencharacter,178,3,4,4,4,2,4,4,3,4,4
bigfive,Argentina,opencharacter,179,4,3,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,180,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,181,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,182,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,183,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,184,3,3,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,185,4,3,4,4,4,4,5,4,5,4
bigfive,Argentina,opencharacter,186,4,4,4,4,3,4,4,4,4,4
bigfive,Argentina,opencharacter,187,4,3,4,4,4,4,4,3,4,4
bigfive,Argentina,opencharacter,188,3,4,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,189,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,190,4,4,3,4,3,4,4,4,4,4
bigfive,Argentina,opencharacter,191,4,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,192,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,193,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,194,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,195,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,196,4,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,197,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,198,3,3,3,4,4,4,4,3,4,4
bigfive,Argentina,opencharacter,199,4,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,200,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,201,4,3,4,4,4,4,5,4,4,4
bigfive,Argentina,opencharacter,202,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,203,4,3,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,204,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,205,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,206,4,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,207,3,3,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,208,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,209,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,210,3,3,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,211,3,3,4,4,2,4,4,4,4,4
bigfive,Argentina,opencharacter,212,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,213,3,4,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,214,3,3,4,4,3,4,4,4,4,4
bigfive,Argentina,opencharacter,215,4,3,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,216,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,217,4,4,4,4,4,4,4,3,4,4
bigfive,Argentina,opencharacter,218,4,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,219,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,220,4,3,4,4,3,4,4,4,5,4
bigfive,Argentina,opencharacter,221,4,3,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,222,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,223,4,3,4,4,3,4,4,4,4,4
bigfive,Argentina,opencharacter,224,4,3,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,225,3,3,4,4,4,4,5,4,4,4
bigfive,Argentina,opencharacter,226,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,227,3,3,4,4,3,4,4,4,4,4
bigfive,Argentina,opencharacter,228,4,3,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,229,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,230,3,3,4,4,4,4,4,3,4,4
bigfive,Argentina,opencharacter,231,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,232,4,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,233,3,3,4,4,3,4,4,4,4,4
bigfive,Argentina,opencharacter,234,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,235,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,236,4,3,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,237,3,3,4,4,3,4,4,4,4,4
bigfive,Argentina,opencharacter,238,3,3,4,4,3,4,4,4,4,4
bigfive,Argentina,opencharacter,239,4,3,4,4,3,4,5,4,4,4
bigfive,Argentina,opencharacter,240,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,241,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,242,4,3,3,4,4,4,4,2,4,4
bigfive,Argentina,opencharacter,243,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,244,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,245,4,4,4,4,4,4,4,3,4,4
bigfive,Argentina,opencharacter,246,3,4,4,4,4,4,4,2,4,4
bigfive,Argentina,opencharacter,247,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,248,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,249,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,250,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,251,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,252,4,4,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,253,3,3,4,4,4,4,4,4,5,4
bigfive,Argentina,opencharacter,254,4,3,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,255,3,3,3,4,2,4,4,4,4,4
bigfive,Argentina,opencharacter,256,4,3,4,4,4,4,4,4,5,4
bigfive,Argentina,opencharacter,257,4,3,4,4,3,4,4,4,5,4
bigfive,Argentina,opencharacter,258,4,3,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,259,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,260,4,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,261,3,4,4,4,3,4,4,4,4,4
bigfive,Argentina,opencharacter,262,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,263,3,3,4,4,4,4,4,2,4,4
bigfive,Argentina,opencharacter,264,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,265,4,3,3,4,4,4,4,4,5,4
bigfive,Argentina,opencharacter,266,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,267,4,3,4,4,4,4,4,4,5,4
bigfive,Argentina,opencharacter,268,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,269,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,270,4,4,3,4,3,4,4,2,3,4
bigfive,Argentina,opencharacter,271,4,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,272,3,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,273,4,4,4,4,3,4,4,4,5,4
bigfive,Argentina,opencharacter,274,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,275,4,3,3,4,4,4,4,3,4,4
bigfive,Argentina,opencharacter,276,3,3,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,277,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,278,3,3,4,4,4,4,4,3,4,4
bigfive,Argentina,opencharacter,279,4,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,280,3,4,4,4,3,4,4,4,4,4
bigfive,Argentina,opencharacter,281,4,3,4,4,4,4,4,4,5,4
bigfive,Argentina,opencharacter,282,4,3,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,283,3,3,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,284,4,3,4,4,4,4,4,4,5,4
bigfive,Argentina,opencharacter,285,3,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,286,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,287,3,4,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,288,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,289,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,290,4,3,4,4,4,4,4,4,5,4
bigfive,Argentina,opencharacter,291,3,4,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,292,4,3,4,4,4,4,4,4,5,4
bigfive,Argentina,opencharacter,293,3,3,3,4,3,4,4,4,4,4
bigfive,Argentina,opencharacter,294,4,3,4,4,4,4,4,4,5,4
bigfive,Argentina,opencharacter,295,4,4,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,296,3,3,3,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,297,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,298,4,3,4,4,4,4,4,4,4,4
bigfive,Argentina,opencharacter,299,4,3,4,4,4,4,4,4,4,4
