domain,country,prompt_method,respondent_id,EXT1_para,EXT2_para,EST1_para,EST2_para,AGR1_para,AGR2_para,CSN1_para,CSN2_para,OPN1_para,OPN2_para
bigfive,Australia,opencharacter,140,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,141,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,142,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,143,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,144,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,145,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,146,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,147,3,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,148,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,149,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,150,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,151,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,152,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,153,3,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,154,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,155,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,156,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,157,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,158,4,3,4,4,3,4,4,4,4,4
bigfive,Australia,opencharacter,159,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,160,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,161,3,3,4,4,3,4,4,4,4,4
bigfive,Australia,opencharacter,162,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,163,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,164,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,165,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,166,4,3,3,4,3,4,4,4,4,4
bigfive,Australia,opencharacter,167,4,2,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,168,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,169,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,170,4,3,4,5,3,4,4,4,4,4
bigfive,Australia,opencharacter,171,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,172,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,173,3,3,3,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,174,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,175,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,176,4,3,4,4,3,4,4,4,4,4
bigfive,Australia,opencharacter,177,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,178,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,179,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,180,4,4,4,4,4,4,5,4,4,4
bigfive,Australia,opencharacter,181,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,182,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,183,3,4,4,4,3,4,4,4,4,4
bigfive,Australia,opencharacter,184,3,3,3,4,4,4,4,4,5,4
bigfive,Australia,opencharacter,185,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,186,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,187,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,188,4,4,3,4,4,4,5,4,4,4
bigfive,Australia,opencharacter,189,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,190,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,191,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,192,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,193,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,194,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,195,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,196,3,3,4,4,3,4,4,4,4,4
bigfive,Australia,opencharacter,197,4,4,4,4,3,4,4,4,4,4
bigfive,Australia,opencharacter,198,4,4,4,4,4,4,4,3,4,4
bigfive,Australia,opencharacter,199,4,4,4,4,4,4,4,3,4,4
bigfive,Australia,opencharacter,200,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,201,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,202,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,203,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,204,4,3,4,4,5,4,4,4,4,4
bigfive,Australia,opencharacter,205,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,206,4,4,4,4,3,4,4,4,4,4
bigfive,Australia,opencharacter,207,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,208,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,209,4,3,4,5,4,4,4,4,4,4
bigfive,Australia,opencharacter,210,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,211,4,3,4,4,3,4,4,4,4,4
bigfive,Australia,opencharacter,212,4,3,4,4,4,4,4,4,5,4
bigfive,Australia,opencharacter,213,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,214,3,3,3,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,215,4,3,3,4,4,4,4,4,5,4
bigfive,Australia,opencharacter,216,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,217,4,3,4,4,4,4,4,3,5,4
bigfive,Australia,opencharacter,218,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,219,4,3,3,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,220,4,3,4,4,4,4,5,4,5,4
bigfive,Australia,opencharacter,221,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,222,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,223,4,3,4,4,3,4,4,4,4,4
bigfive,Australia,opencharacter,224,3,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,225,3,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,226,4,3,4,4,4,4,4,3,4,4
bigfive,Australia,opencharacter,227,3,3,4,4,4,4,5,4,4,4
bigfive,Australia,opencharacter,228,4,3,4,4,4,4,5,4,4,4
bigfive,Australia,opencharacter,229,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,230,4,4,4,4,4,4,4,3,4,4
bigfive,Australia,opencharacter,231,4,3,4,4,4,4,5,4,4,4
bigfive,Australia,opencharacter,232,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,233,3,4,4,4,3,4,4,4,4,4
bigfive,Australia,opencharacter,234,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,235,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,236,4,3,4,4,4,4,4,4,5,4
bigfive,Australia,opencharacter,237,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,238,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,239,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,240,4,3,4,4,4,4,5,4,5,4
bigfive,Australia,opencharacter,241,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,242,4,4,3,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,243,4,4,4,4,5,4,4,4,4,4
bigfive,Australia,opencharacter,244,3,3,4,4,3,4,4,4,4,4
bigfive,Australia,opencharacter,245,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,246,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,247,4,4,3,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,248,4,4,4,4,4,4,4,3,4,4
bigfive,Australia,opencharacter,249,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,250,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,251,3,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,252,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,253,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,254,4,3,4,5,4,4,4,4,5,4
bigfive,Australia,opencharacter,255,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,256,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,257,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,258,4,3,3,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,259,4,3,3,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,260,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,261,4,3,4,4,3,4,4,3,4,4
bigfive,Australia,opencharacter,262,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,263,4,3,4,4,4,4,5,4,4,4
bigfive,Australia,opencharacter,264,4,3,4,4,5,4,4,4,4,4
bigfive,Australia,opencharacter,265,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,266,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,267,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,268,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,269,4,3,4,4,4,4,5,4,4,4
bigfive,Australia,opencharacter,270,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,271,3,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,272,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,273,3,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,274,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,275,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,276,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,277,3,3,4,4,4,4,5,4,4,4
bigfive,Australia,opencharacter,278,4,3,4,4,4,4,4,3,4,4
bigfive,Australia,opencharacter,279,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,280,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,281,3,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,282,4,3,3,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,283,4,3,4,4,4,4,4,3,4,4
bigfive,Australia,opencharacter,284,3,3,4,4,4,4,4,4,5,4
bigfive,Australia,opencharacter,285,4,3,4,4,4,4,4,4,5,4
bigfive,Australia,opencharacter,286,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,287,3,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,288,4,3,4,4,4,4,4,4,5,4
bigfive,Australia,opencharacter,289,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,290,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,291,3,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,292,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,293,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,294,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,295,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,296,4,3,4,4,3,4,4,4,4,4
bigfive,Australia,opencharacter,297,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,298,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,299,4,4,3,4,4,4,4,4,4,4
