domain,country,prompt_method,respondent_id,EXT1_para,EXT2_para,EST1_para,EST2_para,AGR1_para,AGR2_para,CSN1_para,CSN2_para,OPN1_para,OPN2_para
bigfive,Australia,cultural,175,3,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,176,4,4,4,4,4,5,4,4,4,4
bigfive,Australia,cultural,177,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,178,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,179,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,180,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,181,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,182,3,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,183,3,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,184,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,185,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,186,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,187,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,188,3,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,189,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,190,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,191,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,192,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,193,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,194,3,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,195,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,196,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,197,4,4,4,5,4,4,4,4,4,4
bigfive,Australia,cultural,198,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,199,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,200,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,201,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,202,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,203,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,204,3,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,205,4,4,4,4,4,5,4,4,4,4
bigfive,Australia,cultural,206,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,207,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,208,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,209,3,4,3,4,4,4,4,4,4,4
bigfive,Australia,cultural,210,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,211,3,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,212,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,213,3,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,214,3,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,215,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,216,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,217,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,218,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,219,3,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,220,3,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,221,3,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,222,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,223,3,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,224,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,225,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,226,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,227,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,228,3,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,229,3,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,230,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,231,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,232,4,4,4,4,4,5,4,4,4,4
bigfive,Australia,cultural,233,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,234,3,4,4,5,4,4,4,4,4,4
bigfive,Australia,cultural,235,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,236,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,237,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,238,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,239,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,240,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,241,4,4,4,4,4,5,4,4,5,4
bigfive,Australia,cultural,242,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,243,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,244,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,245,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,246,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,247,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,248,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,249,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,250,4,4,4,4,4,4,4,4,5,4
bigfive,Australia,cultural,251,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,252,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,253,4,4,4,4,4,4,4,4,5,4
bigfive,Australia,cultural,254,3,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,255,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,256,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,257,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,258,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,259,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,260,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,261,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,262,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,263,3,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,264,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,265,4,4,4,4,4,4,4,2,4,4
bigfive,Australia,cultural,266,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,267,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,268,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,269,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,270,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,271,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,272,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,273,3,4,4,4,5,4,4,4,4,4
bigfive,Australia,cultural,274,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,275,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,276,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,277,3,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,278,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,279,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,280,4,3,4,4,4,5,4,4,4,4
bigfive,Australia,cultural,281,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,282,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,283,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,284,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,285,3,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,286,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,287,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,288,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,289,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,290,3,3,3,4,4,4,4,4,4,4
bigfive,Australia,cultural,291,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,292,3,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,293,3,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,294,3,4,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,295,3,4,4,4,5,4,4,4,4,4
bigfive,Australia,cultural,296,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,297,3,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,298,4,3,4,4,4,4,4,4,4,4
bigfive,Australia,cultural,299,4,4,4,4,4,4,4,4,4,4
