domain,country,prompt_method,respondent_id,EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7,EXT8,EXT9,EXT10,EST1,EST2,EST3,EST4,EST5,EST6,EST7,EST8,EST9,EST10,AGR1,AGR2,AGR3,AGR4,AGR5,AGR6,AGR7,AGR8,AGR9,AGR10,CSN1,CSN2,CSN3,CSN4,CSN5,CSN6,CSN7,CSN8,CSN9,CSN10,OPN1,OPN2,OPN3,OPN4,OPN5,OPN6,OPN7,OPN8,OPN9,OPN10
bigfive,Australia,deep_persona,46,1,2,2,1,2,5,2,2,2,2,4,2,2,5,3,3,2,3,2,3,1,1,1,2,2,2,5,2,2,2,2,2,2,2,2,4,2,3,2,2,2,3,2,1,2,4,2,2,2,2
bigfive,Australia,deep_persona,47,1,2,4,5,4,5,2,2,2,2,4,2,2,2,2,5,3,2,3,3,5,5,5,5,1,5,3,5,4,4,2,2,2,3,2,5,4,5,3,4,2,2,2,1,2,5,5,2,2,5
bigfive,Australia,deep_persona,48,2,2,2,1,2,4,2,2,2,2,5,2,4,2,5,5,4,3,5,4,5,5,5,5,2,4,5,4,2,4,2,2,2,2,2,4,2,4,2,2,2,2,1,1,2,1,2,2,2,2
bigfive,Australia,deep_persona,49,1,2,2,4,2,1,1,5,1,4,5,1,5,1,5,5,3,4,5,5,5,1,1,2,2,1,4,2,2,2,2,2,2,4,2,4,3,1,2,2,2,5,1,5,2,1,2,2,1,2
bigfive,Australia,deep_persona,50,2,4,2,2,2,4,2,4,2,2,3,2,3,5,2,5,3,3,4,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,1,4,2,2,2,1,5,2,1,2,2,2,2
bigfive,Australia,deep_persona,51,2,3,5,5,4,5,4,2,4,5,3,4,3,5,5,3,3,3,3,3,5,5,5,4,3,4,4,4,4,4,3,2,2,3,2,4,4,5,4,4,3,2,2,2,3,5,4,3,3,2
bigfive,Australia,deep_persona,52,2,2,4,2,2,5,2,2,2,2,5,2,4,3,5,5,4,3,5,4,5,5,5,5,2,5,5,5,4,4,2,2,3,4,2,3,5,5,4,2,2,2,2,2,3,5,3,2,2,2
bigfive,Australia,deep_persona,53,1,4,2,2,2,4,2,5,2,2,4,2,4,5,3,3,3,3,3,4,5,2,5,4,2,2,4,2,2,2,2,2,2,2,2,2,3,1,2,2,2,5,2,5,2,1,2,1,2,2
bigfive,Australia,deep_persona,54,2,5,5,5,4,5,2,2,5,2,3,5,3,5,5,5,3,5,5,5,5,5,5,5,2,5,4,5,4,4,3,2,3,3,2,3,4,5,4,4,2,3,2,2,3,5,4,3,3,2
bigfive,Australia,deep_persona,55,1,2,2,1,2,5,2,5,1,1,5,2,5,1,5,5,4,5,5,5,5,2,1,2,2,2,5,2,2,2,2,4,2,2,2,2,3,1,2,2,2,5,4,5,2,5,2,2,1,2
bigfive,Australia,deep_persona,56,2,2,4,4,4,5,4,4,2,4,3,5,4,5,5,5,4,4,3,5,5,4,5,4,4,5,4,4,4,4,4,2,4,4,4,3,4,5,4,4,3,3,3,2,4,5,3,3,3,3
bigfive,Australia,deep_persona,57,1,2,2,1,2,5,2,5,2,5,5,2,5,5,1,5,3,5,5,5,1,1,5,2,1,2,5,2,2,2,2,1,2,3,2,2,3,5,2,3,2,5,2,1,3,5,2,1,2,2
bigfive,Australia,deep_persona,58,2,4,2,2,2,5,4,2,2,5,5,3,5,5,5,5,4,5,5,5,5,5,5,4,1,5,3,5,2,2,2,2,2,3,2,2,2,5,2,2,2,2,1,1,2,1,3,2,2,2
bigfive,Australia,deep_persona,59,2,3,4,2,4,5,3,4,4,4,5,5,3,5,5,5,4,5,5,5,5,5,5,5,5,4,3,5,4,4,4,3,4,3,4,3,4,5,4,4,4,5,4,3,4,5,4,3,4,5
bigfive,Australia,deep_persona,60,1,2,2,3,2,4,2,5,1,4,5,3,5,4,5,5,4,3,5,4,3,2,5,4,2,4,4,2,2,2,2,2,4,3,2,4,4,2,2,3,2,3,2,2,4,5,4,2,2,2
bigfive,Australia,deep_persona,61,1,2,4,5,2,5,2,5,2,4,3,4,3,5,5,5,3,3,5,5,5,4,5,4,3,4,3,4,4,4,4,2,2,3,2,2,4,1,4,2,2,2,2,2,2,4,3,2,3,2
bigfive,Australia,deep_persona,62,1,2,3,1,2,5,2,2,3,4,5,4,3,5,5,5,3,4,4,5,5,3,5,4,2,4,3,4,3,3,2,2,2,4,3,3,4,3,4,3,2,4,4,1,4,5,3,2,3,5
bigfive,Australia,deep_persona,63,3,4,5,5,4,5,4,3,3,4,5,3,4,5,5,5,3,5,5,4,5,5,5,5,4,4,5,5,4,4,4,2,2,3,3,4,4,5,4,4,2,5,2,2,4,5,4,3,3,2
bigfive,Australia,deep_persona,64,1,2,1,1,2,5,1,5,1,2,5,2,5,1,5,5,2,5,5,5,5,1,1,1,1,1,5,1,2,2,1,1,2,2,2,5,2,1,2,2,2,5,2,2,2,4,2,2,1,2
bigfive,Australia,deep_persona,65,2,2,2,1,2,5,2,5,2,5,4,2,3,5,3,5,3,3,3,3,5,3,5,4,2,3,3,5,2,3,3,2,2,3,2,2,3,3,4,2,2,2,1,2,2,1,2,2,2,2
bigfive,Australia,deep_persona,66,1,2,2,2,2,4,2,2,2,4,5,2,5,5,5,5,4,4,5,5,5,5,5,5,2,4,5,5,4,3,2,2,2,3,2,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2
bigfive,Australia,deep_persona,67,1,2,2,1,2,5,2,5,2,4,5,2,5,1,5,5,4,3,5,5,1,1,1,2,1,2,5,2,2,2,2,2,2,2,2,2,4,1,3,2,2,5,1,1,2,1,2,1,2,2
bigfive,Australia,deep_persona,68,2,4,2,2,2,2,2,5,2,5,5,4,5,1,5,5,4,3,5,4,2,2,5,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,4,2,2,3,4,3,2,2,2
bigfive,Australia,deep_persona,69,1,2,2,4,2,5,2,5,1,5,5,3,5,1,5,5,5,5,5,5,5,4,5,4,1,5,4,4,2,2,2,2,2,4,2,4,2,1,2,2,2,2,4,2,2,4,2,2,2,3
bigfive,Australia,deep_persona,70,1,2,2,1,2,4,2,4,2,2,1,2,1,5,1,5,3,3,2,1,5,1,1,1,1,1,4,2,2,2,2,1,2,2,2,2,2,1,4,2,2,5,2,1,2,1,2,2,3,2
bigfive,Australia,deep_persona,71,2,3,2,3,4,5,4,2,2,2,4,3,4,5,5,5,3,4,5,4,5,5,5,4,2,4,3,4,4,4,2,2,2,3,2,2,3,3,4,2,2,2,1,1,2,1,3,2,2,2
bigfive,Australia,deep_persona,72,1,2,2,1,2,5,2,5,2,4,5,3,5,5,5,5,5,5,5,5,1,2,5,5,2,2,4,4,2,4,2,2,2,4,2,2,4,2,4,2,2,2,1,1,2,1,2,2,2,2
bigfive,Australia,deep_persona,73,1,2,2,1,2,5,2,5,2,5,5,2,3,5,1,5,4,5,5,1,1,1,1,1,1,2,5,2,2,2,2,1,2,1,2,2,4,1,4,2,2,1,2,1,3,5,2,2,2,2
bigfive,Australia,deep_persona,74,1,4,2,2,2,5,2,5,2,5,5,1,4,5,3,5,5,4,3,5,5,2,1,2,2,1,5,2,2,2,2,2,2,3,2,4,3,1,3,2,2,5,1,5,2,1,2,2,1,2
bigfive,Australia,deep_persona,75,2,2,3,3,2,4,2,5,2,4,3,4,3,5,3,3,3,3,3,3,5,4,5,5,4,4,3,4,2,4,3,3,3,3,3,4,4,4,4,4,2,4,2,2,4,4,4,4,3,3
bigfive,Australia,deep_persona,76,2,4,4,5,4,5,4,2,2,4,5,2,2,2,5,5,4,3,3,3,5,5,1,2,2,2,3,4,2,4,3,2,3,3,3,2,4,3,4,2,5,5,3,2,5,5,4,2,3,5
bigfive,Australia,deep_persona,77,1,3,4,4,2,4,2,5,3,4,5,4,3,5,5,5,4,4,5,5,5,5,5,5,4,5,3,5,4,5,3,2,3,3,3,3,4,4,4,4,3,4,2,2,4,4,4,3,4,2
bigfive,Australia,deep_persona,78,2,2,4,2,2,5,2,2,3,4,3,3,3,5,3,5,3,3,3,3,5,4,1,2,2,2,2,2,3,4,2,2,3,4,4,3,4,5,4,4,2,5,3,2,4,5,4,2,2,5
bigfive,Australia,deep_persona,79,3,4,5,5,4,5,3,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,2,5,5,5,5,5,4,2,3,4,3,3,4,5,4,4,5,4,5,5,5,5,5,3,4,5
bigfive,Australia,deep_persona,80,1,2,4,2,3,4,2,4,2,4,3,2,3,5,3,5,3,3,3,5,5,3,5,3,2,2,4,3,3,4,2,2,2,4,3,4,4,3,3,3,2,2,2,1,3,4,3,3,3,2
bigfive,Australia,deep_persona,81,1,3,2,2,2,5,2,2,2,5,4,3,3,5,4,5,2,3,3,4,5,2,1,2,2,2,5,2,2,2,2,2,2,2,2,4,2,1,2,2,2,2,5,2,2,5,2,2,3,5
bigfive,Australia,deep_persona,82,2,2,2,1,2,5,2,4,2,2,5,2,5,1,5,5,4,5,5,5,1,5,1,2,2,3,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,5,1,3,5,2,2,2,1
bigfive,Australia,deep_persona,83,1,4,2,5,2,4,2,5,2,4,5,4,5,5,5,5,4,5,5,5,5,5,5,4,2,4,5,4,2,2,2,2,2,5,2,4,2,2,2,2,2,2,2,1,2,5,2,2,2,2
bigfive,Australia,deep_persona,84,2,3,2,3,2,4,2,4,2,2,3,3,3,5,3,3,3,3,4,3,1,2,1,2,2,2,4,2,2,3,3,2,2,3,2,2,2,5,4,2,2,5,2,1,2,1,2,2,3,2
bigfive,Australia,deep_persona,85,1,2,2,5,2,5,2,5,1,4,2,2,3,5,5,5,3,3,1,3,5,1,1,2,1,2,5,2,2,2,2,2,2,4,2,4,5,1,4,4,2,1,2,1,2,5,2,2,1,2
bigfive,Australia,deep_persona,86,1,2,2,2,2,5,2,4,1,4,5,3,5,5,5,5,4,5,5,5,2,2,5,2,2,2,2,2,2,2,2,2,2,2,3,5,4,2,3,2,2,5,2,1,2,2,2,2,2,2
bigfive,Australia,deep_persona,87,2,2,5,2,4,5,3,4,3,4,5,4,3,5,5,5,3,3,5,4,5,5,5,5,4,5,4,4,4,4,3,3,4,4,4,3,4,5,4,4,4,5,3,3,4,5,4,3,4,5
bigfive,Australia,deep_persona,88,2,1,2,2,2,5,3,3,2,4,3,2,4,5,5,5,4,3,3,4,3,2,5,3,2,2,2,2,3,2,4,2,4,4,3,3,4,5,4,4,4,5,5,2,5,5,4,3,2,5
bigfive,Australia,deep_persona,89,1,2,2,4,2,5,2,4,2,2,3,3,3,5,3,5,3,3,2,3,5,2,5,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,4,2,2,4,1,5,2,2,2,2,2,2
bigfive,Australia,deep_persona,90,2,2,4,5,2,5,2,2,2,4,5,3,4,1,5,5,3,4,5,4,5,5,5,4,2,5,4,5,4,4,2,2,4,4,2,2,4,3,2,4,4,5,5,5,5,5,5,3,4,5
bigfive,Australia,deep_persona,91,1,2,2,2,2,4,2,5,2,3,5,3,5,5,5,5,3,5,5,5,2,2,3,2,2,2,4,2,2,2,2,2,2,2,2,4,4,2,4,2,2,2,2,2,2,4,2,2,2,2
bigfive,Australia,deep_persona,92,1,1,1,1,2,5,1,5,1,1,5,2,5,1,5,5,4,5,5,5,1,1,1,1,1,2,5,1,2,2,1,1,2,1,2,5,1,1,1,2,2,3,4,1,2,5,2,2,1,1
bigfive,Australia,deep_persona,93,1,2,3,3,2,5,3,5,3,4,3,2,3,5,5,5,3,5,3,3,5,3,5,5,4,3,4,4,3,4,4,2,2,4,3,2,4,3,4,2,2,2,1,5,2,3,2,2,3,2
bigfive,Australia,deep_persona,94,2,2,3,2,2,5,2,5,2,4,4,3,3,5,3,5,3,3,3,3,5,5,5,4,2,4,2,3,4,4,2,2,2,3,2,2,4,5,3,2,2,5,2,2,2,5,4,2,2,2
bigfive,Australia,deep_persona,95,1,2,2,1,2,5,2,4,2,3,4,2,3,5,5,5,3,3,2,3,5,2,1,2,2,2,2,2,3,2,2,1,2,3,2,2,5,5,4,4,2,5,2,1,2,3,3,2,2,2
bigfive,Australia,deep_persona,96,2,2,5,1,2,5,2,5,4,4,5,4,3,5,5,5,4,5,5,3,5,5,5,5,2,4,5,5,4,4,2,1,2,3,2,2,5,5,4,2,2,2,2,2,3,3,2,2,2,2
bigfive,Australia,deep_persona,97,2,2,5,5,2,5,2,2,2,5,1,2,3,1,5,5,3,3,1,2,5,5,5,5,2,5,5,4,4,4,3,1,2,3,2,5,5,5,2,5,2,3,2,1,5,5,3,2,3,5
bigfive,Australia,deep_persona,98,2,2,2,5,2,5,2,5,2,4,5,4,3,5,5,5,3,3,5,5,5,2,1,2,2,2,3,2,2,2,2,2,2,3,2,2,4,1,2,2,4,5,3,5,4,5,2,2,3,3
bigfive,Australia,deep_persona,99,1,4,2,2,2,2,2,5,2,4,5,2,4,5,3,3,3,3,5,4,5,1,1,2,2,2,4,2,2,2,2,2,2,3,3,2,4,1,4,3,2,2,2,2,3,4,2,2,2,2
bigfive,Australia,deep_persona,100,1,2,2,2,2,4,2,4,2,4,4,2,4,5,3,5,3,5,5,3,5,2,1,2,2,2,3,2,2,2,2,2,3,2,2,2,4,1,4,3,2,5,2,1,2,5,4,2,2,3
bigfive,Australia,deep_persona,101,2,2,2,2,2,4,2,2,2,3,5,3,5,5,5,5,3,2,5,5,5,3,5,4,2,4,3,5,2,2,2,2,2,2,2,2,4,1,4,3,2,2,2,2,2,5,3,2,2,2
bigfive,Australia,deep_persona,102,2,2,4,1,4,5,2,4,4,2,3,5,3,5,5,5,3,3,3,3,5,4,5,4,2,3,3,3,4,4,2,2,3,3,2,4,4,3,2,2,2,2,2,2,4,4,3,3,3,2
bigfive,Australia,deep_persona,103,2,2,2,2,3,4,2,4,2,3,3,2,4,4,4,3,3,3,4,3,2,2,5,3,2,2,2,2,4,2,2,2,2,4,2,3,4,3,4,2,2,5,2,2,2,1,2,2,2,2
bigfive,Australia,deep_persona,104,1,2,1,1,2,5,2,4,1,5,5,3,5,1,5,5,5,5,5,5,1,1,1,2,2,2,5,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,5,4,2,2,1
bigfive,Australia,deep_persona,105,2,2,5,5,4,5,2,5,2,2,3,5,3,5,5,5,3,5,3,3,5,5,5,5,2,5,5,5,4,4,4,2,2,3,4,2,4,5,4,4,2,2,2,1,3,1,3,2,3,2
bigfive,Australia,deep_persona,106,2,4,2,1,2,5,4,2,2,2,5,2,5,2,5,5,3,4,5,5,5,5,1,4,1,2,5,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2
bigfive,Australia,deep_persona,107,1,2,2,2,2,4,2,4,2,4,5,4,3,5,5,5,3,5,5,5,5,2,5,2,2,2,2,2,2,2,4,2,2,4,2,3,4,3,4,3,2,5,1,1,3,1,2,2,3,2
bigfive,Australia,deep_persona,108,2,2,2,2,2,5,2,2,2,2,5,2,5,5,5,5,4,5,5,5,5,4,5,4,3,4,5,4,3,2,2,2,2,3,2,3,3,3,4,2,2,2,2,2,2,5,2,2,2,2
bigfive,Australia,deep_persona,109,1,2,2,1,2,5,2,5,1,5,4,2,2,5,5,5,4,3,4,3,5,1,5,2,2,2,5,2,2,2,2,2,2,3,2,2,4,3,2,2,2,5,2,1,2,4,3,2,2,1
bigfive,Australia,deep_persona,110,1,2,2,1,2,5,2,5,2,2,5,2,4,5,5,5,3,3,5,5,1,2,1,2,1,2,2,2,4,2,4,2,4,4,2,2,5,5,4,4,3,5,2,1,5,4,2,2,3,3
bigfive,Australia,deep_persona,111,2,2,2,4,2,4,2,5,2,4,5,2,4,5,4,4,3,4,3,4,5,4,5,4,4,5,2,4,4,3,2,2,4,3,2,2,5,3,2,4,3,2,2,2,4,5,2,3,4,2
bigfive,Australia,deep_persona,112,2,2,4,5,2,5,2,2,2,2,4,4,4,2,2,3,3,3,4,3,5,5,5,5,4,5,5,4,4,4,4,2,4,4,3,2,4,5,4,4,5,5,4,2,5,5,5,2,4,5
bigfive,Australia,deep_persona,113,1,2,2,1,2,5,2,3,2,3,5,3,5,2,5,5,4,3,5,4,3,2,5,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,2,3,1,3,2,2,5,2,2,3,2
bigfive,Australia,deep_persona,114,2,4,2,4,2,4,2,5,2,4,4,4,5,2,4,5,3,4,5,4,3,3,5,4,4,4,2,2,4,2,2,2,2,4,2,4,2,2,2,2,2,2,2,2,2,4,3,2,2,2
