domain,country,prompt_method,respondent_id,EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7,EXT8,EXT9,EXT10,EST1,EST2,EST3,EST4,EST5,EST6,EST7,EST8,EST9,EST10,AGR1,AGR2,AGR3,AGR4,AGR5,AGR6,AGR7,AGR8,AGR9,AGR10,CSN1,CSN2,CSN3,CSN4,CSN5,CSN6,CSN7,CSN8,CSN9,CSN10,OPN1,OPN2,OPN3,OPN4,OPN5,OPN6,OPN7,OPN8,OPN9,OPN10
bigfive,Australia,opencharacter,10,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,11,3,4,4,5,4,5,3,4,4,4,4,4,4,4,3,3,4,4,4,4,3,5,5,4,4,5,3,5,4,4,4,3,4,3,4,4,4,5,4,5,3,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,12,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,5,5,4,4,5,3,4,4,4,4,3,4,4,4,4,4,5,4,5,4,4,4,2,4,4,4,3,4,4
bigfive,Australia,opencharacter,13,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,14,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,15,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,5,5,5,4,4,5,4,4,4,4,4,3,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,5,4
bigfive,Australia,opencharacter,16,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,17,3,4,4,3,4,5,4,4,4,4,3,4,4,4,3,4,4,4,4,3,3,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,5,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,18,3,2,4,4,4,5,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,19,3,4,4,1,4,5,3,4,4,4,3,4,4,4,4,4,4,3,4,4,3,5,5,5,4,5,3,4,4,4,4,2,4,4,4,3,5,5,4,4,4,4,4,2,4,4,4,4,5,4
bigfive,Australia,opencharacter,20,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,21,3,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,5,4,4,5,3,4,4,4,4,3,4,4,4,3,5,5,4,5,4,4,4,2,4,4,5,4,4,4
bigfive,Australia,opencharacter,22,3,4,4,3,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,5,3,4,4,4,4,3,4,4,4,4,4,5,4,5,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,23,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,24,3,3,4,2,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,5,4,4,4
bigfive,Australia,opencharacter,25,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,5,5,4,4,5,4,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,26,3,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,27,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,5,5,4,4,4,4,4,2,4,4,5,4,4,4
bigfive,Australia,opencharacter,28,3,4,4,5,4,5,4,4,5,3,4,4,4,4,4,4,4,3,3,3,4,5,5,5,4,5,3,4,4,4,4,3,4,4,4,4,5,5,4,4,4,4,4,2,4,4,4,4,5,4
bigfive,Australia,opencharacter,29,3,4,4,2,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,3,4,5,4,4,5,3,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,30,3,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,31,3,4,4,5,4,5,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,5,5,4,4,5,4,5,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,Australia,opencharacter,32,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,33,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,34,3,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,3,3,4,5,5,5,4,4,5,4,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,35,3,4,4,2,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,5,5,5,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,5,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,36,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,5,4,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,37,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4
bigfive,Australia,opencharacter,38,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,39,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,5,5,4,4,5,3,4,4,4,4,3,4,4,4,4,4,5,4,4,4,4,4,2,4,5,4,3,4,4
bigfive,Australia,opencharacter,40,3,2,4,2,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,5,5,4,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,41,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,42,3,4,4,4,3,5,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,5,5,5,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,5,3,4,5,4
bigfive,Australia,opencharacter,43,3,4,4,4,4,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,5,5,5,5,4,5,3,4,4,4,4,2,4,4,4,3,4,5,4,5,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,44,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,45,3,3,4,2,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,46,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,47,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,48,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,3,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,3,5,4
bigfive,Australia,opencharacter,49,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,50,3,4,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,5,3,4,4,4,4,3,4,4,4,4,4,5,4,4,4,4,4,2,5,5,5,3,4,4
bigfive,Australia,opencharacter,51,3,3,4,2,4,5,3,4,4,4,3,4,4,4,4,4,4,3,4,4,5,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,5,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,52,3,4,4,4,4,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,4,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,53,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,54,3,4,4,4,4,5,4,4,4,4,4,4,4,4,3,3,4,4,3,4,5,5,5,4,4,5,3,5,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,55,3,4,4,4,4,5,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,5,5,5,4,5,3,4,4,4,4,3,4,4,4,4,4,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,Australia,opencharacter,56,3,4,4,2,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,3,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,57,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,58,3,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,59,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,60,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,5,4,4,4
bigfive,Australia,opencharacter,61,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,62,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,5,4,4,4
bigfive,Australia,opencharacter,63,3,4,4,5,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,64,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,65,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,4,4,4
bigfive,Australia,opencharacter,66,3,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,5,4
bigfive,Australia,opencharacter,67,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,68,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,5,5,4,4,5,3,4,4,4,4,3,4,3,4,4,4,5,4,4,4,4,4,2,4,4,5,4,5,4
bigfive,Australia,opencharacter,69,3,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,5,4,4,5,4,4,4,4,4,3,5,4,4,3,5,5,4,5,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,70,3,2,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,71,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,72,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,5,4,4,4,4,4,4,4,3,4,4,4,5,4,4,4,4,4,3,4,4,4,4,4,4
bigfive,Australia,opencharacter,73,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,5,5,4,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,3,4,4
bigfive,Australia,opencharacter,74,3,4,4,5,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,5,5,4,4,5,3,4,4,4,4,2,4,3,4,4,4,5,4,4,4,4,4,2,4,5,3,4,4,4
bigfive,Australia,opencharacter,75,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,5,3,5,4,4,4,4,4,3,4,3,4,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,Australia,opencharacter,76,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,4,4,4,3,4,4,4,4,3,4,3,4,3,4,5,4,4,4,4,4,4,4,4,5,4,4,4
bigfive,Australia,opencharacter,77,3,4,4,5,4,5,4,4,4,4,4,4,4,4,3,3,4,4,4,4,5,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4
bigfive,Australia,opencharacter,78,3,4,4,3,4,5,4,4,4,4,4,4,4,4,4,3,4,3,4,4,5,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,79,3,4,4,2,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,3,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,80,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,81,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,82,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,83,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,5,4,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,5,4,5,4,4,4
bigfive,Australia,opencharacter,84,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,5,4,4,5,3,4,4,4,4,4,4,3,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,85,3,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,3,4,4,4,4,2,4,4,4,3,4,5,4,4,4,4,4,2,4,5,4,4,4,4
bigfive,Australia,opencharacter,86,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,87,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,88,3,4,4,2,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,5,4,4,5,3,4,4,4,4,2,4,3,4,4,4,5,4,4,4,4,4,2,4,4,4,3,4,4
bigfive,Australia,opencharacter,89,3,3,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,5,5,5,4,5,1,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,5,4
bigfive,Australia,opencharacter,90,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,4,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,91,3,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,3,4,4,4,4,2,4,4,3,4,4,5,4,4,4,4,4,2,4,4,4,3,4,4
bigfive,Australia,opencharacter,92,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,93,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,94,3,4,4,2,4,4,4,4,4,4,3,4,4,4,4,3,4,3,4,4,3,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,5,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,95,3,3,4,5,4,5,4,4,4,4,4,4,4,4,3,4,4,3,4,4,5,5,5,4,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,96,3,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,4,4,5,4,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,97,3,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,98,3,4,4,2,4,5,4,4,5,4,3,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,99,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,4,4,4,4,4,4,4,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,100,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,101,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,102,3,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,4,4,4,4,4,4,4,4,3,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,103,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,5,3,4,4,4,4,2,4,3,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,104,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,5,5,4,4,5,3,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,105,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,4,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,106,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,107,3,3,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,5,4,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,5,4,4,4
bigfive,Australia,opencharacter,108,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,109,3,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,110,3,4,4,5,4,4,3,5,4,4,3,4,4,4,4,4,4,4,4,3,3,4,5,4,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,111,3,4,4,5,4,5,4,3,4,4,4,4,4,4,4,3,4,3,4,4,5,5,5,5,4,5,1,5,4,4,4,4,4,3,4,4,4,5,4,4,4,4,4,2,4,4,4,4,5,4
bigfive,Australia,opencharacter,112,3,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4
bigfive,Australia,opencharacter,113,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,5,4,4,5,3,4,4,4,4,3,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4
bigfive,Australia,opencharacter,114,3,4,4,4,4,5,3,4,4,4,3,4,4,4,3,3,4,4,4,4,5,5,5,4,4,5,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,2,4,4,4,4,4,4
