domain,country,prompt_method,respondent_id,Q45_rev,Q46_rev,Q57_rev,Q184_rev,Q218_rev,Q254_rev
wvs,Argentina,cultural,155,3,3,1,6,1,3
wvs,Argentina,cultural,156,2,3,1,8,2,3
wvs,Argentina,cultural,157,3,3,1,6,2,3
wvs,Argentina,cultural,158,3,3,1,7,3,3
wvs,Argentina,cultural,159,3,4,1,8,1,3
wvs,Argentina,cultural,160,3,4,1,7,2,3
wvs,Argentina,cultural,161,3,4,1,7,2,3
wvs,Argentina,cultural,162,3,3,1,8,2,3
wvs,Argentina,cultural,163,3,3,1,8,1,3
wvs,Argentina,cultural,164,3,4,1,8,2,3
wvs,Argentina,cultural,165,2,3,1,7,2,3
wvs,Argentina,cultural,166,2,4,1,6,2,3
wvs,Argentina,cultural,167,3,3,1,7,3,3
wvs,Argentina,cultural,168,3,3,1,8,2,3
wvs,Argentina,cultural,169,3,4,1,8,1,3
wvs,Argentina,cultural,170,3,3,1,8,2,3
wvs,Argentina,cultural,171,3,3,1,7,2,3
wvs,Argentina,cultural,172,2,4,1,7,3,3
wvs,Argentina,cultural,173,3,3,1,7,2,3
wvs,Argentina,cultural,174,3,3,1,8,2,3
wvs,Argentina,cultural,175,3,3,1,7,1,3
wvs,Argentina,cultural,176,2,3,1,7,2,3
wvs,Argentina,cultural,177,3,4,1,8,2,3
wvs,Argentina,cultural,178,3,3,1,7,2,3
wvs,Argentina,cultural,179,3,3,1,8,1,3
wvs,Argentina,cultural,180,3,3,1,8,2,3
wvs,Argentina,cultural,181,2,4,1,8,3,3
wvs,Argentina,cultural,182,3,4,1,8,1,3
wvs,Argentina,cultural,183,2,3,1,8,1,3
wvs,Argentina,cultural,184,3,3,1,7,2,3
wvs,Argentina,cultural,185,3,3,1,8,1,3
wvs,Argentina,cultural,186,3,4,1,7,2,3
wvs,Argentina,cultural,187,3,3,1,8,2,3
wvs,Argentina,cultural,188,3,4,1,7,2,3
wvs,Argentina,cultural,189,3,4,1,8,2,3
wvs,Argentina,cultural,190,2,3,1,8,2,3
wvs,Argentina,cultural,191,3,3,1,8,2,3
wvs,Argentina,cultural,192,3,3,1,7,2,3
wvs,Argentina,cultural,193,2,3,1,8,2,3
wvs,Argentina,cultural,194,3,3,1,8,2,3
wvs,Argentina,cultural,195,3,3,1,8,3,3
wvs,Argentina,cultural,196,3,3,1,8,2,3
wvs,Argentina,cultural,197,3,3,1,7,3,3
wvs,Argentina,cultural,198,2,3,1,7,3,3
wvs,Argentina,cultural,199,3,3,1,6,2,3
wvs,Argentina,cultural,200,3,3,1,8,3,3
wvs,Argentina,cultural,201,3,3,1,7,2,3
wvs,Argentina,cultural,202,3,4,1,7,3,3
wvs,Argentina,cultural,203,3,3,1,7,3,3
wvs,Argentina,cultural,204,3,4,1,7,1,3
wvs,Argentina,cultural,205,3,3,1,7,2,3
wvs,Argentina,cultural,206,3,3,1,8,2,3
wvs,Argentina,cultural,207,3,3,1,8,2,3
wvs,Argentina,cultural,208,3,3,1,8,2,3
wvs,Argentina,cultural,209,3,4,1,8,3,3
wvs,Argentina,cultural,210,2,3,1,8,2,3
wvs,Argentina,cultural,211,3,3,1,8,2,3
wvs,Argentina,cultural,212,3,3,1,8,2,3
wvs,Argentina,cultural,213,3,3,1,8,3,3
wvs,Argentina,cultural,214,2,4,1,8,2,3
wvs,Argentina,cultural,215,3,4,1,8,1,3
wvs,Argentina,cultural,216,3,4,1,8,1,3
wvs,Argentina,cultural,217,3,3,1,8,2,3
wvs,Argentina,cultural,218,3,3,1,6,2,3
wvs,Argentina,cultural,219,3,4,1,8,2,3
wvs,Argentina,cultural,220,3,3,1,7,2,3
wvs,Argentina,cultural,221,3,4,1,8,2,3
wvs,Argentina,cultural,222,3,3,1,7,2,3
wvs,Argentina,cultural,223,3,3,1,8,2,3
wvs,Argentina,cultural,224,3,4,1,6,2,3
wvs,Argentina,cultural,225,3,4,1,7,1,3
wvs,Argentina,cultural,226,3,4,1,8,2,3
wvs,Argentina,cultural,227,3,4,1,7,3,3
wvs,Argentina,cultural,228,3,3,1,8,2,3
wvs,Argentina,cultural,229,3,3,1,8,1,3
wvs,Argentina,cultural,230,2,3,1,8,2,3
wvs,Argentina,cultural,231,3,4,1,7,2,3
wvs,Argentina,cultural,232,2,3,1,7,2,3
wvs,Argentina,cultural,233,3,3,1,8,2,3
wvs,Argentina,cultural,234,3,3,1,8,1,3
wvs,Argentina,cultural,235,3,4,1,6,2,3
wvs,Argentina,cultural,236,2,3,1,8,2,3
wvs,Argentina,cultural,237,2,3,1,8,1,3
wvs,Argentina,cultural,238,3,3,1,7,2,3
wvs,Argentina,cultural,239,3,4,1,8,2,3
wvs,Argentina,cultural,240,3,4,1,7,2,3
wvs,Argentina,cultural,241,3,3,1,8,2,3
wvs,Argentina,cultural,242,3,4,1,6,3,3
wvs,Argentina,cultural,243,2,4,1,8,2,3
wvs,Argentina,cultural,244,3,4,1,7,3,3
wvs,Argentina,cultural,245,3,3,1,8,2,3
wvs,Argentina,cultural,246,2,4,1,7,2,3
wvs,Argentina,cultural,247,3,3,1,7,2,3
wvs,Argentina,cultural,248,2,4,1,7,3,3
wvs,Argentina,cultural,249,3,3,1,7,2,3
wvs,Argentina,cultural,250,3,3,1,8,2,3
wvs,Argentina,cultural,251,3,3,1,8,2,3
wvs,Argentina,cultural,252,3,4,1,8,2,3
wvs,Argentina,cultural,253,3,4,1,7,2,3
wvs,Argentina,cultural,254,3,3,1,8,2,3
wvs,Argentina,cultural,255,2,3,1,8,2,3
wvs,Argentina,cultural,256,2,3,1,8,2,3
wvs,Argentina,cultural,257,3,3,1,7,2,3
wvs,Argentina,cultural,258,3,3,1,8,3,3
wvs,Argentina,cultural,259,3,4,1,7,2,3
wvs,Argentina,cultural,260,2,3,1,8,2,3
wvs,Argentina,cultural,261,3,4,1,7,2,3
wvs,Argentina,cultural,262,3,3,1,8,2,3
wvs,Argentina,cultural,263,2,3,1,8,2,3
wvs,Argentina,cultural,264,3,3,1,7,2,3
wvs,Argentina,cultural,265,3,3,1,8,1,3
wvs,Argentina,cultural,266,3,4,1,8,2,3
wvs,Argentina,cultural,267,3,4,1,7,2,3
wvs,Argentina,cultural,268,3,3,1,8,2,3
wvs,Argentina,cultural,269,3,4,1,8,1,3
wvs,Argentina,cultural,270,3,3,1,8,2,3
wvs,Argentina,cultural,271,3,3,1,7,2,3
wvs,Argentina,cultural,272,3,3,1,8,2,3
wvs,Argentina,cultural,273,3,3,1,7,1,3
wvs,Argentina,cultural,274,3,3,1,8,2,3
wvs,Argentina,cultural,275,2,3,1,8,2,3
wvs,Argentina,cultural,276,3,3,1,8,2,3
wvs,Argentina,cultural,277,2,3,1,8,1,3
wvs,Argentina,cultural,278,3,4,1,8,1,3
wvs,Argentina,cultural,279,2,3,1,8,2,3
wvs,Argentina,cultural,280,3,4,1,8,1,3
wvs,Argentina,cultural,281,3,4,1,8,2,3
wvs,Argentina,cultural,282,2,4,1,6,2,3
wvs,Argentina,cultural,283,3,3,1,7,2,3
wvs,Argentina,cultural,284,3,3,1,8,2,3
wvs,Argentina,cultural,285,3,4,1,8,1,3
wvs,Argentina,cultural,286,3,3,1,7,2,3
wvs,Argentina,cultural,287,3,3,1,8,2,3
wvs,Argentina,cultural,288,3,3,1,8,2,3
wvs,Argentina,cultural,289,3,4,1,8,2,3
wvs,Argentina,cultural,290,3,4,1,8,1,3
wvs,Argentina,cultural,291,3,3,1,5,2,3
wvs,Argentina,cultural,292,3,4,1,8,2,3
wvs,Argentina,cultural,293,3,3,1,8,2,3
wvs,Argentina,cultural,294,3,4,1,8,2,3
wvs,Argentina,cultural,295,3,3,1,8,1,3
wvs,Argentina,cultural,296,3,2,1,6,1,3
wvs,Argentina,cultural,297,3,4,1,8,2,3
wvs,Argentina,cultural,298,2,4,1,7,2,3
wvs,Argentina,cultural,299,2,4,1,8,2,3
