domain,country,prompt_method,respondent_id,Q45,Q46,Q57,Q184,Q218,Q254
wvs,Argentina,opencharacter,41,1,3,2,7,3,2
wvs,Argentina,opencharacter,42,3,3,2,7,2,2
wvs,Argentina,opencharacter,43,3,3,2,6,3,2
wvs,Argentina,opencharacter,44,3,2,2,6,2,2
wvs,Argentina,opencharacter,45,3,2,2,7,2,2
wvs,Argentina,opencharacter,46,3,3,2,5,2,2
wvs,Argentina,opencharacter,47,3,3,2,7,2,2
wvs,Argentina,opencharacter,48,2,2,2,7,2,2
wvs,Argentina,opencharacter,49,2,3,2,6,2,2
wvs,Argentina,opencharacter,50,3,3,2,6,2,2
wvs,Argentina,opencharacter,51,3,3,2,6,2,2
wvs,Argentina,opencharacter,52,3,3,2,6,2,2
wvs,Argentina,opencharacter,53,3,3,2,6,2,2
wvs,Argentina,opencharacter,54,2,3,2,6,2,2
wvs,Argentina,opencharacter,55,3,2,2,7,2,2
wvs,Argentina,opencharacter,56,3,3,2,6,2,2
wvs,Argentina,opencharacter,57,3,3,2,6,2,2
wvs,Argentina,opencharacter,58,3,3,2,6,2,2
wvs,Argentina,opencharacter,59,3,3,2,7,2,2
wvs,Argentina,opencharacter,60,3,3,2,5,1,2
wvs,Argentina,opencharacter,61,3,3,2,4,2,2
wvs,Argentina,opencharacter,62,3,3,2,5,2,2
wvs,Argentina,opencharacter,63,3,3,2,6,2,2
wvs,Argentina,opencharacter,64,3,4,2,6,2,2
wvs,Argentina,opencharacter,65,3,3,2,4,2,2
wvs,Argentina,opencharacter,66,1,3,2,7,2,2
wvs,Argentina,opencharacter,67,3,3,2,6,2,2
wvs,Argentina,opencharacter,68,3,3,2,6,2,2
wvs,Argentina,opencharacter,69,2,3,2,6,2,2
wvs,Argentina,opencharacter,70,3,3,2,6,2,2
wvs,Argentina,opencharacter,71,2,4,2,6,2,2
wvs,Argentina,opencharacter,72,3,2,2,6,2,2
wvs,Argentina,opencharacter,73,3,3,2,7,3,2
wvs,Argentina,opencharacter,74,3,3,2,7,2,2
wvs,Argentina,opencharacter,75,3,3,2,6,3,2
wvs,Argentina,opencharacter,76,2,3,2,5,2,2
wvs,Argentina,opencharacter,77,3,3,2,7,2,2
wvs,Argentina,opencharacter,78,3,2,2,6,2,2
wvs,Argentina,opencharacter,79,3,3,2,4,2,2
wvs,Argentina,opencharacter,80,3,3,2,6,2,2
wvs,Argentina,opencharacter,81,3,3,2,6,2,2
wvs,Argentina,opencharacter,82,2,2,2,6,3,2
wvs,Argentina,opencharacter,83,3,3,2,7,2,2
wvs,Argentina,opencharacter,84,3,3,2,6,3,2
wvs,Argentina,opencharacter,85,2,2,2,6,2,2
wvs,Argentina,opencharacter,86,3,3,2,5,1,2
wvs,Argentina,opencharacter,87,3,3,2,6,2,2
wvs,Argentina,opencharacter,88,2,3,2,7,2,2
wvs,Argentina,opencharacter,89,3,3,2,6,3,2
wvs,Argentina,opencharacter,90,3,3,2,6,1,2
wvs,Argentina,opencharacter,91,3,3,2,6,2,2
wvs,Argentina,opencharacter,92,3,2,2,6,2,2
wvs,Argentina,opencharacter,93,3,3,2,5,2,2
wvs,Argentina,opencharacter,94,3,3,2,6,2,2
wvs,Argentina,opencharacter,95,3,3,2,6,2,2
wvs,Argentina,opencharacter,96,3,2,2,6,2,2
wvs,Argentina,opencharacter,97,3,3,2,7,2,2
wvs,Argentina,opencharacter,98,3,2,2,7,2,2
wvs,Argentina,opencharacter,99,3,3,2,6,2,2
wvs,Argentina,opencharacter,100,3,2,2,5,2,2
wvs,Argentina,opencharacter,101,1,3,2,7,3,2
wvs,Argentina,opencharacter,102,3,4,2,6,2,2
wvs,Argentina,opencharacter,103,3,3,2,6,2,2
wvs,Argentina,opencharacter,104,3,3,2,4,2,2
wvs,Argentina,opencharacter,105,3,3,2,6,3,2
wvs,Argentina,opencharacter,106,3,3,2,6,2,2
wvs,Argentina,opencharacter,107,3,2,2,5,2,2
wvs,Argentina,opencharacter,108,3,3,2,6,2,2
wvs,Argentina,opencharacter,109,3,3,2,5,2,2
wvs,Argentina,opencharacter,110,3,3,2,6,2,2
wvs,Argentina,opencharacter,111,3,3,2,7,2,2
wvs,Argentina,opencharacter,112,3,3,2,6,2,2
wvs,Argentina,opencharacter,113,3,3,2,5,2,2
wvs,Argentina,opencharacter,114,3,3,2,7,2,2
wvs,Argentina,opencharacter,115,3,3,2,7,2,2
wvs,Argentina,opencharacter,116,3,3,2,6,2,2
wvs,Argentina,opencharacter,117,3,2,2,7,2,2
wvs,Argentina,opencharacter,118,3,3,2,5,2,2
wvs,Argentina,opencharacter,119,3,3,2,4,2,2
wvs,Argentina,opencharacter,120,3,2,2,7,1,2
wvs,Argentina,opencharacter,121,3,3,2,6,2,2
wvs,Argentina,opencharacter,122,3,3,2,4,2,2
wvs,Argentina,opencharacter,123,2,3,2,6,2,2
wvs,Argentina,opencharacter,124,2,3,2,6,2,2
wvs,Argentina,opencharacter,125,3,3,2,6,2,2
wvs,Argentina,opencharacter,126,3,3,2,6,2,2
wvs,Argentina,opencharacter,127,3,2,2,7,2,2
wvs,Argentina,opencharacter,128,3,4,2,7,2,2
wvs,Argentina,opencharacter,129,3,3,2,4,2,2
wvs,Argentina,opencharacter,130,3,3,2,6,2,2
wvs,Argentina,opencharacter,131,2,3,2,6,2,2
wvs,Argentina,opencharacter,132,1,3,2,6,2,2
wvs,Argentina,opencharacter,133,2,3,2,7,2,2
wvs,Argentina,opencharacter,134,3,3,2,6,1,2
wvs,Argentina,opencharacter,135,3,3,2,6,2,2
wvs,Argentina,opencharacter,136,3,3,2,6,1,2
wvs,Argentina,opencharacter,137,3,3,2,6,2,2
wvs,Argentina,opencharacter,138,3,3,2,6,2,2
wvs,Argentina,opencharacter,139,3,2,2,5,2,2
wvs,Argentina,opencharacter,140,3,3,2,6,2,2
wvs,Argentina,opencharacter,141,3,3,2,7,2,2
wvs,Argentina,opencharacter,142,3,3,2,7,2,2
wvs,Argentina,opencharacter,143,3,3,2,7,2,2
wvs,Argentina,opencharacter,144,2,3,2,7,2,2
wvs,Argentina,opencharacter,145,1,3,2,7,3,2
wvs,Argentina,opencharacter,146,2,3,2,5,3,2
wvs,Argentina,opencharacter,147,3,3,2,5,2,2
wvs,Argentina,opencharacter,148,3,2,2,7,2,2
wvs,Argentina,opencharacter,149,3,3,2,5,2,2
wvs,Argentina,opencharacter,150,3,3,2,6,2,2
wvs,Argentina,opencharacter,151,3,2,2,6,2,2
wvs,Argentina,opencharacter,152,3,3,2,6,2,2
wvs,Argentina,opencharacter,153,3,3,2,6,2,2
wvs,Argentina,opencharacter,154,2,3,2,5,2,2
wvs,Argentina,opencharacter,155,3,2,2,7,2,2
wvs,Argentina,opencharacter,156,3,3,2,6,2,2
wvs,Argentina,opencharacter,157,3,3,2,6,2,2
wvs,Argentina,opencharacter,158,3,3,2,6,2,2
wvs,Argentina,opencharacter,159,3,3,2,6,2,2
wvs,Argentina,opencharacter,160,3,2,2,5,2,2
wvs,Argentina,opencharacter,161,3,3,2,7,2,2
wvs,Argentina,opencharacter,162,3,3,2,5,2,2
wvs,Argentina,opencharacter,163,3,3,2,6,2,2
wvs,Argentina,opencharacter,164,3,3,2,5,2,2
wvs,Argentina,opencharacter,165,3,2,2,6,2,2
wvs,Argentina,opencharacter,166,1,3,2,6,2,2
wvs,Argentina,opencharacter,167,3,3,2,5,2,2
wvs,Argentina,opencharacter,168,3,3,2,5,2,2
wvs,Argentina,opencharacter,169,3,3,2,6,1,2
wvs,Argentina,opencharacter,170,3,3,2,6,2,2
wvs,Argentina,opencharacter,171,3,3,2,5,2,2
wvs,Argentina,opencharacter,172,1,3,2,6,2,2
wvs,Argentina,opencharacter,173,3,3,2,6,2,2
wvs,Argentina,opencharacter,174,3,3,2,6,2,2
wvs,Argentina,opencharacter,175,3,3,2,6,2,2
wvs,Argentina,opencharacter,176,3,3,2,5,2,2
wvs,Argentina,opencharacter,177,3,3,2,7,3,2
wvs,Argentina,opencharacter,178,3,3,2,5,2,2
wvs,Argentina,opencharacter,179,3,3,2,5,2,2
wvs,Argentina,opencharacter,180,3,3,2,6,2,2
wvs,Argentina,opencharacter,181,3,2,2,7,2,2
wvs,Argentina,opencharacter,182,3,3,2,5,2,2
wvs,Argentina,opencharacter,183,3,3,2,6,2,2
wvs,Argentina,opencharacter,184,3,3,2,5,2,2
wvs,Argentina,opencharacter,185,3,2,2,7,2,2
wvs,Argentina,opencharacter,186,2,3,2,6,2,2
wvs,Argentina,opencharacter,187,3,3,2,7,2,2
wvs,Argentina,opencharacter,188,3,3,2,5,2,2
wvs,Argentina,opencharacter,189,3,3,2,5,2,2
wvs,Argentina,opencharacter,190,3,3,2,6,2,2
wvs,Argentina,opencharacter,191,2,2,2,6,2,2
wvs,Argentina,opencharacter,192,3,2,2,6,2,2
wvs,Argentina,opencharacter,193,3,3,2,4,2,2
wvs,Argentina,opencharacter,194,3,3,2,5,2,2
wvs,Argentina,opencharacter,195,2,3,2,7,3,2
wvs,Argentina,opencharacter,196,3,3,2,4,2,2
wvs,Argentina,opencharacter,197,3,3,2,6,2,2
wvs,Argentina,opencharacter,198,3,3,2,5,2,2
wvs,Argentina,opencharacter,199,3,3,2,7,2,2
wvs,Argentina,opencharacter,200,3,3,2,6,3,2
wvs,Argentina,opencharacter,201,3,3,2,6,2,2
wvs,Argentina,opencharacter,202,3,3,2,6,2,2
wvs,Argentina,opencharacter,203,3,3,2,6,2,2
wvs,Argentina,opencharacter,204,3,3,2,6,2,2
wvs,Argentina,opencharacter,205,1,3,2,6,2,2
wvs,Argentina,opencharacter,206,3,3,2,6,3,2
wvs,Argentina,opencharacter,207,1,3,2,6,2,2
wvs,Argentina,opencharacter,208,3,3,2,6,3,2
wvs,Argentina,opencharacter,209,2,3,2,6,2,2
wvs,Argentina,opencharacter,210,1,3,2,6,3,2
wvs,Argentina,opencharacter,211,3,3,2,4,2,2
wvs,Argentina,opencharacter,212,3,3,2,5,2,2
wvs,Argentina,opencharacter,213,2,3,2,7,3,2
wvs,Argentina,opencharacter,214,3,3,2,6,2,2
wvs,Argentina,opencharacter,215,3,2,2,6,2,2
wvs,Argentina,opencharacter,216,3,2,2,6,2,2
wvs,Argentina,opencharacter,217,2,3,2,6,3,2
wvs,Argentina,opencharacter,218,3,3,2,4,2,2
wvs,Argentina,opencharacter,219,3,3,2,6,2,2
wvs,Argentina,opencharacter,220,3,3,2,7,2,2
wvs,Argentina,opencharacter,221,3,2,2,6,2,2
wvs,Argentina,opencharacter,222,3,3,2,6,2,2
wvs,Argentina,opencharacter,223,2,3,2,5,3,2
wvs,Argentina,opencharacter,224,3,3,2,6,2,2
wvs,Argentina,opencharacter,225,3,3,2,7,2,2
wvs,Argentina,opencharacter,226,1,3,2,6,2,2
wvs,Argentina,opencharacter,227,3,3,2,6,2,2
wvs,Argentina,opencharacter,228,3,3,2,6,2,2
wvs,Argentina,opencharacter,229,3,3,2,6,2,2
wvs,Argentina,opencharacter,230,3,3,2,4,2,2
wvs,Argentina,opencharacter,231,3,3,2,4,2,2
wvs,Argentina,opencharacter,232,2,3,2,6,2,2
wvs,Argentina,opencharacter,233,3,3,2,5,2,2
wvs,Argentina,opencharacter,234,3,3,2,6,2,2
wvs,Argentina,opencharacter,235,3,3,2,5,2,2
wvs,Argentina,opencharacter,236,3,3,2,6,2,2
wvs,Argentina,opencharacter,237,3,3,2,7,2,2
wvs,Argentina,opencharacter,238,3,3,2,6,2,2
wvs,Argentina,opencharacter,239,3,3,2,7,2,2
wvs,Argentina,opencharacter,240,2,3,2,5,2,2
wvs,Argentina,opencharacter,241,3,3,2,6,2,2
wvs,Argentina,opencharacter,242,3,3,2,6,2,2
wvs,Argentina,opencharacter,243,3,3,2,6,2,2
wvs,Argentina,opencharacter,244,3,3,2,6,2,2
wvs,Argentina,opencharacter,245,2,3,2,6,2,2
wvs,Argentina,opencharacter,246,3,3,2,4,2,2
wvs,Argentina,opencharacter,247,3,3,2,6,2,2
wvs,Argentina,opencharacter,248,3,3,2,6,2,2
wvs,Argentina,opencharacter,249,2,3,2,7,2,2
wvs,Argentina,opencharacter,250,2,3,2,6,2,2
wvs,Argentina,opencharacter,251,3,2,2,6,2,2
wvs,Argentina,opencharacter,252,3,3,2,6,2,2
wvs,Argentina,opencharacter,253,3,3,2,6,2,2
wvs,Argentina,opencharacter,254,3,2,2,7,2,2
wvs,Argentina,opencharacter,255,2,4,2,5,2,2
wvs,Argentina,opencharacter,256,3,3,2,7,2,2
wvs,Argentina,opencharacter,257,3,2,2,7,2,2
wvs,Argentina,opencharacter,258,3,2,2,6,2,2
wvs,Argentina,opencharacter,259,3,3,2,5,2,2
wvs,Argentina,opencharacter,260,3,3,2,6,2,2
wvs,Argentina,opencharacter,261,3,3,2,6,2,2
wvs,Argentina,opencharacter,262,2,3,2,6,2,2
wvs,Argentina,opencharacter,263,3,3,2,6,2,2
wvs,Argentina,opencharacter,264,3,3,2,6,3,2
wvs,Argentina,opencharacter,265,3,2,2,7,2,2
wvs,Argentina,opencharacter,266,3,2,2,6,2,2
wvs,Argentina,opencharacter,267,3,2,2,7,2,2
wvs,Argentina,opencharacter,268,3,3,2,7,2,2
wvs,Argentina,opencharacter,269,3,3,2,6,2,2
wvs,Argentina,opencharacter,270,3,3,2,5,2,2
wvs,Argentina,opencharacter,271,2,3,2,6,3,2
wvs,Argentina,opencharacter,272,3,3,2,6,2,2
wvs,Argentina,opencharacter,273,3,3,2,6,2,2
wvs,Argentina,opencharacter,274,3,3,2,6,3,2
wvs,Argentina,opencharacter,275,3,2,2,5,2,2
wvs,Argentina,opencharacter,276,3,3,2,6,2,2
wvs,Argentina,opencharacter,277,3,3,2,6,2,2
wvs,Argentina,opencharacter,278,3,3,2,5,3,2
wvs,Argentina,opencharacter,279,3,3,2,5,2,2
wvs,Argentina,opencharacter,280,3,3,2,6,2,2
wvs,Argentina,opencharacter,281,3,2,2,7,2,2
wvs,Argentina,opencharacter,282,3,2,2,7,3,2
wvs,Argentina,opencharacter,283,3,3,2,4,2,2
wvs,Argentina,opencharacter,284,3,2,2,6,2,2
wvs,Argentina,opencharacter,285,3,3,2,6,2,2
wvs,Argentina,opencharacter,286,3,3,2,5,2,2
wvs,Argentina,opencharacter,287,3,3,2,7,2,2
wvs,Argentina,opencharacter,288,3,3,2,7,2,2
wvs,Argentina,opencharacter,289,3,3,2,7,2,2
wvs,Argentina,opencharacter,290,3,2,2,6,2,2
wvs,Argentina,opencharacter,291,3,3,2,4,2,2
wvs,Argentina,opencharacter,292,3,2,2,7,2,2
wvs,Argentina,opencharacter,293,3,2,2,7,3,2
wvs,Argentina,opencharacter,294,3,3,2,7,2,2
wvs,Argentina,opencharacter,295,2,3,2,7,3,2
wvs,Argentina,opencharacter,296,3,3,2,5,2,2
wvs,Argentina,opencharacter,297,3,3,2,6,2,2
wvs,Argentina,opencharacter,298,3,3,2,6,2,2
wvs,Argentina,opencharacter,299,3,3,2,6,2,2
