domain,country,prompt_method,respondent_id,Q45_para,Q46_para,Q57_para,Q184_para,Q218_para,Q254_para
wvs,Argentina,opencharacter,35,2,2,2,6,3,3
wvs,Argentina,opencharacter,36,2,2,2,3,3,3
wvs,Argentina,opencharacter,37,2,3,2,5,3,3
wvs,Argentina,opencharacter,38,2,2,2,6,3,3
wvs,Argentina,opencharacter,39,2,3,2,5,3,3
wvs,Argentina,opencharacter,40,2,2,2,5,3,3
wvs,Argentina,opencharacter,41,2,3,2,7,2,3
wvs,Argentina,opencharacter,42,2,2,2,5,1,3
wvs,Argentina,opencharacter,43,2,2,2,6,1,3
wvs,Argentina,opencharacter,44,2,2,2,5,3,3
wvs,Argentina,opencharacter,45,2,2,2,6,3,3
wvs,Argentina,opencharacter,46,2,3,2,3,3,3
wvs,Argentina,opencharacter,47,2,2,2,6,3,3
wvs,Argentina,opencharacter,48,2,2,2,7,2,3
wvs,Argentina,opencharacter,49,2,3,2,5,3,3
wvs,Argentina,opencharacter,50,2,2,2,6,3,3
wvs,Argentina,opencharacter,51,2,2,2,6,3,3
wvs,Argentina,opencharacter,52,2,3,2,4,3,3
wvs,Argentina,opencharacter,53,2,2,2,6,3,3
wvs,Argentina,opencharacter,54,2,2,2,6,3,3
wvs,Argentina,opencharacter,55,2,2,2,7,3,3
wvs,Argentina,opencharacter,56,2,2,2,6,3,3
wvs,Argentina,opencharacter,57,2,3,2,6,3,3
wvs,Argentina,opencharacter,58,2,2,2,6,3,3
wvs,Argentina,opencharacter,59,2,2,2,4,3,3
wvs,Argentina,opencharacter,60,2,2,2,5,3,3
wvs,Argentina,opencharacter,61,2,2,2,4,3,3
wvs,Argentina,opencharacter,62,2,3,2,6,3,3
wvs,Argentina,opencharacter,63,2,3,2,6,3,3
wvs,Argentina,opencharacter,64,2,2,2,5,3,3
wvs,Argentina,opencharacter,65,2,3,2,5,3,3
wvs,Argentina,opencharacter,66,2,2,2,7,2,3
wvs,Argentina,opencharacter,67,2,2,2,4,3,3
wvs,Argentina,opencharacter,68,2,2,2,5,3,3
wvs,Argentina,opencharacter,69,2,2,2,3,3,3
wvs,Argentina,opencharacter,70,2,2,2,6,3,3
wvs,Argentina,opencharacter,71,2,2,2,7,3,3
wvs,Argentina,opencharacter,72,2,2,2,6,3,3
wvs,Argentina,opencharacter,73,2,3,2,5,3,3
wvs,Argentina,opencharacter,74,2,2,2,4,1,3
wvs,Argentina,opencharacter,75,2,2,2,5,3,3
wvs,Argentina,opencharacter,76,2,3,2,5,3,3
wvs,Argentina,opencharacter,77,2,2,2,5,3,3
wvs,Argentina,opencharacter,78,2,2,2,6,1,3
wvs,Argentina,opencharacter,79,2,3,2,2,3,3
wvs,Argentina,opencharacter,80,2,2,2,6,3,3
wvs,Argentina,opencharacter,81,2,2,2,6,3,3
wvs,Argentina,opencharacter,82,2,2,2,6,3,3
wvs,Argentina,opencharacter,83,2,2,2,5,3,3
wvs,Argentina,opencharacter,84,2,3,2,5,3,3
wvs,Argentina,opencharacter,85,2,2,2,3,2,3
wvs,Argentina,opencharacter,86,2,3,2,2,3,3
wvs,Argentina,opencharacter,87,2,2,2,5,3,3
wvs,Argentina,opencharacter,88,2,2,2,6,1,3
wvs,Argentina,opencharacter,89,2,2,2,2,3,3
wvs,Argentina,opencharacter,90,2,2,2,3,3,3
wvs,Argentina,opencharacter,91,2,2,2,5,3,3
wvs,Argentina,opencharacter,92,2,2,2,5,3,3
wvs,Argentina,opencharacter,93,2,2,2,7,2,3
wvs,Argentina,opencharacter,94,2,2,2,5,3,3
wvs,Argentina,opencharacter,95,2,2,2,7,3,3
wvs,Argentina,opencharacter,96,2,2,2,5,3,3
wvs,Argentina,opencharacter,97,2,2,2,6,2,3
wvs,Argentina,opencharacter,98,2,2,2,6,3,3
wvs,Argentina,opencharacter,99,2,2,2,5,3,3
wvs,Argentina,opencharacter,100,2,2,2,6,3,3
wvs,Argentina,opencharacter,101,2,2,2,7,2,3
wvs,Argentina,opencharacter,102,2,2,2,6,3,3
wvs,Argentina,opencharacter,103,2,2,2,3,3,3
wvs,Argentina,opencharacter,104,2,3,2,6,3,3
wvs,Argentina,opencharacter,105,2,2,2,6,3,3
wvs,Argentina,opencharacter,106,2,3,2,5,3,3
wvs,Argentina,opencharacter,107,2,2,2,6,3,3
wvs,Argentina,opencharacter,108,2,2,2,5,3,3
wvs,Argentina,opencharacter,109,2,2,2,5,3,3
wvs,Argentina,opencharacter,110,2,2,2,6,3,3
wvs,Argentina,opencharacter,111,2,2,2,6,3,3
wvs,Argentina,opencharacter,112,2,2,2,4,3,3
wvs,Argentina,opencharacter,113,2,2,2,3,3,3
wvs,Argentina,opencharacter,114,2,2,2,5,3,3
wvs,Argentina,opencharacter,115,2,3,2,7,1,3
wvs,Argentina,opencharacter,116,2,2,2,5,3,3
wvs,Argentina,opencharacter,117,2,2,2,5,3,3
wvs,Argentina,opencharacter,118,2,3,2,2,3,3
wvs,Argentina,opencharacter,119,2,3,2,5,3,3
wvs,Argentina,opencharacter,120,2,2,2,6,3,3
wvs,Argentina,opencharacter,121,2,2,2,5,3,3
wvs,Argentina,opencharacter,122,2,3,2,5,3,3
wvs,Argentina,opencharacter,123,2,2,2,6,3,3
wvs,Argentina,opencharacter,124,2,2,2,5,3,3
wvs,Argentina,opencharacter,125,2,2,2,5,3,3
wvs,Argentina,opencharacter,126,2,2,2,6,2,3
wvs,Argentina,opencharacter,127,2,2,2,6,3,3
wvs,Argentina,opencharacter,128,2,2,2,6,3,3
wvs,Argentina,opencharacter,129,2,3,2,5,3,3
wvs,Argentina,opencharacter,130,2,2,2,4,3,3
wvs,Argentina,opencharacter,131,2,2,2,6,2,3
wvs,Argentina,opencharacter,132,2,2,2,6,3,3
wvs,Argentina,opencharacter,133,2,2,2,5,2,3
wvs,Argentina,opencharacter,134,2,2,2,5,3,3
wvs,Argentina,opencharacter,135,2,3,2,6,3,3
wvs,Argentina,opencharacter,136,2,3,2,4,3,3
wvs,Argentina,opencharacter,137,2,3,2,5,3,3
wvs,Argentina,opencharacter,138,2,2,2,5,3,3
wvs,Argentina,opencharacter,139,2,2,2,6,3,3
wvs,Argentina,opencharacter,140,2,3,2,5,3,3
wvs,Argentina,opencharacter,141,2,2,2,5,2,3
wvs,Argentina,opencharacter,142,2,2,2,5,1,3
wvs,Argentina,opencharacter,143,2,2,2,4,3,3
wvs,Argentina,opencharacter,144,2,2,2,6,3,3
wvs,Argentina,opencharacter,145,2,3,2,6,3,3
wvs,Argentina,opencharacter,146,2,3,2,6,3,3
wvs,Argentina,opencharacter,147,2,2,2,5,3,3
wvs,Argentina,opencharacter,148,2,2,2,2,3,3
wvs,Argentina,opencharacter,149,2,2,2,7,3,3
wvs,Argentina,opencharacter,150,2,2,2,5,3,3
wvs,Argentina,opencharacter,151,2,2,2,3,3,3
wvs,Argentina,opencharacter,152,2,2,2,6,3,3
wvs,Argentina,opencharacter,153,2,2,2,5,3,3
wvs,Argentina,opencharacter,154,2,3,2,6,3,3
wvs,Argentina,opencharacter,155,2,2,2,5,1,3
wvs,Argentina,opencharacter,156,2,2,2,6,3,3
wvs,Argentina,opencharacter,157,2,2,2,4,2,3
wvs,Argentina,opencharacter,158,2,2,2,4,3,3
wvs,Argentina,opencharacter,159,2,2,2,5,3,3
wvs,Argentina,opencharacter,160,2,2,2,6,3,3
wvs,Argentina,opencharacter,161,2,2,2,6,3,3
wvs,Argentina,opencharacter,162,2,3,2,6,3,3
wvs,Argentina,opencharacter,163,2,2,2,5,3,3
wvs,Argentina,opencharacter,164,2,3,2,5,3,3
wvs,Argentina,opencharacter,165,2,2,2,6,3,3
wvs,Argentina,opencharacter,166,2,3,2,7,2,3
wvs,Argentina,opencharacter,167,2,3,2,6,3,3
wvs,Argentina,opencharacter,168,2,3,2,3,3,3
wvs,Argentina,opencharacter,169,2,2,2,6,3,3
wvs,Argentina,opencharacter,170,2,3,2,5,3,3
wvs,Argentina,opencharacter,171,2,2,2,5,3,3
wvs,Argentina,opencharacter,172,2,2,2,5,3,3
wvs,Argentina,opencharacter,173,2,2,2,3,3,3
wvs,Argentina,opencharacter,174,2,2,2,6,3,3
wvs,Argentina,opencharacter,175,2,2,2,6,3,3
wvs,Argentina,opencharacter,176,2,3,2,5,3,3
wvs,Argentina,opencharacter,177,2,2,2,6,3,3
wvs,Argentina,opencharacter,178,2,3,2,6,3,3
wvs,Argentina,opencharacter,179,2,2,2,5,3,3
wvs,Argentina,opencharacter,180,2,2,2,5,3,3
wvs,Argentina,opencharacter,181,2,2,2,5,3,3
wvs,Argentina,opencharacter,182,2,2,2,5,3,3
wvs,Argentina,opencharacter,183,2,3,2,6,3,3
wvs,Argentina,opencharacter,184,2,3,2,3,3,3
wvs,Argentina,opencharacter,185,2,2,2,6,3,3
wvs,Argentina,opencharacter,186,2,2,2,5,3,3
wvs,Argentina,opencharacter,187,2,2,2,6,3,3
wvs,Argentina,opencharacter,188,2,2,2,6,3,3
wvs,Argentina,opencharacter,189,2,2,2,6,3,3
wvs,Argentina,opencharacter,190,2,2,2,6,3,3
wvs,Argentina,opencharacter,191,2,2,2,7,3,3
wvs,Argentina,opencharacter,192,2,2,2,6,3,3
wvs,Argentina,opencharacter,193,2,3,2,5,3,3
wvs,Argentina,opencharacter,194,2,2,2,2,3,3
wvs,Argentina,opencharacter,195,2,2,2,6,3,3
wvs,Argentina,opencharacter,196,2,3,2,5,3,3
wvs,Argentina,opencharacter,197,2,2,2,7,3,3
wvs,Argentina,opencharacter,198,2,3,2,5,3,3
wvs,Argentina,opencharacter,199,2,2,2,6,3,3
wvs,Argentina,opencharacter,200,2,2,2,5,3,3
wvs,Argentina,opencharacter,201,2,2,2,6,1,3
wvs,Argentina,opencharacter,202,2,2,2,6,3,3
wvs,Argentina,opencharacter,203,2,2,2,6,3,3
wvs,Argentina,opencharacter,204,2,2,2,5,3,3
wvs,Argentina,opencharacter,205,2,2,2,5,3,3
wvs,Argentina,opencharacter,206,2,2,2,5,2,3
wvs,Argentina,opencharacter,207,2,3,2,7,3,3
wvs,Argentina,opencharacter,208,2,2,2,5,3,3
wvs,Argentina,opencharacter,209,2,2,2,6,3,3
wvs,Argentina,opencharacter,210,2,3,2,6,3,3
wvs,Argentina,opencharacter,211,2,3,2,5,3,3
wvs,Argentina,opencharacter,212,2,2,2,2,3,3
wvs,Argentina,opencharacter,213,2,2,2,5,3,3
wvs,Argentina,opencharacter,214,2,2,2,6,3,3
wvs,Argentina,opencharacter,215,2,2,2,6,3,3
wvs,Argentina,opencharacter,216,2,2,2,4,3,3
wvs,Argentina,opencharacter,217,2,2,2,6,2,3
wvs,Argentina,opencharacter,218,2,2,2,6,3,3
wvs,Argentina,opencharacter,219,2,2,2,5,3,3
wvs,Argentina,opencharacter,220,2,2,2,6,1,3
wvs,Argentina,opencharacter,221,2,2,2,5,1,3
wvs,Argentina,opencharacter,222,2,2,2,6,3,3
wvs,Argentina,opencharacter,223,2,3,2,6,3,3
wvs,Argentina,opencharacter,224,2,2,2,6,3,3
wvs,Argentina,opencharacter,225,2,2,2,5,3,3
wvs,Argentina,opencharacter,226,2,2,2,5,3,3
wvs,Argentina,opencharacter,227,2,3,2,5,3,3
wvs,Argentina,opencharacter,228,2,2,2,6,3,3
wvs,Argentina,opencharacter,229,2,2,2,6,1,3
wvs,Argentina,opencharacter,230,2,3,2,6,3,3
wvs,Argentina,opencharacter,231,2,3,2,5,3,3
wvs,Argentina,opencharacter,232,2,2,2,5,3,3
wvs,Argentina,opencharacter,233,2,2,2,6,3,3
wvs,Argentina,opencharacter,234,2,2,2,5,3,3
wvs,Argentina,opencharacter,235,2,2,2,4,3,3
wvs,Argentina,opencharacter,236,2,2,2,5,3,3
wvs,Argentina,opencharacter,237,2,2,2,5,1,3
wvs,Argentina,opencharacter,238,2,2,2,6,3,3
wvs,Argentina,opencharacter,239,2,2,2,6,3,3
wvs,Argentina,opencharacter,240,2,2,2,7,3,3
wvs,Argentina,opencharacter,241,2,3,2,6,3,3
wvs,Argentina,opencharacter,242,2,2,2,6,3,3
wvs,Argentina,opencharacter,243,2,2,2,6,3,3
wvs,Argentina,opencharacter,244,2,2,2,4,3,3
wvs,Argentina,opencharacter,245,2,2,2,5,3,3
wvs,Argentina,opencharacter,246,2,2,2,6,3,3
wvs,Argentina,opencharacter,247,2,2,2,6,1,3
wvs,Argentina,opencharacter,248,2,2,2,4,3,3
wvs,Argentina,opencharacter,249,2,2,2,6,3,3
wvs,Argentina,opencharacter,250,2,2,2,6,3,3
wvs,Argentina,opencharacter,251,2,2,2,4,3,3
wvs,Argentina,opencharacter,252,2,2,2,7,3,3
wvs,Argentina,opencharacter,253,2,2,2,7,3,3
wvs,Argentina,opencharacter,254,2,2,2,6,3,3
wvs,Argentina,opencharacter,255,2,3,2,6,3,3
wvs,Argentina,opencharacter,256,2,2,2,6,1,3
wvs,Argentina,opencharacter,257,2,2,2,6,1,3
wvs,Argentina,opencharacter,258,2,3,2,5,3,3
wvs,Argentina,opencharacter,259,2,2,2,5,3,3
wvs,Argentina,opencharacter,260,2,2,2,6,3,3
wvs,Argentina,opencharacter,261,2,3,2,4,3,3
wvs,Argentina,opencharacter,262,2,2,2,4,3,3
wvs,Argentina,opencharacter,263,2,2,2,6,3,3
wvs,Argentina,opencharacter,264,2,2,2,5,3,3
wvs,Argentina,opencharacter,265,2,2,2,6,3,3
wvs,Argentina,opencharacter,266,2,2,2,6,3,3
wvs,Argentina,opencharacter,267,2,2,2,6,1,3
wvs,Argentina,opencharacter,268,2,2,2,6,1,3
wvs,Argentina,opencharacter,269,2,2,2,5,3,3
wvs,Argentina,opencharacter,270,2,3,2,2,3,3
wvs,Argentina,opencharacter,271,2,2,2,6,3,3
wvs,Argentina,opencharacter,272,2,2,2,6,3,3
wvs,Argentina,opencharacter,273,2,2,2,2,3,3
wvs,Argentina,opencharacter,274,2,2,2,6,2,3
wvs,Argentina,opencharacter,275,2,2,2,6,3,3
wvs,Argentina,opencharacter,276,2,2,2,6,3,3
wvs,Argentina,opencharacter,277,2,2,2,5,3,3
wvs,Argentina,opencharacter,278,2,2,2,5,3,3
wvs,Argentina,opencharacter,279,2,3,2,6,3,3
wvs,Argentina,opencharacter,280,2,2,2,2,3,3
wvs,Argentina,opencharacter,281,2,2,2,2,1,3
wvs,Argentina,opencharacter,282,2,2,2,6,3,3
wvs,Argentina,opencharacter,283,2,3,2,4,3,3
wvs,Argentina,opencharacter,284,2,2,2,6,3,3
wvs,Argentina,opencharacter,285,2,2,2,3,3,3
wvs,Argentina,opencharacter,286,2,3,2,6,3,3
wvs,Argentina,opencharacter,287,2,2,2,6,3,3
wvs,Argentina,opencharacter,288,2,2,2,6,3,3
wvs,Argentina,opencharacter,289,2,2,2,5,3,3
wvs,Argentina,opencharacter,290,2,2,2,5,3,3
wvs,Argentina,opencharacter,291,2,3,2,3,3,3
wvs,Argentina,opencharacter,292,2,2,2,5,3,3
wvs,Argentina,opencharacter,293,2,2,2,5,3,3
wvs,Argentina,opencharacter,294,2,2,2,6,1,3
wvs,Argentina,opencharacter,295,2,2,2,7,3,3
wvs,Argentina,opencharacter,296,2,2,2,2,3,3
wvs,Argentina,opencharacter,297,2,2,2,5,3,3
wvs,Argentina,opencharacter,298,2,3,2,5,3,3
wvs,Argentina,opencharacter,299,2,2,2,6,3,3
