domain,country,prompt_method,respondent_id,Q45_rev,Q46_rev,Q57_rev,Q184_rev,Q218_rev,Q254_rev
wvs,Argentina,deep_persona,119,2,1,1,8,2,4
wvs,Argentina,deep_persona,120,3,2,1,7,1,4
wvs,Argentina,deep_persona,121,3,4,1,8,2,4
wvs,Argentina,deep_persona,122,2,4,1,8,2,4
wvs,Argentina,deep_persona,123,3,1,1,8,2,4
wvs,Argentina,deep_persona,124,2,4,1,8,3,4
wvs,Argentina,deep_persona,125,2,4,1,7,2,4
wvs,Argentina,deep_persona,126,2,1,1,8,3,4
wvs,Argentina,deep_persona,127,3,1,1,8,1,2
wvs,Argentina,deep_persona,128,3,1,1,7,1,4
wvs,Argentina,deep_persona,129,2,4,1,6,2,4
wvs,Argentina,deep_persona,130,3,4,1,6,3,4
wvs,Argentina,deep_persona,131,3,2,1,7,2,3
wvs,Argentina,deep_persona,132,3,3,1,8,2,4
wvs,Argentina,deep_persona,133,3,1,1,8,1,1
wvs,Argentina,deep_persona,134,2,2,1,5,2,4
wvs,Argentina,deep_persona,135,2,2,1,6,2,4
wvs,Argentina,deep_persona,136,2,4,1,7,3,4
wvs,Argentina,deep_persona,137,2,2,1,7,2,4
wvs,Argentina,deep_persona,138,3,1,1,8,1,1
wvs,Argentina,deep_persona,139,2,4,1,7,2,4
wvs,Argentina,deep_persona,140,2,1,1,8,1,1
wvs,Argentina,deep_persona,141,3,1,1,8,1,4
wvs,Argentina,deep_persona,142,2,4,1,6,2,4
wvs,Argentina,deep_persona,143,3,2,1,7,2,2
wvs,Argentina,deep_persona,144,2,1,1,8,2,4
wvs,Argentina,deep_persona,145,2,4,1,5,3,4
wvs,Argentina,deep_persona,146,2,4,1,5,2,3
wvs,Argentina,deep_persona,147,3,2,1,8,2,4
wvs,Argentina,deep_persona,148,3,2,1,8,2,4
wvs,Argentina,deep_persona,149,3,4,1,6,2,3
wvs,Argentina,deep_persona,150,3,4,1,7,1,4
wvs,Argentina,deep_persona,151,3,1,1,8,2,2
wvs,Argentina,deep_persona,152,3,1,1,10,1,4
wvs,Argentina,deep_persona,153,2,2,1,8,2,4
wvs,Argentina,deep_persona,154,2,4,1,7,2,4
wvs,Argentina,deep_persona,155,3,2,1,10,1,4
wvs,Argentina,deep_persona,156,3,1,1,8,2,2
wvs,Argentina,deep_persona,157,3,4,1,8,2,4
wvs,Argentina,deep_persona,158,3,2,1,8,3,4
wvs,Argentina,deep_persona,159,2,4,1,8,3,4
wvs,Argentina,deep_persona,160,3,4,1,10,1,4
wvs,Argentina,deep_persona,161,2,4,1,5,3,4
wvs,Argentina,deep_persona,162,2,4,1,6,2,4
wvs,Argentina,deep_persona,163,3,1,1,8,2,2
wvs,Argentina,deep_persona,164,2,2,1,8,2,4
wvs,Argentina,deep_persona,165,2,3,1,8,1,4
wvs,Argentina,deep_persona,166,2,4,1,8,2,4
wvs,Argentina,deep_persona,167,3,4,1,8,2,3
wvs,Argentina,deep_persona,168,2,4,1,10,2,3
wvs,Argentina,deep_persona,169,3,4,1,7,2,4
wvs,Argentina,deep_persona,170,2,4,1,6,2,4
wvs,Argentina,deep_persona,171,3,1,1,8,2,4
wvs,Argentina,deep_persona,172,3,4,1,7,2,4
wvs,Argentina,deep_persona,173,2,2,1,8,3,4
wvs,Argentina,deep_persona,174,3,4,1,10,1,4
wvs,Argentina,deep_persona,175,2,4,1,8,2,4
wvs,Argentina,deep_persona,176,3,2,1,8,3,4
wvs,Argentina,deep_persona,177,3,2,1,10,1,4
wvs,Argentina,deep_persona,178,2,4,1,6,2,3
wvs,Argentina,deep_persona,179,3,1,1,10,1,4
wvs,Argentina,deep_persona,180,2,4,1,8,2,4
wvs,Argentina,deep_persona,181,3,4,1,8,3,4
wvs,Argentina,deep_persona,182,2,4,1,6,3,4
wvs,Argentina,deep_persona,183,3,3,1,7,2,4
wvs,Argentina,deep_persona,184,2,4,1,7,2,4
wvs,Argentina,deep_persona,185,3,1,1,8,3,4
wvs,Argentina,deep_persona,186,2,2,1,8,3,4
wvs,Argentina,deep_persona,187,2,1,1,7,2,4
wvs,Argentina,deep_persona,188,2,4,1,7,2,4
wvs,Argentina,deep_persona,189,3,1,1,8,2,4
wvs,Argentina,deep_persona,190,3,4,1,8,2,4
wvs,Argentina,deep_persona,191,2,4,1,7,2,4
wvs,Argentina,deep_persona,192,2,4,1,8,3,4
wvs,Argentina,deep_persona,193,3,4,1,10,1,4
wvs,Argentina,deep_persona,194,3,4,1,6,2,4
wvs,Argentina,deep_persona,195,3,4,1,6,3,4
wvs,Argentina,deep_persona,196,3,1,1,7,1,2
wvs,Argentina,deep_persona,197,2,4,1,7,3,4
wvs,Argentina,deep_persona,198,3,4,1,6,1,4
wvs,Argentina,deep_persona,199,3,2,1,8,2,4
wvs,Argentina,deep_persona,200,3,4,1,8,2,4
wvs,Argentina,deep_persona,201,3,4,1,10,1,4
wvs,Argentina,deep_persona,202,3,4,1,7,1,4
wvs,Argentina,deep_persona,203,2,4,1,7,2,4
wvs,Argentina,deep_persona,204,3,1,1,7,2,4
wvs,Argentina,deep_persona,205,3,4,1,7,2,4
wvs,Argentina,deep_persona,206,2,1,1,4,2,2
wvs,Argentina,deep_persona,207,3,1,1,10,1,1
wvs,Argentina,deep_persona,208,2,4,1,8,2,4
wvs,Argentina,deep_persona,209,2,4,1,7,2,4
wvs,Argentina,deep_persona,210,3,3,1,8,3,4
wvs,Argentina,deep_persona,211,2,4,1,5,2,4
wvs,Argentina,deep_persona,212,2,4,1,7,3,4
wvs,Argentina,deep_persona,213,2,2,1,7,2,2
wvs,Argentina,deep_persona,214,3,1,1,7,2,4
wvs,Argentina,deep_persona,215,3,2,1,7,2,4
wvs,Argentina,deep_persona,216,3,4,1,10,1,3
wvs,Argentina,deep_persona,217,3,2,1,6,3,4
wvs,Argentina,deep_persona,218,3,1,1,8,2,4
wvs,Argentina,deep_persona,219,3,2,1,8,2,4
wvs,Argentina,deep_persona,220,3,2,1,8,2,4
wvs,Argentina,deep_persona,221,2,4,1,8,2,4
wvs,Argentina,deep_persona,222,2,2,1,8,2,4
wvs,Argentina,deep_persona,223,2,4,1,8,3,4
wvs,Argentina,deep_persona,224,2,4,1,8,2,4
wvs,Argentina,deep_persona,225,2,2,1,7,2,2
wvs,Argentina,deep_persona,226,2,1,1,6,2,4
wvs,Argentina,deep_persona,227,3,4,1,10,3,4
wvs,Argentina,deep_persona,228,3,1,1,8,1,4
wvs,Argentina,deep_persona,229,2,2,1,8,2,4
wvs,Argentina,deep_persona,230,2,2,1,8,3,3
wvs,Argentina,deep_persona,231,2,4,1,6,2,3
wvs,Argentina,deep_persona,232,2,2,1,8,2,4
wvs,Argentina,deep_persona,233,3,1,1,8,2,4
wvs,Argentina,deep_persona,234,3,3,1,6,2,4
wvs,Argentina,deep_persona,235,2,1,1,7,2,4
wvs,Argentina,deep_persona,236,2,4,1,7,3,4
wvs,Argentina,deep_persona,237,2,1,1,8,2,1
wvs,Argentina,deep_persona,238,3,2,1,10,1,4
wvs,Argentina,deep_persona,239,2,4,1,5,3,4
wvs,Argentina,deep_persona,240,3,1,1,8,2,4
wvs,Argentina,deep_persona,241,2,2,1,5,2,4
wvs,Argentina,deep_persona,242,2,4,1,7,3,4
wvs,Argentina,deep_persona,243,2,3,1,7,2,4
wvs,Argentina,deep_persona,244,2,4,1,8,2,4
wvs,Argentina,deep_persona,245,2,1,1,7,2,4
wvs,Argentina,deep_persona,246,3,4,1,7,2,3
wvs,Argentina,deep_persona,247,3,4,1,8,2,4
wvs,Argentina,deep_persona,248,3,2,1,7,2,4
wvs,Argentina,deep_persona,249,3,2,1,7,2,4
wvs,Argentina,deep_persona,250,2,4,1,8,3,4
wvs,Argentina,deep_persona,251,3,2,1,7,2,4
wvs,Argentina,deep_persona,252,2,1,1,8,2,4
wvs,Argentina,deep_persona,253,2,2,1,8,3,4
wvs,Argentina,deep_persona,254,2,4,1,7,2,4
wvs,Argentina,deep_persona,255,2,4,1,7,2,4
wvs,Argentina,deep_persona,256,3,4,1,8,2,4
wvs,Argentina,deep_persona,257,3,4,1,10,2,4
wvs,Argentina,deep_persona,258,2,4,1,8,2,4
wvs,Argentina,deep_persona,259,3,4,1,8,2,4
wvs,Argentina,deep_persona,260,2,4,1,7,3,4
wvs,Argentina,deep_persona,261,2,4,1,5,2,4
wvs,Argentina,deep_persona,262,3,4,1,8,2,2
wvs,Argentina,deep_persona,263,2,4,1,6,2,4
wvs,Argentina,deep_persona,264,2,1,1,6,2,4
wvs,Argentina,deep_persona,265,2,4,1,6,2,4
wvs,Argentina,deep_persona,266,3,1,1,6,2,4
wvs,Argentina,deep_persona,267,3,4,1,7,1,4
wvs,Argentina,deep_persona,268,3,4,1,7,1,4
wvs,Argentina,deep_persona,269,2,4,1,7,1,4
wvs,Argentina,deep_persona,270,2,2,1,6,2,4
wvs,Argentina,deep_persona,271,2,4,1,6,2,4
wvs,Argentina,deep_persona,272,3,2,1,8,1,4
wvs,Argentina,deep_persona,273,2,4,1,7,3,4
wvs,Argentina,deep_persona,274,3,2,1,7,3,4
wvs,Argentina,deep_persona,275,2,4,1,5,3,4
wvs,Argentina,deep_persona,276,2,4,1,1,1,4
wvs,Argentina,deep_persona,277,2,4,1,8,2,4
wvs,Argentina,deep_persona,278,3,3,1,7,1,4
wvs,Argentina,deep_persona,279,2,1,1,7,2,4
wvs,Argentina,deep_persona,280,3,1,1,9,1,4
wvs,Argentina,deep_persona,281,3,4,1,10,1,4
wvs,Argentina,deep_persona,282,3,1,1,7,3,2
wvs,Argentina,deep_persona,283,2,1,1,7,2,1
wvs,Argentina,deep_persona,284,2,3,1,7,2,4
wvs,Argentina,deep_persona,285,2,4,1,10,1,4
wvs,Argentina,deep_persona,286,2,1,1,8,1,4
wvs,Argentina,deep_persona,287,3,4,1,7,1,4
wvs,Argentina,deep_persona,288,3,2,1,7,2,4
wvs,Argentina,deep_persona,289,3,4,1,10,3,4
wvs,Argentina,deep_persona,290,2,4,1,6,2,4
wvs,Argentina,deep_persona,291,2,2,1,7,2,4
wvs,Argentina,deep_persona,292,2,4,1,10,2,4
wvs,Argentina,deep_persona,293,3,2,1,7,2,4
wvs,Argentina,deep_persona,294,3,4,1,8,2,4
wvs,Argentina,deep_persona,295,3,4,1,5,2,4
wvs,Argentina,deep_persona,296,3,1,1,8,1,1
wvs,Argentina,deep_persona,297,3,4,1,8,1,4
wvs,Argentina,deep_persona,298,2,4,1,6,2,4
wvs,Argentina,deep_persona,299,2,4,1,7,3,4
