domain,country,prompt_method,respondent_id,Q45_para,Q46_para,Q57_para,Q184_para,Q218_para,Q254_para
wvs,Argentina,deep_persona,120,2,3,2,1,3,3
wvs,Argentina,deep_persona,121,3,3,2,1,3,3
wvs,Argentina,deep_persona,122,3,2,2,4,3,3
wvs,Argentina,deep_persona,123,2,3,2,3,3,3
wvs,Argentina,deep_persona,124,2,2,2,5,3,3
wvs,Argentina,deep_persona,125,2,2,2,4,1,3
wvs,Argentina,deep_persona,126,3,3,2,4,3,3
wvs,Argentina,deep_persona,127,2,3,2,1,3,3
wvs,Argentina,deep_persona,128,3,4,2,3,3,2
wvs,Argentina,deep_persona,129,2,2,2,4,3,3
wvs,Argentina,deep_persona,130,2,2,2,4,1,2
wvs,Argentina,deep_persona,131,2,3,2,3,3,3
wvs,Argentina,deep_persona,132,3,4,2,1,3,3
wvs,Argentina,deep_persona,133,3,4,2,1,3,4
wvs,Argentina,deep_persona,134,2,3,2,5,3,3
wvs,Argentina,deep_persona,135,2,3,2,5,2,3
wvs,Argentina,deep_persona,136,2,2,2,5,2,2
wvs,Argentina,deep_persona,137,3,3,2,2,3,3
wvs,Argentina,deep_persona,138,3,4,2,1,3,4
wvs,Argentina,deep_persona,139,2,2,2,1,3,3
wvs,Argentina,deep_persona,140,3,4,2,5,3,3
wvs,Argentina,deep_persona,141,2,3,2,3,3,3
wvs,Argentina,deep_persona,142,2,2,2,5,3,3
wvs,Argentina,deep_persona,143,2,3,2,5,3,3
wvs,Argentina,deep_persona,144,2,3,2,5,3,3
wvs,Argentina,deep_persona,145,2,2,2,1,1,3
wvs,Argentina,deep_persona,146,2,3,2,5,3,3
wvs,Argentina,deep_persona,147,3,3,2,5,3,3
wvs,Argentina,deep_persona,148,2,3,2,5,3,3
wvs,Argentina,deep_persona,149,2,2,2,6,3,3
wvs,Argentina,deep_persona,150,2,3,2,1,3,3
wvs,Argentina,deep_persona,151,3,4,2,3,3,3
wvs,Argentina,deep_persona,152,3,3,2,1,3,1
wvs,Argentina,deep_persona,153,3,3,2,3,2,3
wvs,Argentina,deep_persona,154,2,3,2,5,3,3
wvs,Argentina,deep_persona,155,3,3,2,1,3,4
wvs,Argentina,deep_persona,156,2,3,2,1,3,3
wvs,Argentina,deep_persona,157,2,2,2,2,3,3
wvs,Argentina,deep_persona,158,2,3,2,2,2,3
wvs,Argentina,deep_persona,159,2,2,2,2,3,3
wvs,Argentina,deep_persona,160,3,2,2,1,3,1
wvs,Argentina,deep_persona,161,2,2,2,6,3,3
wvs,Argentina,deep_persona,162,2,3,2,5,3,3
wvs,Argentina,deep_persona,163,2,4,2,3,3,3
wvs,Argentina,deep_persona,164,3,3,2,6,2,3
wvs,Argentina,deep_persona,165,2,2,2,1,3,3
wvs,Argentina,deep_persona,166,2,2,2,6,2,3
wvs,Argentina,deep_persona,167,2,2,2,1,3,3
wvs,Argentina,deep_persona,168,2,2,2,1,2,3
wvs,Argentina,deep_persona,169,2,3,2,3,3,3
wvs,Argentina,deep_persona,170,2,2,2,5,3,3
wvs,Argentina,deep_persona,171,3,4,2,4,3,2
wvs,Argentina,deep_persona,172,2,2,2,1,2,3
wvs,Argentina,deep_persona,173,2,3,2,1,3,3
wvs,Argentina,deep_persona,174,2,2,2,1,3,3
wvs,Argentina,deep_persona,175,2,2,2,1,3,3
wvs,Argentina,deep_persona,176,3,3,2,5,3,3
wvs,Argentina,deep_persona,177,3,3,2,1,3,3
wvs,Argentina,deep_persona,178,2,2,2,4,2,3
wvs,Argentina,deep_persona,179,3,4,2,1,3,3
wvs,Argentina,deep_persona,180,2,2,2,3,2,3
wvs,Argentina,deep_persona,181,2,2,2,1,3,3
wvs,Argentina,deep_persona,182,2,2,2,5,2,3
wvs,Argentina,deep_persona,183,2,3,2,5,3,3
wvs,Argentina,deep_persona,184,2,2,2,5,3,3
wvs,Argentina,deep_persona,185,2,4,2,1,3,3
wvs,Argentina,deep_persona,186,3,3,2,1,3,3
wvs,Argentina,deep_persona,187,2,4,2,2,3,3
wvs,Argentina,deep_persona,188,2,2,2,2,3,3
wvs,Argentina,deep_persona,189,3,3,2,3,3,4
wvs,Argentina,deep_persona,190,2,2,2,1,3,3
wvs,Argentina,deep_persona,191,2,2,2,3,2,3
wvs,Argentina,deep_persona,192,3,2,2,4,3,1
wvs,Argentina,deep_persona,193,2,2,2,1,3,1
wvs,Argentina,deep_persona,194,3,3,2,3,3,3
wvs,Argentina,deep_persona,195,2,3,2,2,3,3
wvs,Argentina,deep_persona,196,2,4,2,1,3,3
wvs,Argentina,deep_persona,197,2,2,2,5,3,3
wvs,Argentina,deep_persona,198,2,2,2,3,3,3
wvs,Argentina,deep_persona,199,2,3,2,5,3,3
wvs,Argentina,deep_persona,200,3,2,2,4,3,3
wvs,Argentina,deep_persona,201,2,3,2,4,3,3
wvs,Argentina,deep_persona,202,2,2,2,1,3,3
wvs,Argentina,deep_persona,203,2,3,2,6,3,3
wvs,Argentina,deep_persona,204,2,2,2,4,3,3
wvs,Argentina,deep_persona,205,2,2,2,1,3,1
wvs,Argentina,deep_persona,206,2,3,2,5,3,3
wvs,Argentina,deep_persona,207,3,4,2,1,3,3
wvs,Argentina,deep_persona,208,2,2,2,1,1,1
wvs,Argentina,deep_persona,209,2,3,2,3,3,3
wvs,Argentina,deep_persona,210,2,3,2,2,3,3
wvs,Argentina,deep_persona,211,2,2,2,6,3,3
wvs,Argentina,deep_persona,212,2,2,2,6,2,3
wvs,Argentina,deep_persona,213,2,3,2,3,3,3
wvs,Argentina,deep_persona,214,3,4,2,4,3,3
wvs,Argentina,deep_persona,215,2,4,2,5,3,3
wvs,Argentina,deep_persona,216,2,2,2,1,3,3
wvs,Argentina,deep_persona,217,2,3,2,6,1,3
wvs,Argentina,deep_persona,218,2,4,2,1,3,3
wvs,Argentina,deep_persona,219,2,4,2,5,3,3
wvs,Argentina,deep_persona,220,2,3,2,2,3,3
wvs,Argentina,deep_persona,221,2,2,2,7,2,1
wvs,Argentina,deep_persona,222,2,2,2,5,3,3
wvs,Argentina,deep_persona,223,2,2,2,5,3,3
wvs,Argentina,deep_persona,224,2,2,2,5,3,1
wvs,Argentina,deep_persona,225,2,3,2,5,3,3
wvs,Argentina,deep_persona,226,2,3,2,4,3,3
wvs,Argentina,deep_persona,227,2,2,2,1,3,3
wvs,Argentina,deep_persona,228,3,4,2,1,3,4
wvs,Argentina,deep_persona,229,3,4,2,1,3,3
wvs,Argentina,deep_persona,230,2,3,2,4,3,3
wvs,Argentina,deep_persona,231,2,3,2,5,3,3
wvs,Argentina,deep_persona,232,2,2,2,4,2,3
wvs,Argentina,deep_persona,233,3,4,2,5,3,3
wvs,Argentina,deep_persona,234,3,3,2,1,3,3
wvs,Argentina,deep_persona,235,2,4,2,5,3,3
wvs,Argentina,deep_persona,236,2,2,2,3,2,3
wvs,Argentina,deep_persona,237,3,3,2,6,3,4
wvs,Argentina,deep_persona,238,2,3,2,3,3,3
wvs,Argentina,deep_persona,239,2,2,2,5,3,3
wvs,Argentina,deep_persona,240,2,3,2,2,2,3
wvs,Argentina,deep_persona,241,2,3,2,5,3,3
wvs,Argentina,deep_persona,242,2,2,2,7,3,2
wvs,Argentina,deep_persona,243,2,3,2,5,2,3
wvs,Argentina,deep_persona,244,2,2,2,4,3,3
wvs,Argentina,deep_persona,245,3,3,2,4,3,3
wvs,Argentina,deep_persona,246,2,3,2,3,3,3
wvs,Argentina,deep_persona,247,2,2,2,6,3,3
wvs,Argentina,deep_persona,248,2,3,2,1,3,2
wvs,Argentina,deep_persona,249,2,3,2,3,3,3
wvs,Argentina,deep_persona,250,2,2,2,1,3,3
wvs,Argentina,deep_persona,251,3,3,2,3,3,3
wvs,Argentina,deep_persona,252,3,3,2,5,3,3
wvs,Argentina,deep_persona,253,2,3,2,5,3,3
wvs,Argentina,deep_persona,254,2,2,2,5,3,3
wvs,Argentina,deep_persona,255,2,2,2,6,2,3
wvs,Argentina,deep_persona,256,2,2,2,3,3,1
wvs,Argentina,deep_persona,257,2,3,2,1,3,3
wvs,Argentina,deep_persona,258,2,2,2,5,3,3
wvs,Argentina,deep_persona,259,2,3,2,4,3,3
wvs,Argentina,deep_persona,260,2,2,2,1,2,3
wvs,Argentina,deep_persona,261,2,2,2,7,3,3
wvs,Argentina,deep_persona,262,2,3,2,4,3,3
wvs,Argentina,deep_persona,263,2,2,2,4,2,3
wvs,Argentina,deep_persona,264,2,3,2,6,3,3
wvs,Argentina,deep_persona,265,2,2,2,5,1,3
wvs,Argentina,deep_persona,266,3,4,2,5,3,3
wvs,Argentina,deep_persona,267,3,3,2,4,3,3
wvs,Argentina,deep_persona,268,3,3,2,1,3,3
wvs,Argentina,deep_persona,269,2,2,2,1,3,3
wvs,Argentina,deep_persona,270,2,3,2,1,3,3
wvs,Argentina,deep_persona,271,2,2,2,7,3,3
wvs,Argentina,deep_persona,272,2,4,2,1,3,3
wvs,Argentina,deep_persona,273,3,3,2,3,2,3
wvs,Argentina,deep_persona,274,2,2,2,5,3,3
wvs,Argentina,deep_persona,275,2,2,2,1,3,3
wvs,Argentina,deep_persona,276,3,2,2,6,3,3
wvs,Argentina,deep_persona,277,2,3,2,5,3,3
wvs,Argentina,deep_persona,278,2,3,2,1,3,3
wvs,Argentina,deep_persona,279,2,3,2,5,3,3
wvs,Argentina,deep_persona,280,2,3,2,1,3,3
wvs,Argentina,deep_persona,281,2,2,2,1,3,1
wvs,Argentina,deep_persona,282,3,4,2,4,3,3
wvs,Argentina,deep_persona,283,2,4,2,4,3,3
wvs,Argentina,deep_persona,284,2,2,2,5,3,3
wvs,Argentina,deep_persona,285,2,2,2,1,3,1
wvs,Argentina,deep_persona,286,3,4,2,3,3,3
wvs,Argentina,deep_persona,287,3,3,2,1,3,3
wvs,Argentina,deep_persona,288,2,3,2,1,3,3
wvs,Argentina,deep_persona,289,2,3,2,1,3,3
wvs,Argentina,deep_persona,290,2,2,2,5,1,3
wvs,Argentina,deep_persona,291,2,3,2,3,3,3
wvs,Argentina,deep_persona,292,2,2,2,1,3,1
wvs,Argentina,deep_persona,293,2,3,2,2,3,3
wvs,Argentina,deep_persona,294,3,3,2,1,3,3
wvs,Argentina,deep_persona,295,2,3,2,4,3,3
wvs,Argentina,deep_persona,296,3,4,2,2,3,3
wvs,Argentina,deep_persona,297,2,2,2,1,3,3
wvs,Argentina,deep_persona,298,2,2,2,5,2,3
wvs,Argentina,deep_persona,299,2,2,2,6,3,3
