domain,country,prompt_method,respondent_id,Q45,Q46,Q57,Q184,Q218,Q254
wvs,Argentina,deep_persona,120,3,3,2,1,3,3
wvs,Argentina,deep_persona,121,3,3,2,5,3,3
wvs,Argentina,deep_persona,122,3,2,2,6,2,3
wvs,Argentina,deep_persona,123,3,4,2,4,2,3
wvs,Argentina,deep_persona,124,2,2,2,5,2,1
wvs,Argentina,deep_persona,125,3,2,2,7,2,1
wvs,Argentina,deep_persona,126,3,4,2,4,2,3
wvs,Argentina,deep_persona,127,3,4,2,2,2,3
wvs,Argentina,deep_persona,128,3,4,2,4,2,3
wvs,Argentina,deep_persona,129,2,3,2,5,2,3
wvs,Argentina,deep_persona,130,3,2,2,1,2,1
wvs,Argentina,deep_persona,131,2,3,2,2,2,3
wvs,Argentina,deep_persona,132,2,4,2,1,3,3
wvs,Argentina,deep_persona,133,3,4,2,4,3,2
wvs,Argentina,deep_persona,134,3,4,2,6,2,3
wvs,Argentina,deep_persona,135,3,3,2,6,2,3
wvs,Argentina,deep_persona,136,2,2,2,4,2,2
wvs,Argentina,deep_persona,137,3,4,2,4,2,3
wvs,Argentina,deep_persona,138,3,4,2,1,3,2
wvs,Argentina,deep_persona,139,2,2,2,5,2,3
wvs,Argentina,deep_persona,140,3,4,2,6,2,3
wvs,Argentina,deep_persona,141,2,4,2,1,2,3
wvs,Argentina,deep_persona,142,2,2,2,4,2,3
wvs,Argentina,deep_persona,143,2,4,2,4,2,3
wvs,Argentina,deep_persona,144,2,4,2,5,2,3
wvs,Argentina,deep_persona,145,3,2,2,7,1,1
wvs,Argentina,deep_persona,146,3,3,2,7,2,3
wvs,Argentina,deep_persona,147,3,4,2,5,2,3
wvs,Argentina,deep_persona,148,2,3,2,6,2,3
wvs,Argentina,deep_persona,149,2,2,2,6,2,3
wvs,Argentina,deep_persona,150,3,2,2,1,2,3
wvs,Argentina,deep_persona,151,2,4,2,6,2,3
wvs,Argentina,deep_persona,152,3,4,2,1,3,1
wvs,Argentina,deep_persona,153,3,4,2,5,2,3
wvs,Argentina,deep_persona,154,3,3,2,7,2,3
wvs,Argentina,deep_persona,155,3,3,2,1,3,2
wvs,Argentina,deep_persona,156,3,4,2,1,2,3
wvs,Argentina,deep_persona,157,3,2,2,1,2,3
wvs,Argentina,deep_persona,158,2,3,2,3,2,3
wvs,Argentina,deep_persona,159,2,3,2,5,2,3
wvs,Argentina,deep_persona,160,3,2,2,1,3,1
wvs,Argentina,deep_persona,161,2,2,2,5,2,3
wvs,Argentina,deep_persona,162,3,3,2,6,2,2
wvs,Argentina,deep_persona,163,2,3,2,5,2,3
wvs,Argentina,deep_persona,164,3,3,2,6,2,3
wvs,Argentina,deep_persona,165,3,2,2,1,2,3
wvs,Argentina,deep_persona,166,2,3,2,7,2,3
wvs,Argentina,deep_persona,167,2,2,2,4,2,3
wvs,Argentina,deep_persona,168,2,2,2,2,2,2
wvs,Argentina,deep_persona,169,3,3,2,3,2,3
wvs,Argentina,deep_persona,170,2,3,2,6,2,3
wvs,Argentina,deep_persona,171,2,4,2,6,2,3
wvs,Argentina,deep_persona,172,2,3,2,4,2,3
wvs,Argentina,deep_persona,173,3,4,2,2,2,3
wvs,Argentina,deep_persona,174,2,3,2,1,2,2
wvs,Argentina,deep_persona,175,2,2,2,5,2,3
wvs,Argentina,deep_persona,176,3,3,2,4,2,3
wvs,Argentina,deep_persona,177,3,3,2,1,2,3
wvs,Argentina,deep_persona,178,2,2,2,6,2,3
wvs,Argentina,deep_persona,179,3,4,2,1,2,1
wvs,Argentina,deep_persona,180,2,2,2,6,2,3
wvs,Argentina,deep_persona,181,2,2,2,6,2,3
wvs,Argentina,deep_persona,182,2,2,1,7,2,3
wvs,Argentina,deep_persona,183,2,4,2,3,2,3
wvs,Argentina,deep_persona,184,2,3,2,5,2,2
wvs,Argentina,deep_persona,185,3,4,2,1,2,3
wvs,Argentina,deep_persona,186,3,4,2,3,2,3
wvs,Argentina,deep_persona,187,3,4,2,5,2,3
wvs,Argentina,deep_persona,188,2,3,2,4,2,3
wvs,Argentina,deep_persona,189,3,4,2,4,2,3
wvs,Argentina,deep_persona,190,2,2,2,3,2,2
wvs,Argentina,deep_persona,191,2,2,2,6,2,2
wvs,Argentina,deep_persona,192,3,2,2,4,2,1
wvs,Argentina,deep_persona,193,3,2,2,1,2,1
wvs,Argentina,deep_persona,194,3,4,2,4,2,3
wvs,Argentina,deep_persona,195,2,3,2,3,2,3
wvs,Argentina,deep_persona,196,2,4,2,1,2,2
wvs,Argentina,deep_persona,197,3,2,2,6,2,3
wvs,Argentina,deep_persona,198,2,3,2,1,3,3
wvs,Argentina,deep_persona,199,2,3,2,4,2,3
wvs,Argentina,deep_persona,200,3,2,2,3,2,3
wvs,Argentina,deep_persona,201,3,3,2,1,3,3
wvs,Argentina,deep_persona,202,2,3,2,3,2,3
wvs,Argentina,deep_persona,203,2,3,2,5,2,3
wvs,Argentina,deep_persona,204,3,4,2,1,3,3
wvs,Argentina,deep_persona,205,3,3,2,5,2,1
wvs,Argentina,deep_persona,206,3,4,2,6,2,3
wvs,Argentina,deep_persona,207,3,4,2,1,2,4
wvs,Argentina,deep_persona,208,3,2,2,6,2,2
wvs,Argentina,deep_persona,209,2,3,2,1,2,3
wvs,Argentina,deep_persona,210,3,3,2,7,2,3
wvs,Argentina,deep_persona,211,2,2,2,5,2,3
wvs,Argentina,deep_persona,212,2,2,2,6,2,3
wvs,Argentina,deep_persona,213,2,3,2,5,2,3
wvs,Argentina,deep_persona,214,3,4,2,4,3,3
wvs,Argentina,deep_persona,215,3,4,2,6,2,3
wvs,Argentina,deep_persona,216,3,3,2,1,2,1
wvs,Argentina,deep_persona,217,2,3,2,4,3,3
wvs,Argentina,deep_persona,218,3,4,2,6,2,3
wvs,Argentina,deep_persona,219,2,4,2,2,2,3
wvs,Argentina,deep_persona,220,3,3,2,2,2,3
wvs,Argentina,deep_persona,221,2,2,2,3,2,1
wvs,Argentina,deep_persona,222,3,4,2,5,2,3
wvs,Argentina,deep_persona,223,2,2,2,5,2,3
wvs,Argentina,deep_persona,224,3,2,2,5,2,2
wvs,Argentina,deep_persona,225,3,3,2,7,2,3
wvs,Argentina,deep_persona,226,2,4,2,7,2,3
wvs,Argentina,deep_persona,227,3,3,2,2,3,3
wvs,Argentina,deep_persona,228,3,4,2,1,2,4
wvs,Argentina,deep_persona,229,3,4,2,5,2,3
wvs,Argentina,deep_persona,230,3,4,2,5,2,3
wvs,Argentina,deep_persona,231,2,3,2,7,2,3
wvs,Argentina,deep_persona,232,2,3,2,5,2,3
wvs,Argentina,deep_persona,233,3,4,2,5,2,4
wvs,Argentina,deep_persona,234,3,2,2,6,2,3
wvs,Argentina,deep_persona,235,3,4,2,5,2,3
wvs,Argentina,deep_persona,236,2,2,2,3,2,2
wvs,Argentina,deep_persona,237,2,4,2,4,2,3
wvs,Argentina,deep_persona,238,2,4,2,1,2,3
wvs,Argentina,deep_persona,239,2,2,2,7,2,3
wvs,Argentina,deep_persona,240,3,3,2,3,2,3
wvs,Argentina,deep_persona,241,2,3,2,6,2,3
wvs,Argentina,deep_persona,242,3,2,2,6,2,1
wvs,Argentina,deep_persona,243,2,3,2,5,2,3
wvs,Argentina,deep_persona,244,2,2,2,7,2,3
wvs,Argentina,deep_persona,245,3,4,2,5,2,3
wvs,Argentina,deep_persona,246,3,3,2,6,2,3
wvs,Argentina,deep_persona,247,3,2,2,6,2,3
wvs,Argentina,deep_persona,248,3,4,2,3,2,1
wvs,Argentina,deep_persona,249,3,4,2,5,3,3
wvs,Argentina,deep_persona,250,3,3,2,1,2,3
wvs,Argentina,deep_persona,251,3,4,2,6,2,3
wvs,Argentina,deep_persona,252,3,4,2,6,3,2
wvs,Argentina,deep_persona,253,2,4,2,5,2,3
wvs,Argentina,deep_persona,254,2,3,2,7,2,3
wvs,Argentina,deep_persona,255,2,2,2,7,2,3
wvs,Argentina,deep_persona,256,3,2,2,5,2,1
wvs,Argentina,deep_persona,257,3,3,2,1,3,3
wvs,Argentina,deep_persona,258,2,2,2,7,2,3
wvs,Argentina,deep_persona,259,3,4,2,6,2,3
wvs,Argentina,deep_persona,260,2,2,2,6,3,3
wvs,Argentina,deep_persona,261,3,2,2,5,2,3
wvs,Argentina,deep_persona,262,3,3,2,1,3,3
wvs,Argentina,deep_persona,263,2,2,2,7,2,3
wvs,Argentina,deep_persona,264,3,3,2,6,2,2
wvs,Argentina,deep_persona,265,3,2,2,6,2,3
wvs,Argentina,deep_persona,266,3,4,2,4,2,3
wvs,Argentina,deep_persona,267,3,3,2,4,3,3
wvs,Argentina,deep_persona,268,3,3,2,1,3,3
wvs,Argentina,deep_persona,269,2,2,2,6,2,2
wvs,Argentina,deep_persona,270,3,4,2,4,2,3
wvs,Argentina,deep_persona,271,2,2,2,4,2,3
wvs,Argentina,deep_persona,272,3,4,2,1,3,3
wvs,Argentina,deep_persona,273,3,3,2,5,2,3
wvs,Argentina,deep_persona,274,2,3,2,5,2,3
wvs,Argentina,deep_persona,275,2,2,2,7,2,3
wvs,Argentina,deep_persona,276,3,2,2,5,2,3
wvs,Argentina,deep_persona,277,2,3,2,5,2,3
wvs,Argentina,deep_persona,278,2,2,2,1,3,3
wvs,Argentina,deep_persona,279,2,4,2,6,2,3
wvs,Argentina,deep_persona,280,3,4,2,1,2,3
wvs,Argentina,deep_persona,281,3,2,2,2,3,2
wvs,Argentina,deep_persona,282,3,4,2,4,2,3
wvs,Argentina,deep_persona,283,3,4,2,6,2,3
wvs,Argentina,deep_persona,284,2,3,2,7,2,3
wvs,Argentina,deep_persona,285,3,2,2,1,2,1
wvs,Argentina,deep_persona,286,3,4,2,1,2,3
wvs,Argentina,deep_persona,287,3,3,2,6,2,3
wvs,Argentina,deep_persona,288,3,4,2,1,2,3
wvs,Argentina,deep_persona,289,3,3,2,5,3,3
wvs,Argentina,deep_persona,290,2,2,2,7,2,2
wvs,Argentina,deep_persona,291,2,3,2,3,2,3
wvs,Argentina,deep_persona,292,2,2,2,1,3,1
wvs,Argentina,deep_persona,293,3,4,2,4,2,3
wvs,Argentina,deep_persona,294,2,3,2,1,2,3
wvs,Argentina,deep_persona,295,2,3,2,6,2,3
wvs,Argentina,deep_persona,296,3,2,2,1,3,4
wvs,Argentina,deep_persona,297,3,2,2,1,3,3
wvs,Argentina,deep_persona,298,2,3,2,6,2,3
wvs,Argentina,deep_persona,299,2,2,2,5,2,2
