domain,country,prompt_method,respondent_id,Q45_para,Q46_para,Q57_para,Q184_para,Q218_para,Q254_para
wvs,Argentina,cultural,100,2,3,2,7,1,2
wvs,Argentina,cultural,101,2,3,2,8,1,3
wvs,Argentina,cultural,102,2,3,2,4,1,3
wvs,Argentina,cultural,103,2,3,2,6,1,3
wvs,Argentina,cultural,104,2,3,2,5,1,3
wvs,Argentina,cultural,105,2,3,2,6,1,3
wvs,Argentina,cultural,106,2,3,2,6,1,1
wvs,Argentina,cultural,107,2,3,2,7,1,3
wvs,Argentina,cultural,108,2,3,2,7,1,3
wvs,Argentina,cultural,109,2,3,2,6,1,3
wvs,Argentina,cultural,110,2,3,2,5,1,3
wvs,Argentina,cultural,111,2,3,2,6,1,2
wvs,Argentina,cultural,112,2,3,2,6,1,2
wvs,Argentina,cultural,113,2,3,2,6,1,2
wvs,Argentina,cultural,114,2,3,2,7,1,3
wvs,Argentina,cultural,115,2,3,2,5,1,2
wvs,Argentina,cultural,116,2,3,2,6,1,2
wvs,Argentina,cultural,117,2,3,2,5,1,2
wvs,Argentina,cultural,118,2,3,2,6,1,3
wvs,Argentina,cultural,119,2,3,2,7,1,3
wvs,Argentina,cultural,120,2,3,2,7,1,3
wvs,Argentina,cultural,121,2,3,2,6,1,3
wvs,Argentina,cultural,122,2,2,2,5,1,3
wvs,Argentina,cultural,123,2,3,2,7,1,3
wvs,Argentina,cultural,124,2,3,2,5,1,2
wvs,Argentina,cultural,125,2,3,2,6,1,3
wvs,Argentina,cultural,126,2,3,2,5,1,1
wvs,Argentina,cultural,127,2,3,2,6,1,2
wvs,Argentina,cultural,128,2,3,2,6,1,2
wvs,Argentina,cultural,129,2,3,2,7,1,2
wvs,Argentina,cultural,130,2,3,2,6,1,2
wvs,Argentina,cultural,131,2,3,2,7,1,3
wvs,Argentina,cultural,132,2,3,2,6,1,2
wvs,Argentina,cultural,133,2,3,2,7,1,2
wvs,Argentina,cultural,134,2,3,2,6,1,3
wvs,Argentina,cultural,135,2,4,2,5,1,1
wvs,Argentina,cultural,136,2,3,2,7,1,1
wvs,Argentina,cultural,137,2,3,2,6,1,2
wvs,Argentina,cultural,138,2,3,2,7,1,2
wvs,Argentina,cultural,139,2,3,2,5,1,2
wvs,Argentina,cultural,140,2,3,2,7,1,1
wvs,Argentina,cultural,141,2,3,2,6,1,2
wvs,Argentina,cultural,142,2,3,2,6,1,1
wvs,Argentina,cultural,143,2,3,2,5,1,2
wvs,Argentina,cultural,144,2,3,2,6,1,2
wvs,Argentina,cultural,145,2,3,2,6,1,2
wvs,Argentina,cultural,146,2,3,2,5,1,2
wvs,Argentina,cultural,147,2,3,2,7,1,2
wvs,Argentina,cultural,148,2,2,2,6,1,2
wvs,Argentina,cultural,149,2,3,2,7,1,3
wvs,Argentina,cultural,150,2,2,2,6,1,2
wvs,Argentina,cultural,151,2,3,2,5,1,2
wvs,Argentina,cultural,152,2,3,2,6,1,2
wvs,Argentina,cultural,153,2,3,2,5,1,3
wvs,Argentina,cultural,154,2,3,2,8,1,2
wvs,Argentina,cultural,155,2,2,2,5,1,1
wvs,Argentina,cultural,156,2,3,2,5,1,2
wvs,Argentina,cultural,157,2,3,2,7,1,3
wvs,Argentina,cultural,158,2,3,2,6,1,3
wvs,Argentina,cultural,159,2,3,2,7,1,1
wvs,Argentina,cultural,160,2,3,2,6,1,3
wvs,Argentina,cultural,161,2,3,2,5,1,3
wvs,Argentina,cultural,162,2,3,2,6,1,2
wvs,Argentina,cultural,163,2,2,2,7,1,1
wvs,Argentina,cultural,164,2,3,2,7,1,2
wvs,Argentina,cultural,165,2,3,2,7,1,2
wvs,Argentina,cultural,166,2,3,2,7,1,3
wvs,Argentina,cultural,167,2,3,2,6,1,1
wvs,Argentina,cultural,168,2,3,2,6,1,3
wvs,Argentina,cultural,169,2,3,2,6,1,1
wvs,Argentina,cultural,170,2,3,2,6,1,2
wvs,Argentina,cultural,171,2,3,2,5,1,2
wvs,Argentina,cultural,172,2,3,2,5,1,2
wvs,Argentina,cultural,173,2,3,2,7,1,3
wvs,Argentina,cultural,174,2,3,2,6,1,2
wvs,Argentina,cultural,175,2,2,2,7,1,3
wvs,Argentina,cultural,176,2,3,2,5,1,2
wvs,Argentina,cultural,177,2,3,2,6,1,3
wvs,Argentina,cultural,178,2,3,2,6,1,2
wvs,Argentina,cultural,179,2,3,2,5,1,2
wvs,Argentina,cultural,180,2,3,2,6,1,3
wvs,Argentina,cultural,181,2,3,2,6,1,1
wvs,Argentina,cultural,182,2,3,2,7,1,3
wvs,Argentina,cultural,183,2,3,2,7,1,3
wvs,Argentina,cultural,184,2,3,2,6,1,3
wvs,Argentina,cultural,185,2,3,2,6,1,2
wvs,Argentina,cultural,186,2,3,2,6,1,2
wvs,Argentina,cultural,187,2,3,2,6,1,1
wvs,Argentina,cultural,188,2,3,2,7,1,3
wvs,Argentina,cultural,189,2,3,2,6,1,1
wvs,Argentina,cultural,190,2,3,2,6,1,3
wvs,Argentina,cultural,191,2,3,2,7,1,1
wvs,Argentina,cultural,192,2,3,2,6,1,3
wvs,Argentina,cultural,193,2,3,2,6,1,2
wvs,Argentina,cultural,194,2,2,2,4,1,1
wvs,Argentina,cultural,195,2,3,2,7,1,1
wvs,Argentina,cultural,196,2,3,2,6,1,3
wvs,Argentina,cultural,197,2,3,2,5,1,3
wvs,Argentina,cultural,198,2,3,2,7,1,2
wvs,Argentina,cultural,199,2,3,2,6,1,1
wvs,Argentina,cultural,200,2,3,2,5,1,3
wvs,Argentina,cultural,201,2,3,2,5,1,3
wvs,Argentina,cultural,202,2,3,2,6,1,2
wvs,Argentina,cultural,203,2,3,2,5,1,3
wvs,Argentina,cultural,204,2,2,2,6,1,2
wvs,Argentina,cultural,205,2,3,2,6,1,3
wvs,Argentina,cultural,206,2,3,2,6,1,3
wvs,Argentina,cultural,207,2,3,2,7,1,1
wvs,Argentina,cultural,208,2,3,2,7,1,3
wvs,Argentina,cultural,209,2,3,2,6,1,1
wvs,Argentina,cultural,210,2,3,2,6,1,2
wvs,Argentina,cultural,211,2,3,2,7,1,3
wvs,Argentina,cultural,212,2,3,2,6,1,3
wvs,Argentina,cultural,213,2,3,2,5,1,2
wvs,Argentina,cultural,214,2,3,2,7,1,3
wvs,Argentina,cultural,215,2,3,2,5,1,1
wvs,Argentina,cultural,216,2,2,2,5,1,1
wvs,Argentina,cultural,217,2,2,2,6,1,2
wvs,Argentina,cultural,218,2,3,2,6,1,3
wvs,Argentina,cultural,219,2,3,2,5,1,2
wvs,Argentina,cultural,220,2,3,2,5,1,2
wvs,Argentina,cultural,221,2,3,2,5,1,3
wvs,Argentina,cultural,222,2,3,2,6,1,2
wvs,Argentina,cultural,223,2,3,2,6,1,1
wvs,Argentina,cultural,224,2,3,2,6,1,2
wvs,Argentina,cultural,225,2,2,2,8,1,1
wvs,Argentina,cultural,226,2,3,2,5,1,3
wvs,Argentina,cultural,227,2,3,2,6,1,2
wvs,Argentina,cultural,228,2,3,2,6,1,3
wvs,Argentina,cultural,229,2,3,2,6,1,1
wvs,Argentina,cultural,230,2,3,2,7,1,2
wvs,Argentina,cultural,231,2,3,2,5,1,1
wvs,Argentina,cultural,232,2,3,2,7,1,2
wvs,Argentina,cultural,233,2,3,2,6,1,3
wvs,Argentina,cultural,234,2,2,2,7,1,1
wvs,Argentina,cultural,235,2,3,2,6,1,2
wvs,Argentina,cultural,236,2,3,2,7,1,2
wvs,Argentina,cultural,237,2,3,2,6,1,3
wvs,Argentina,cultural,238,2,3,2,5,1,2
wvs,Argentina,cultural,239,2,3,2,6,1,2
wvs,Argentina,cultural,240,2,3,2,7,1,2
wvs,Argentina,cultural,241,2,3,2,6,1,1
wvs,Argentina,cultural,242,2,3,2,6,1,2
wvs,Argentina,cultural,243,2,3,2,5,1,2
wvs,Argentina,cultural,244,2,3,2,7,1,2
wvs,Argentina,cultural,245,2,3,2,7,1,3
wvs,Argentina,cultural,246,2,3,2,6,1,2
wvs,Argentina,cultural,247,2,3,2,6,1,3
wvs,Argentina,cultural,248,2,3,2,6,1,1
wvs,Argentina,cultural,249,2,3,2,7,1,1
wvs,Argentina,cultural,250,2,3,2,6,1,1
wvs,Argentina,cultural,251,2,3,2,5,1,3
wvs,Argentina,cultural,252,2,2,2,6,1,1
wvs,Argentina,cultural,253,2,3,2,5,1,3
wvs,Argentina,cultural,254,2,3,2,8,1,3
wvs,Argentina,cultural,255,2,3,2,6,1,2
wvs,Argentina,cultural,256,2,3,2,7,1,2
wvs,Argentina,cultural,257,2,3,2,5,1,3
wvs,Argentina,cultural,258,2,3,2,6,1,2
wvs,Argentina,cultural,259,2,3,2,5,1,1
wvs,Argentina,cultural,260,2,3,2,7,1,3
wvs,Argentina,cultural,261,2,2,2,6,1,1
wvs,Argentina,cultural,262,2,3,2,6,1,2
wvs,Argentina,cultural,263,2,3,2,6,1,3
wvs,Argentina,cultural,264,2,3,2,5,1,1
wvs,Argentina,cultural,265,2,3,2,5,1,2
wvs,Argentina,cultural,266,2,3,2,7,1,2
wvs,Argentina,cultural,267,2,3,2,7,1,3
wvs,Argentina,cultural,268,2,3,2,5,1,2
wvs,Argentina,cultural,269,2,3,2,6,1,3
wvs,Argentina,cultural,270,2,3,2,5,1,3
wvs,Argentina,cultural,271,2,3,2,6,1,2
wvs,Argentina,cultural,272,2,3,2,8,1,2
wvs,Argentina,cultural,273,2,2,2,6,1,1
wvs,Argentina,cultural,274,2,3,2,5,1,3
wvs,Argentina,cultural,275,2,3,2,7,1,3
wvs,Argentina,cultural,276,2,3,2,7,1,2
wvs,Argentina,cultural,277,2,2,2,7,1,2
wvs,Argentina,cultural,278,2,3,2,6,1,3
wvs,Argentina,cultural,279,2,3,2,6,1,2
wvs,Argentina,cultural,280,2,2,2,6,1,2
wvs,Argentina,cultural,281,2,3,2,6,1,1
wvs,Argentina,cultural,282,2,3,2,7,1,2
wvs,Argentina,cultural,283,2,3,2,7,1,3
wvs,Argentina,cultural,284,2,3,2,6,1,3
wvs,Argentina,cultural,285,2,3,2,6,1,1
wvs,Argentina,cultural,286,2,2,2,6,1,1
wvs,Argentina,cultural,287,2,3,2,5,1,3
wvs,Argentina,cultural,288,2,2,2,5,1,1
wvs,Argentina,cultural,289,2,3,2,6,1,1
wvs,Argentina,cultural,290,2,3,2,6,1,2
wvs,Argentina,cultural,291,2,3,2,6,1,3
wvs,Argentina,cultural,292,2,2,2,6,1,1
wvs,Argentina,cultural,293,2,3,2,5,1,3
wvs,Argentina,cultural,294,2,3,2,7,1,3
wvs,Argentina,cultural,295,2,3,2,5,1,2
wvs,Argentina,cultural,296,2,3,2,7,1,2
wvs,Argentina,cultural,297,2,3,2,5,1,2
wvs,Argentina,cultural,298,2,2,2,6,1,1
wvs,Argentina,cultural,299,2,3,2,6,1,3
