domain,country,prompt_method,respondent_id,Q45_para,Q46_para,Q57_para,Q184_para,Q218_para,Q254_para
wvs,Germany,cultural,46,2,3,2,6,1,2
wvs,Germany,cultural,47,2,2,2,6,1,3
wvs,Germany,cultural,48,2,3,2,6,1,3
wvs,Germany,cultural,49,2,3,2,6,1,2
wvs,Germany,cultural,50,2,3,2,5,1,2
wvs,Germany,cultural,51,2,3,2,7,1,2
wvs,Germany,cultural,52,2,2,2,7,1,3
wvs,Germany,cultural,53,2,3,2,5,1,2
wvs,Germany,cultural,54,2,3,2,5,1,3
wvs,Germany,cultural,55,2,3,2,6,1,3
wvs,Germany,cultural,56,2,3,2,5,1,3
wvs,Germany,cultural,57,2,3,2,5,1,3
wvs,Germany,cultural,58,2,3,2,7,1,2
wvs,Germany,cultural,59,2,2,2,7,1,2
wvs,Germany,cultural,60,2,3,2,7,1,3
wvs,Germany,cultural,61,2,3,2,6,1,2
wvs,Germany,cultural,62,2,3,2,6,1,2
wvs,Germany,cultural,63,2,3,2,7,1,2
wvs,Germany,cultural,64,2,3,2,6,1,2
wvs,Germany,cultural,65,2,2,2,5,1,3
wvs,Germany,cultural,66,2,3,2,7,1,3
wvs,Germany,cultural,67,2,3,2,6,1,3
wvs,Germany,cultural,68,2,3,2,7,1,2
wvs,Germany,cultural,69,2,3,2,7,1,2
wvs,Germany,cultural,70,2,3,2,7,1,2
wvs,Germany,cultural,71,2,3,2,7,1,3
wvs,Germany,cultural,72,2,2,2,6,1,2
wvs,Germany,cultural,73,2,2,2,6,1,3
wvs,Germany,cultural,74,2,3,2,5,1,2
wvs,Germany,cultural,75,2,3,2,5,1,3
wvs,Germany,cultural,76,2,3,2,5,1,4
wvs,Germany,cultural,77,2,2,2,6,1,3
wvs,Germany,cultural,78,2,3,2,6,1,2
wvs,Germany,cultural,79,2,3,2,6,1,3
wvs,Germany,cultural,80,2,2,2,6,1,3
wvs,Germany,cultural,81,2,2,2,7,1,3
wvs,Germany,cultural,82,2,3,2,5,1,2
wvs,Germany,cultural,83,2,3,2,6,1,3
wvs,Germany,cultural,84,2,3,2,6,1,3
wvs,Germany,cultural,85,2,3,2,7,1,2
wvs,Germany,cultural,86,2,3,2,7,1,3
wvs,Germany,cultural,87,2,3,2,6,1,2
wvs,Germany,cultural,88,2,3,2,6,1,2
wvs,Germany,cultural,89,2,3,2,6,1,3
wvs,Germany,cultural,90,2,2,2,7,1,3
wvs,Germany,cultural,91,2,3,2,6,1,2
wvs,Germany,cultural,92,2,3,2,7,1,3
wvs,Germany,cultural,93,2,3,2,6,1,3
wvs,Germany,cultural,94,2,3,2,5,1,3
wvs,Germany,cultural,95,2,2,2,4,1,3
wvs,Germany,cultural,96,2,3,2,6,1,2
wvs,Germany,cultural,97,2,3,2,1,1,3
wvs,Germany,cultural,98,2,3,2,6,1,3
wvs,Germany,cultural,99,2,2,2,5,1,2
wvs,Germany,cultural,100,2,3,2,6,1,3
wvs,Germany,cultural,101,2,3,2,6,1,2
wvs,Germany,cultural,102,2,3,2,7,1,2
wvs,Germany,cultural,103,2,3,2,6,1,3
wvs,Germany,cultural,104,2,3,2,6,1,3
wvs,Germany,cultural,105,2,3,2,5,1,3
wvs,Germany,cultural,106,2,3,2,7,1,3
wvs,Germany,cultural,107,2,3,2,6,1,3
wvs,Germany,cultural,108,2,3,2,6,1,3
wvs,Germany,cultural,109,2,3,2,7,1,3
wvs,Germany,cultural,110,2,3,2,6,1,3
wvs,Germany,cultural,111,2,2,2,6,1,3
wvs,Germany,cultural,112,2,3,2,6,1,2
wvs,Germany,cultural,113,2,3,2,6,1,3
wvs,Germany,cultural,114,2,3,2,6,1,3
wvs,Germany,cultural,115,2,3,2,6,1,3
wvs,Germany,cultural,116,2,3,2,7,1,3
wvs,Germany,cultural,117,2,2,2,7,1,3
wvs,Germany,cultural,118,2,3,2,5,1,2
wvs,Germany,cultural,119,2,3,2,7,1,2
wvs,Germany,cultural,120,2,3,2,6,1,3
wvs,Germany,cultural,121,2,3,2,7,1,3
wvs,Germany,cultural,122,2,3,2,6,1,3
wvs,Germany,cultural,123,2,3,2,6,1,2
wvs,Germany,cultural,124,2,3,2,6,1,2
wvs,Germany,cultural,125,2,3,2,7,1,3
wvs,Germany,cultural,126,2,3,2,6,1,3
wvs,Germany,cultural,127,2,3,2,6,1,3
wvs,Germany,cultural,128,2,3,2,5,1,3
wvs,Germany,cultural,129,2,3,2,7,1,3
wvs,Germany,cultural,130,2,3,2,6,1,3
wvs,Germany,cultural,131,2,3,2,7,1,3
wvs,Germany,cultural,132,2,2,2,7,1,3
wvs,Germany,cultural,133,2,3,2,6,1,3
wvs,Germany,cultural,134,2,3,2,6,1,2
wvs,Germany,cultural,135,2,3,2,6,1,3
wvs,Germany,cultural,136,2,3,2,5,1,3
wvs,Germany,cultural,137,2,3,2,6,1,2
wvs,Germany,cultural,138,2,3,2,5,1,3
wvs,Germany,cultural,139,2,3,2,6,1,3
wvs,Germany,cultural,140,2,3,2,7,1,3
wvs,Germany,cultural,141,2,3,2,7,1,3
wvs,Germany,cultural,142,2,3,2,7,1,2
wvs,Germany,cultural,143,2,3,2,6,1,3
wvs,Germany,cultural,144,2,3,2,6,1,2
wvs,Germany,cultural,145,2,2,2,7,1,2
wvs,Germany,cultural,146,2,3,2,7,1,3
wvs,Germany,cultural,147,2,3,2,6,1,2
wvs,Germany,cultural,148,2,3,2,5,1,3
wvs,Germany,cultural,149,2,3,2,6,1,3
wvs,Germany,cultural,150,2,3,2,7,1,3
wvs,Germany,cultural,151,2,3,2,6,1,3
wvs,Germany,cultural,152,2,2,2,7,1,3
wvs,Germany,cultural,153,2,3,2,7,1,3
wvs,Germany,cultural,154,2,3,2,7,1,3
wvs,Germany,cultural,155,2,3,2,6,1,3
wvs,Germany,cultural,156,2,3,2,6,1,3
wvs,Germany,cultural,157,2,3,2,5,1,3
wvs,Germany,cultural,158,2,3,2,7,1,3
wvs,Germany,cultural,159,2,3,2,6,1,3
wvs,Germany,cultural,160,2,3,2,6,1,3
wvs,Germany,cultural,161,2,3,2,6,1,3
wvs,Germany,cultural,162,2,3,2,7,1,3
wvs,Germany,cultural,163,2,2,2,7,1,3
wvs,Germany,cultural,164,2,3,2,6,1,3
wvs,Germany,cultural,165,2,3,2,7,1,3
wvs,Germany,cultural,166,2,3,2,6,1,3
wvs,Germany,cultural,167,2,2,2,5,1,3
wvs,Germany,cultural,168,2,3,2,6,1,3
wvs,Germany,cultural,169,2,3,2,5,1,3
wvs,Germany,cultural,170,2,3,2,5,1,3
wvs,Germany,cultural,171,2,3,2,6,1,3
wvs,Germany,cultural,172,2,3,2,5,1,2
wvs,Germany,cultural,173,2,2,2,6,1,3
wvs,Germany,cultural,174,2,3,2,7,1,3
wvs,Germany,cultural,175,2,3,2,5,1,3
wvs,Germany,cultural,176,2,3,2,7,1,2
wvs,Germany,cultural,177,2,3,2,7,1,3
wvs,Germany,cultural,178,2,3,2,7,1,2
wvs,Germany,cultural,179,2,2,2,6,1,3
wvs,Germany,cultural,180,2,3,2,7,1,3
wvs,Germany,cultural,181,2,3,2,7,1,2
wvs,Germany,cultural,182,2,3,2,6,1,3
wvs,Germany,cultural,183,2,3,2,5,1,3
wvs,Germany,cultural,184,2,3,2,6,1,3
wvs,Germany,cultural,185,2,3,2,6,1,3
wvs,Germany,cultural,186,2,3,2,6,1,3
wvs,Germany,cultural,187,2,3,2,6,1,2
wvs,Germany,cultural,188,2,3,2,6,1,3
wvs,Germany,cultural,189,2,2,2,6,1,2
wvs,Germany,cultural,190,2,3,2,5,1,3
wvs,Germany,cultural,191,2,3,2,6,1,2
wvs,Germany,cultural,192,2,3,2,6,1,2
wvs,Germany,cultural,193,2,2,2,6,1,2
wvs,Germany,cultural,194,2,2,2,6,1,3
wvs,Germany,cultural,195,2,3,2,6,1,3
wvs,Germany,cultural,196,2,3,2,7,1,3
wvs,Germany,cultural,197,2,3,2,7,1,2
wvs,Germany,cultural,198,2,2,2,7,1,3
wvs,Germany,cultural,199,2,3,2,7,1,2
wvs,Germany,cultural,200,2,3,2,5,1,3
wvs,Germany,cultural,201,2,3,2,6,1,3
wvs,Germany,cultural,202,2,3,2,6,1,3
wvs,Germany,cultural,203,2,3,2,6,1,3
wvs,Germany,cultural,204,2,2,2,7,1,3
wvs,Germany,cultural,205,2,3,2,6,1,3
wvs,Germany,cultural,206,2,3,2,7,1,3
wvs,Germany,cultural,207,2,2,2,7,1,3
wvs,Germany,cultural,208,2,3,2,7,1,3
wvs,Germany,cultural,209,2,2,2,5,1,3
wvs,Germany,cultural,210,2,3,2,7,1,3
wvs,Germany,cultural,211,2,3,2,5,1,3
wvs,Germany,cultural,212,2,3,2,5,1,3
wvs,Germany,cultural,213,2,2,2,7,1,3
wvs,Germany,cultural,214,2,3,2,5,1,3
wvs,Germany,cultural,215,2,2,2,6,1,2
wvs,Germany,cultural,216,2,3,2,6,1,2
wvs,Germany,cultural,217,2,3,2,5,1,2
wvs,Germany,cultural,218,2,3,2,6,1,2
wvs,Germany,cultural,219,2,3,2,6,1,3
wvs,Germany,cultural,220,2,3,2,5,1,3
wvs,Germany,cultural,221,2,3,2,6,1,3
wvs,Germany,cultural,222,2,3,2,6,1,3
wvs,Germany,cultural,223,2,3,2,6,1,3
wvs,Germany,cultural,224,2,3,2,6,1,3
wvs,Germany,cultural,225,2,2,2,7,1,3
wvs,Germany,cultural,226,2,3,2,7,1,3
wvs,Germany,cultural,227,2,3,2,6,1,3
wvs,Germany,cultural,228,2,3,2,5,1,3
wvs,Germany,cultural,229,2,3,2,7,1,3
wvs,Germany,cultural,230,2,3,2,6,1,3
wvs,Germany,cultural,231,2,3,2,5,1,3
wvs,Germany,cultural,232,2,3,2,6,1,3
wvs,Germany,cultural,233,2,3,2,5,1,3
wvs,Germany,cultural,234,2,2,2,5,1,3
wvs,Germany,cultural,235,2,3,2,6,1,2
wvs,Germany,cultural,236,2,2,2,5,1,3
wvs,Germany,cultural,237,2,3,2,5,1,3
wvs,Germany,cultural,238,2,2,2,6,1,3
wvs,Germany,cultural,239,2,2,2,6,1,2
wvs,Germany,cultural,240,2,3,2,6,1,3
wvs,Germany,cultural,241,2,3,2,5,1,2
wvs,Germany,cultural,242,2,3,2,6,1,3
wvs,Germany,cultural,243,2,3,2,7,1,3
wvs,Germany,cultural,244,2,3,2,5,1,3
wvs,Germany,cultural,245,2,3,2,6,1,3
wvs,Germany,cultural,246,2,2,2,6,1,2
wvs,Germany,cultural,247,2,3,2,7,1,2
wvs,Germany,cultural,248,2,3,2,5,1,3
wvs,Germany,cultural,249,2,3,2,7,1,2
wvs,Germany,cultural,250,2,3,2,7,1,2
wvs,Germany,cultural,251,2,3,2,6,1,3
wvs,Germany,cultural,252,2,3,2,6,1,3
wvs,Germany,cultural,253,2,3,2,6,1,2
wvs,Germany,cultural,254,2,3,2,7,1,3
wvs,Germany,cultural,255,2,3,2,7,1,3
wvs,Germany,cultural,256,2,3,2,6,1,2
wvs,Germany,cultural,257,2,3,2,5,1,3
wvs,Germany,cultural,258,2,3,2,6,1,2
wvs,Germany,cultural,259,2,2,2,5,1,3
wvs,Germany,cultural,260,2,3,2,5,1,3
wvs,Germany,cultural,261,2,3,2,5,1,2
wvs,Germany,cultural,262,2,3,2,7,1,3
wvs,Germany,cultural,263,2,3,2,7,1,2
wvs,Germany,cultural,264,2,3,2,5,1,3
wvs,Germany,cultural,265,2,3,2,6,1,3
wvs,Germany,cultural,266,2,3,2,6,1,2
wvs,Germany,cultural,267,2,3,2,6,1,3
wvs,Germany,cultural,268,2,2,2,6,1,3
wvs,Germany,cultural,269,2,3,2,6,1,3
wvs,Germany,cultural,270,2,3,2,6,1,3
wvs,Germany,cultural,271,2,2,2,7,1,2
wvs,Germany,cultural,272,2,3,2,6,1,3
wvs,Germany,cultural,273,2,2,2,6,1,3
wvs,Germany,cultural,274,2,3,2,5,1,3
wvs,Germany,cultural,275,2,3,2,6,1,2
wvs,Germany,cultural,276,2,3,2,6,1,3
wvs,Germany,cultural,277,2,3,2,7,1,2
wvs,Germany,cultural,278,2,3,2,7,1,3
wvs,Germany,cultural,279,2,3,2,6,1,2
wvs,Germany,cultural,280,2,3,2,7,1,3
wvs,Germany,cultural,281,2,2,2,6,1,3
wvs,Germany,cultural,282,2,3,2,6,1,3
wvs,Germany,cultural,283,2,3,2,7,1,3
wvs,Germany,cultural,284,2,3,2,6,1,3
wvs,Germany,cultural,285,2,3,2,5,1,2
wvs,Germany,cultural,286,2,2,2,7,1,3
wvs,Germany,cultural,287,2,3,2,6,1,3
wvs,Germany,cultural,288,2,3,2,6,1,3
wvs,Germany,cultural,289,2,3,2,5,1,2
wvs,Germany,cultural,290,2,3,2,6,1,3
wvs,Germany,cultural,291,2,3,2,6,1,3
wvs,Germany,cultural,292,2,2,2,6,1,3
wvs,Germany,cultural,293,2,3,2,7,1,3
wvs,Germany,cultural,294,2,2,2,5,1,3
wvs,Germany,cultural,295,2,2,2,6,1,3
wvs,Germany,cultural,296,2,3,2,5,1,2
wvs,Germany,cultural,297,2,3,2,6,1,3
wvs,Germany,cultural,298,2,3,2,7,1,3
wvs,Germany,cultural,299,2,3,2,6,1,2
