domain,country,prompt_method,respondent_id,Q45_rev,Q46_rev,Q57_rev,Q184_rev,Q218_rev,Q254_rev
wvs,Germany,opencharacter,56,2,4,1,8,3,3
wvs,Germany,opencharacter,57,2,4,1,8,2,3
wvs,Germany,opencharacter,58,2,4,1,7,3,3
wvs,Germany,opencharacter,59,2,4,1,7,3,3
wvs,Germany,opencharacter,60,2,4,1,7,2,3
wvs,Germany,opencharacter,61,2,4,1,8,2,3
wvs,Germany,opencharacter,62,2,4,1,8,2,3
wvs,Germany,opencharacter,63,2,4,1,8,2,3
wvs,Germany,opencharacter,64,2,3,1,7,2,3
wvs,Germany,opencharacter,65,2,4,1,8,2,3
wvs,Germany,opencharacter,66,2,4,1,6,2,3
wvs,Germany,opencharacter,67,2,4,1,7,2,3
wvs,Germany,opencharacter,68,2,3,1,7,2,3
wvs,Germany,opencharacter,69,2,3,1,7,2,3
wvs,Germany,opencharacter,70,2,4,1,7,2,3
wvs,Germany,opencharacter,71,2,3,1,8,2,3
wvs,Germany,opencharacter,72,2,4,1,8,3,3
wvs,Germany,opencharacter,73,2,4,1,7,2,3
wvs,Germany,opencharacter,74,2,4,1,8,2,3
wvs,Germany,opencharacter,75,2,4,1,8,2,3
wvs,Germany,opencharacter,76,2,4,1,7,2,3
wvs,Germany,opencharacter,77,2,4,1,7,2,3
wvs,Germany,opencharacter,78,2,4,1,8,2,3
wvs,Germany,opencharacter,79,2,4,1,8,3,3
wvs,Germany,opencharacter,80,2,3,1,8,2,3
wvs,Germany,opencharacter,81,2,3,1,7,2,3
wvs,Germany,opencharacter,82,2,4,1,8,2,3
wvs,Germany,opencharacter,83,2,4,1,8,2,4
wvs,Germany,opencharacter,84,2,4,1,7,3,3
wvs,Germany,opencharacter,85,2,4,1,7,2,3
wvs,Germany,opencharacter,86,2,4,1,6,2,3
wvs,Germany,opencharacter,87,3,4,1,6,3,3
wvs,Germany,opencharacter,88,2,4,1,8,3,3
wvs,Germany,opencharacter,89,2,4,1,8,3,3
wvs,Germany,opencharacter,90,2,4,1,8,2,3
wvs,Germany,opencharacter,91,2,3,1,8,2,3
wvs,Germany,opencharacter,92,2,4,1,7,3,3
wvs,Germany,opencharacter,93,2,4,1,8,2,3
wvs,Germany,opencharacter,94,2,4,1,8,3,3
wvs,Germany,opencharacter,95,2,4,1,8,2,3
wvs,Germany,opencharacter,96,3,4,1,8,2,3
wvs,Germany,opencharacter,97,2,4,1,8,2,3
wvs,Germany,opencharacter,98,2,4,1,7,2,3
wvs,Germany,opencharacter,99,2,4,1,10,3,3
wvs,Germany,opencharacter,100,2,3,1,7,2,3
wvs,Germany,opencharacter,101,2,3,1,7,2,3
wvs,Germany,opencharacter,102,2,4,1,8,2,3
wvs,Germany,opencharacter,103,2,4,1,8,2,3
wvs,Germany,opencharacter,104,2,3,1,8,2,3
wvs,Germany,opencharacter,105,2,4,1,7,3,3
wvs,Germany,opencharacter,106,2,4,1,7,3,3
wvs,Germany,opencharacter,107,2,4,1,8,3,3
wvs,Germany,opencharacter,108,2,3,1,8,2,3
wvs,Germany,opencharacter,109,2,3,1,8,3,3
wvs,Germany,opencharacter,110,2,4,1,8,2,3
wvs,Germany,opencharacter,111,2,4,1,8,2,3
wvs,Germany,opencharacter,112,2,4,1,7,2,3
wvs,Germany,opencharacter,113,2,4,1,7,2,3
wvs,Germany,opencharacter,114,2,4,1,6,2,3
wvs,Germany,opencharacter,115,2,4,1,6,2,3
wvs,Germany,opencharacter,116,2,4,1,8,3,3
wvs,Germany,opencharacter,117,2,4,1,7,2,3
wvs,Germany,opencharacter,118,2,4,1,7,2,3
wvs,Germany,opencharacter,119,2,4,1,8,3,3
wvs,Germany,opencharacter,120,2,4,1,8,3,3
wvs,Germany,opencharacter,121,2,4,1,7,3,3
wvs,Germany,opencharacter,122,2,3,1,8,3,3
wvs,Germany,opencharacter,123,2,4,1,7,2,3
wvs,Germany,opencharacter,124,2,4,1,7,3,3
wvs,Germany,opencharacter,125,2,4,1,8,2,3
wvs,Germany,opencharacter,126,2,4,1,7,2,3
wvs,Germany,opencharacter,127,2,4,1,8,2,3
wvs,Germany,opencharacter,128,2,4,1,7,3,3
wvs,Germany,opencharacter,129,2,3,1,8,3,3
wvs,Germany,opencharacter,130,2,3,1,8,3,3
wvs,Germany,opencharacter,131,2,4,1,7,2,3
wvs,Germany,opencharacter,132,2,3,1,5,2,3
wvs,Germany,opencharacter,133,2,4,1,7,2,3
wvs,Germany,opencharacter,134,2,4,1,7,2,3
wvs,Germany,opencharacter,135,2,4,1,7,3,3
wvs,Germany,opencharacter,136,2,3,1,7,2,3
wvs,Germany,opencharacter,137,2,4,1,7,3,3
wvs,Germany,opencharacter,138,2,4,1,7,2,3
wvs,Germany,opencharacter,139,2,3,1,7,2,3
wvs,Germany,opencharacter,140,2,3,1,7,2,3
wvs,Germany,opencharacter,141,2,4,1,7,3,3
wvs,Germany,opencharacter,142,2,4,1,6,3,3
wvs,Germany,opencharacter,143,2,3,1,7,2,3
wvs,Germany,opencharacter,144,2,4,1,6,3,3
wvs,Germany,opencharacter,145,2,4,1,7,2,3
wvs,Germany,opencharacter,146,2,4,1,7,2,3
wvs,Germany,opencharacter,147,2,4,1,8,2,3
wvs,Germany,opencharacter,148,2,4,1,8,3,3
wvs,Germany,opencharacter,149,2,4,1,7,2,3
wvs,Germany,opencharacter,150,2,4,1,6,3,3
wvs,Germany,opencharacter,151,2,3,1,8,3,4
wvs,Germany,opencharacter,152,2,3,1,8,3,3
wvs,Germany,opencharacter,153,2,3,1,7,2,3
wvs,Germany,opencharacter,154,2,4,1,8,2,4
wvs,Germany,opencharacter,155,2,4,1,8,3,3
wvs,Germany,opencharacter,156,2,3,1,7,3,3
wvs,Germany,opencharacter,157,2,3,1,8,2,3
wvs,Germany,opencharacter,158,2,4,1,7,2,3
wvs,Germany,opencharacter,159,2,4,1,8,2,3
wvs,Germany,opencharacter,160,2,4,1,7,3,3
wvs,Germany,opencharacter,161,2,4,1,6,3,3
wvs,Germany,opencharacter,162,2,4,1,8,2,3
wvs,Germany,opencharacter,163,2,4,1,8,3,3
wvs,Germany,opencharacter,164,2,4,1,7,3,3
wvs,Germany,opencharacter,165,2,4,1,6,2,3
wvs,Germany,opencharacter,166,2,4,1,8,2,3
wvs,Germany,opencharacter,167,2,4,1,8,3,3
wvs,Germany,opencharacter,168,2,4,1,8,2,3
wvs,Germany,opencharacter,169,2,4,1,8,3,3
wvs,Germany,opencharacter,170,2,4,1,8,2,3
wvs,Germany,opencharacter,171,2,4,1,7,2,3
wvs,Germany,opencharacter,172,2,4,1,8,3,3
wvs,Germany,opencharacter,173,2,4,1,7,3,3
wvs,Germany,opencharacter,174,2,4,1,7,2,3
wvs,Germany,opencharacter,175,2,4,1,7,2,3
wvs,Germany,opencharacter,176,2,4,1,8,2,3
wvs,Germany,opencharacter,177,2,3,1,8,2,3
wvs,Germany,opencharacter,178,2,3,1,7,2,3
wvs,Germany,opencharacter,179,2,4,1,8,3,3
wvs,Germany,opencharacter,180,2,4,1,8,3,3
wvs,Germany,opencharacter,181,2,4,1,7,2,3
wvs,Germany,opencharacter,182,2,4,1,8,3,3
wvs,Germany,opencharacter,183,2,4,1,8,2,3
wvs,Germany,opencharacter,184,2,4,1,8,3,3
wvs,Germany,opencharacter,185,2,4,1,8,3,3
wvs,Germany,opencharacter,186,2,4,1,8,2,3
wvs,Germany,opencharacter,187,2,4,1,8,2,3
wvs,Germany,opencharacter,188,2,4,1,8,2,3
wvs,Germany,opencharacter,189,2,4,1,8,2,3
wvs,Germany,opencharacter,190,2,4,1,6,2,3
wvs,Germany,opencharacter,191,2,4,1,7,3,3
wvs,Germany,opencharacter,192,2,4,1,8,3,3
wvs,Germany,opencharacter,193,2,4,1,8,2,3
wvs,Germany,opencharacter,194,2,4,1,6,3,3
wvs,Germany,opencharacter,195,2,4,1,7,2,3
wvs,Germany,opencharacter,196,2,4,1,8,2,3
wvs,Germany,opencharacter,197,2,4,1,8,2,3
wvs,Germany,opencharacter,198,2,4,1,7,3,3
wvs,Germany,opencharacter,199,2,4,1,8,3,3
wvs,Germany,opencharacter,200,2,3,1,8,3,3
wvs,Germany,opencharacter,201,2,4,1,7,2,3
wvs,Germany,opencharacter,202,2,3,1,8,2,3
wvs,Germany,opencharacter,203,2,3,1,8,3,3
wvs,Germany,opencharacter,204,2,4,1,8,3,3
wvs,Germany,opencharacter,205,2,4,1,8,2,3
wvs,Germany,opencharacter,206,2,3,1,8,2,3
wvs,Germany,opencharacter,207,2,4,1,8,3,3
wvs,Germany,opencharacter,208,2,4,1,6,2,3
wvs,Germany,opencharacter,209,2,4,1,5,3,3
wvs,Germany,opencharacter,210,2,4,1,7,3,3
wvs,Germany,opencharacter,211,2,4,1,7,2,3
wvs,Germany,opencharacter,212,2,4,1,6,2,3
wvs,Germany,opencharacter,213,2,4,1,8,2,3
wvs,Germany,opencharacter,214,2,4,1,8,2,3
wvs,Germany,opencharacter,215,2,4,1,6,3,3
wvs,Germany,opencharacter,216,2,4,1,8,2,3
wvs,Germany,opencharacter,217,2,4,1,7,2,3
wvs,Germany,opencharacter,218,2,4,1,7,2,3
wvs,Germany,opencharacter,219,2,4,1,8,3,3
wvs,Germany,opencharacter,220,2,4,1,7,3,3
wvs,Germany,opencharacter,221,2,4,1,8,2,3
wvs,Germany,opencharacter,222,2,4,1,8,2,3
wvs,Germany,opencharacter,223,2,4,1,7,2,3
wvs,Germany,opencharacter,224,2,4,1,8,3,3
wvs,Germany,opencharacter,225,2,4,1,7,2,3
wvs,Germany,opencharacter,226,2,4,1,8,3,3
wvs,Germany,opencharacter,227,2,4,1,8,3,3
wvs,Germany,opencharacter,228,2,4,1,7,3,3
wvs,Germany,opencharacter,229,2,4,1,10,3,3
wvs,Germany,opencharacter,230,2,3,1,7,2,3
wvs,Germany,opencharacter,231,2,4,1,8,3,3
wvs,Germany,opencharacter,232,2,3,1,8,2,3
wvs,Germany,opencharacter,233,2,4,1,8,2,3
wvs,Germany,opencharacter,234,2,4,1,8,2,3
wvs,Germany,opencharacter,235,2,3,1,7,3,3
wvs,Germany,opencharacter,236,2,4,1,7,3,3
wvs,Germany,opencharacter,237,2,4,1,6,2,3
wvs,Germany,opencharacter,238,2,4,1,8,2,3
wvs,Germany,opencharacter,239,2,4,1,6,2,3
wvs,Germany,opencharacter,240,2,4,1,7,2,3
wvs,Germany,opencharacter,241,2,4,1,7,3,3
wvs,Germany,opencharacter,242,2,3,1,7,3,3
wvs,Germany,opencharacter,243,2,4,1,8,3,3
wvs,Germany,opencharacter,244,2,4,1,7,2,3
wvs,Germany,opencharacter,245,2,4,1,7,2,3
wvs,Germany,opencharacter,246,2,4,1,8,3,3
wvs,Germany,opencharacter,247,2,3,1,8,2,3
wvs,Germany,opencharacter,248,2,4,1,7,2,3
wvs,Germany,opencharacter,249,2,4,1,6,2,3
wvs,Germany,opencharacter,250,2,4,1,7,2,3
wvs,Germany,opencharacter,251,2,4,1,7,3,3
wvs,Germany,opencharacter,252,2,4,1,8,3,3
wvs,Germany,opencharacter,253,2,4,1,10,2,3
wvs,Germany,opencharacter,254,2,4,1,7,3,3
wvs,Germany,opencharacter,255,2,4,1,8,2,3
wvs,Germany,opencharacter,256,2,4,1,8,3,3
wvs,Germany,opencharacter,257,2,4,1,8,3,3
wvs,Germany,opencharacter,258,2,4,1,7,2,3
wvs,Germany,opencharacter,259,2,4,1,8,2,3
wvs,Germany,opencharacter,260,2,4,1,10,2,3
wvs,Germany,opencharacter,261,2,4,1,8,2,3
wvs,Germany,opencharacter,262,2,4,1,7,2,3
wvs,Germany,opencharacter,263,2,4,1,6,3,3
wvs,Germany,opencharacter,264,2,4,1,6,2,3
wvs,Germany,opencharacter,265,2,3,1,7,3,3
wvs,Germany,opencharacter,266,2,4,1,7,2,3
wvs,Germany,opencharacter,267,2,4,1,8,3,3
wvs,Germany,opencharacter,268,2,4,1,7,2,3
wvs,Germany,opencharacter,269,2,4,1,7,2,3
wvs,Germany,opencharacter,270,2,3,1,7,2,3
wvs,Germany,opencharacter,271,2,4,1,7,2,3
wvs,Germany,opencharacter,272,2,3,1,8,3,3
wvs,Germany,opencharacter,273,2,4,1,6,2,3
wvs,Germany,opencharacter,274,2,4,1,8,2,3
wvs,Germany,opencharacter,275,2,4,1,7,3,3
wvs,Germany,opencharacter,276,2,4,1,7,2,3
wvs,Germany,opencharacter,277,2,4,1,7,3,3
wvs,Germany,opencharacter,278,2,4,1,8,2,3
wvs,Germany,opencharacter,279,2,3,1,7,3,3
wvs,Germany,opencharacter,280,2,4,1,8,3,3
wvs,Germany,opencharacter,281,2,4,1,8,2,3
wvs,Germany,opencharacter,282,2,4,1,8,3,3
wvs,Germany,opencharacter,283,2,3,1,8,2,3
wvs,Germany,opencharacter,284,2,4,1,8,2,3
wvs,Germany,opencharacter,285,2,4,1,6,2,3
wvs,Germany,opencharacter,286,2,4,1,8,2,3
wvs,Germany,opencharacter,287,2,4,1,7,2,3
wvs,Germany,opencharacter,288,2,4,1,8,3,3
wvs,Germany,opencharacter,289,2,3,1,8,3,3
wvs,Germany,opencharacter,290,2,4,1,6,2,3
wvs,Germany,opencharacter,291,2,3,1,7,2,3
wvs,Germany,opencharacter,292,2,4,1,7,2,3
wvs,Germany,opencharacter,293,2,4,1,7,3,3
wvs,Germany,opencharacter,294,2,3,1,6,2,3
wvs,Germany,opencharacter,295,2,4,1,7,3,3
wvs,Germany,opencharacter,296,2,4,1,8,3,3
wvs,Germany,opencharacter,297,2,3,1,8,3,3
wvs,Germany,opencharacter,298,2,4,1,7,2,3
wvs,Germany,opencharacter,299,2,4,1,8,3,3
