domain,country,prompt_method,respondent_id,Q45,Q46,Q57,Q184,Q218,Q254
wvs,Germany,cultural,72,3,2,2,7,3,1
wvs,Germany,cultural,73,3,2,2,7,3,1
wvs,Germany,cultural,74,3,2,2,7,3,1
wvs,Germany,cultural,75,3,2,2,7,3,1
wvs,Germany,cultural,76,3,2,2,7,3,1
wvs,Germany,cultural,77,3,2,2,6,3,1
wvs,Germany,cultural,78,3,2,2,7,3,1
wvs,Germany,cultural,79,3,2,2,7,3,1
wvs,Germany,cultural,80,3,2,2,7,3,1
wvs,Germany,cultural,81,3,2,2,7,3,1
wvs,Germany,cultural,82,3,2,2,7,3,2
wvs,Germany,cultural,83,3,2,2,7,3,1
wvs,Germany,cultural,84,3,2,2,7,3,1
wvs,Germany,cultural,85,3,2,2,7,3,1
wvs,Germany,cultural,86,3,2,2,8,3,1
wvs,Germany,cultural,87,3,2,2,7,3,1
wvs,Germany,cultural,88,3,2,2,7,3,1
wvs,Germany,cultural,89,3,2,2,6,3,1
wvs,Germany,cultural,90,3,2,2,7,3,1
wvs,Germany,cultural,91,3,2,2,7,3,1
wvs,Germany,cultural,92,3,2,2,7,3,1
wvs,Germany,cultural,93,3,2,2,7,3,1
wvs,Germany,cultural,94,3,2,2,7,3,1
wvs,Germany,cultural,95,3,2,2,7,3,1
wvs,Germany,cultural,96,3,2,2,7,3,1
wvs,Germany,cultural,97,3,2,2,7,3,1
wvs,Germany,cultural,98,3,2,2,7,3,1
wvs,Germany,cultural,99,3,2,2,7,3,1
wvs,Germany,cultural,100,3,2,2,7,3,1
wvs,Germany,cultural,101,3,2,2,6,3,2
wvs,Germany,cultural,102,3,2,2,7,3,1
wvs,Germany,cultural,103,3,2,2,7,3,1
wvs,Germany,cultural,104,3,2,2,7,3,1
wvs,Germany,cultural,105,3,2,2,7,3,1
wvs,Germany,cultural,106,3,2,2,7,3,1
wvs,Germany,cultural,107,3,2,2,7,3,1
wvs,Germany,cultural,108,3,2,2,7,3,1
wvs,Germany,cultural,109,3,2,2,7,3,1
wvs,Germany,cultural,110,3,2,2,7,3,1
wvs,Germany,cultural,111,3,2,2,7,3,1
wvs,Germany,cultural,112,3,2,2,7,3,1
wvs,Germany,cultural,113,3,2,2,7,3,1
wvs,Germany,cultural,114,3,2,2,7,3,1
wvs,Germany,cultural,115,3,2,2,7,3,1
wvs,Germany,cultural,116,3,2,2,7,3,1
wvs,Germany,cultural,117,3,2,2,7,3,1
wvs,Germany,cultural,118,3,2,2,7,3,1
wvs,Germany,cultural,119,3,2,2,7,3,1
wvs,Germany,cultural,120,3,2,2,7,3,1
wvs,Germany,cultural,121,3,2,2,7,3,1
wvs,Germany,cultural,122,3,2,2,7,3,1
wvs,Germany,cultural,123,3,2,2,7,3,1
wvs,Germany,cultural,124,3,2,2,7,3,1
wvs,Germany,cultural,125,3,2,2,7,3,1
wvs,Germany,cultural,126,3,2,2,6,3,1
wvs,Germany,cultural,127,3,2,2,7,3,1
wvs,Germany,cultural,128,3,2,2,7,3,1
wvs,Germany,cultural,129,3,2,2,7,3,1
wvs,Germany,cultural,130,3,2,2,7,3,1
wvs,Germany,cultural,131,3,2,2,7,3,2
wvs,Germany,cultural,132,3,2,2,6,3,1
wvs,Germany,cultural,133,3,2,2,7,3,1
wvs,Germany,cultural,134,3,2,2,7,3,1
wvs,Germany,cultural,135,3,2,2,7,3,1
wvs,Germany,cultural,136,3,2,2,7,3,1
wvs,Germany,cultural,137,3,2,2,6,3,1
wvs,Germany,cultural,138,3,2,2,7,3,1
wvs,Germany,cultural,139,3,2,2,7,3,1
wvs,Germany,cultural,140,3,2,2,7,3,1
wvs,Germany,cultural,141,3,2,2,7,3,2
wvs,Germany,cultural,142,3,2,2,7,3,1
wvs,Germany,cultural,143,3,2,2,7,3,1
wvs,Germany,cultural,144,3,2,2,8,3,1
wvs,Germany,cultural,145,3,2,2,7,3,1
wvs,Germany,cultural,146,3,2,2,7,3,1
wvs,Germany,cultural,147,3,2,2,7,3,1
wvs,Germany,cultural,148,3,2,2,7,3,1
wvs,Germany,cultural,149,3,2,2,7,3,1
wvs,Germany,cultural,150,3,2,2,7,3,1
wvs,Germany,cultural,151,3,2,2,6,3,1
wvs,Germany,cultural,152,3,2,2,7,3,1
wvs,Germany,cultural,153,3,2,2,7,2,1
wvs,Germany,cultural,154,3,2,2,7,3,1
wvs,Germany,cultural,155,3,2,2,7,3,1
wvs,Germany,cultural,156,3,2,2,6,3,1
wvs,Germany,cultural,157,3,2,2,7,3,1
wvs,Germany,cultural,158,3,2,2,7,3,1
wvs,Germany,cultural,159,3,2,2,7,3,1
wvs,Germany,cultural,160,3,2,2,7,3,2
wvs,Germany,cultural,161,3,2,2,7,3,1
wvs,Germany,cultural,162,3,2,2,7,3,1
wvs,Germany,cultural,163,3,2,2,7,3,1
wvs,Germany,cultural,164,3,2,2,7,3,1
wvs,Germany,cultural,165,3,2,2,7,3,1
wvs,Germany,cultural,166,3,2,2,7,3,1
wvs,Germany,cultural,167,3,2,2,7,3,1
wvs,Germany,cultural,168,3,2,2,7,3,1
wvs,Germany,cultural,169,3,2,2,7,3,1
wvs,Germany,cultural,170,3,2,2,7,3,1
wvs,Germany,cultural,171,3,2,2,7,3,1
wvs,Germany,cultural,172,3,2,2,7,3,1
wvs,Germany,cultural,173,3,2,2,7,3,1
wvs,Germany,cultural,174,3,2,2,7,3,1
wvs,Germany,cultural,175,3,2,2,6,3,1
wvs,Germany,cultural,176,3,2,2,6,3,1
wvs,Germany,cultural,177,3,2,2,7,3,1
wvs,Germany,cultural,178,3,2,2,7,3,1
wvs,Germany,cultural,179,3,2,2,7,3,1
wvs,Germany,cultural,180,3,2,2,7,3,2
wvs,Germany,cultural,181,3,2,2,7,3,1
wvs,Germany,cultural,182,3,2,2,7,3,1
wvs,Germany,cultural,183,3,2,2,7,3,1
wvs,Germany,cultural,184,3,2,2,7,3,1
wvs,Germany,cultural,185,3,2,2,7,3,1
wvs,Germany,cultural,186,3,2,2,7,3,1
wvs,Germany,cultural,187,3,2,2,7,2,1
wvs,Germany,cultural,188,3,2,2,7,3,2
wvs,Germany,cultural,189,3,2,2,7,3,1
wvs,Germany,cultural,190,3,2,2,7,3,1
wvs,Germany,cultural,191,3,2,2,7,3,1
wvs,Germany,cultural,192,3,2,2,7,3,1
wvs,Germany,cultural,193,3,2,2,7,3,1
wvs,Germany,cultural,194,3,2,2,7,3,1
wvs,Germany,cultural,195,3,2,2,7,3,1
wvs,Germany,cultural,196,3,2,2,7,3,1
wvs,Germany,cultural,197,3,2,2,7,3,1
wvs,Germany,cultural,198,3,2,2,7,3,1
wvs,Germany,cultural,199,3,2,2,7,3,1
wvs,Germany,cultural,200,3,2,2,7,3,1
wvs,Germany,cultural,201,3,2,2,6,3,2
wvs,Germany,cultural,202,3,2,2,7,3,1
wvs,Germany,cultural,203,3,2,2,7,3,1
wvs,Germany,cultural,204,3,2,2,7,3,1
wvs,Germany,cultural,205,3,2,2,7,3,1
wvs,Germany,cultural,206,3,2,2,7,3,2
wvs,Germany,cultural,207,3,2,2,7,3,1
wvs,Germany,cultural,208,3,2,2,7,3,1
wvs,Germany,cultural,209,3,2,2,7,3,1
wvs,Germany,cultural,210,3,2,2,6,3,1
wvs,Germany,cultural,211,3,2,2,7,3,1
wvs,Germany,cultural,212,3,2,2,7,3,1
wvs,Germany,cultural,213,3,2,2,7,3,1
wvs,Germany,cultural,214,3,2,2,7,3,1
wvs,Germany,cultural,215,3,2,2,7,3,1
wvs,Germany,cultural,216,3,2,2,7,3,1
wvs,Germany,cultural,217,3,2,2,7,3,1
wvs,Germany,cultural,218,3,2,2,6,3,1
wvs,Germany,cultural,219,3,2,2,7,3,1
wvs,Germany,cultural,220,3,2,2,8,3,1
wvs,Germany,cultural,221,3,2,2,7,3,1
wvs,Germany,cultural,222,3,2,2,7,3,1
wvs,Germany,cultural,223,3,2,2,7,3,1
wvs,Germany,cultural,224,3,2,2,7,3,1
wvs,Germany,cultural,225,3,2,2,7,3,1
wvs,Germany,cultural,226,3,2,2,7,3,1
wvs,Germany,cultural,227,3,2,2,7,3,1
wvs,Germany,cultural,228,3,2,2,7,3,1
wvs,Germany,cultural,229,3,2,2,7,3,1
wvs,Germany,cultural,230,3,2,2,7,3,1
wvs,Germany,cultural,231,3,2,2,7,3,1
wvs,Germany,cultural,232,3,2,2,6,3,1
wvs,Germany,cultural,233,3,2,2,7,3,1
wvs,Germany,cultural,234,3,2,2,7,3,1
wvs,Germany,cultural,235,3,2,2,7,3,1
wvs,Germany,cultural,236,3,2,2,7,3,1
wvs,Germany,cultural,237,3,2,2,7,3,1
wvs,Germany,cultural,238,3,2,2,7,3,1
wvs,Germany,cultural,239,3,2,2,7,3,1
wvs,Germany,cultural,240,3,2,2,7,3,1
wvs,Germany,cultural,241,3,2,2,7,3,1
wvs,Germany,cultural,242,3,2,2,7,3,1
wvs,Germany,cultural,243,3,2,2,7,3,1
wvs,Germany,cultural,244,3,2,2,7,3,1
wvs,Germany,cultural,245,3,2,2,7,3,1
wvs,Germany,cultural,246,3,2,2,7,3,1
wvs,Germany,cultural,247,3,2,2,7,3,1
wvs,Germany,cultural,248,3,2,2,7,3,1
wvs,Germany,cultural,249,3,2,2,7,3,1
wvs,Germany,cultural,250,3,2,2,7,3,1
wvs,Germany,cultural,251,3,2,2,7,3,1
wvs,Germany,cultural,252,3,2,2,7,3,1
wvs,Germany,cultural,253,3,2,2,7,3,1
wvs,Germany,cultural,254,3,2,2,7,3,1
wvs,Germany,cultural,255,3,2,2,7,3,1
wvs,Germany,cultural,256,3,2,2,7,3,1
wvs,Germany,cultural,257,3,2,2,7,3,1
wvs,Germany,cultural,258,3,2,2,6,3,1
wvs,Germany,cultural,259,3,2,2,7,3,1
wvs,Germany,cultural,260,3,2,2,7,3,1
wvs,Germany,cultural,261,3,2,2,7,3,1
wvs,Germany,cultural,262,3,2,2,7,3,1
wvs,Germany,cultural,263,3,2,2,7,3,1
wvs,Germany,cultural,264,3,2,2,6,3,1
wvs,Germany,cultural,265,3,2,2,7,3,1
wvs,Germany,cultural,266,3,2,2,7,3,1
wvs,Germany,cultural,267,3,2,2,7,3,1
wvs,Germany,cultural,268,3,2,2,7,3,1
wvs,Germany,cultural,269,3,2,2,7,3,1
wvs,Germany,cultural,270,3,2,2,7,3,1
wvs,Germany,cultural,271,3,2,2,7,3,1
wvs,Germany,cultural,272,3,2,2,6,3,1
wvs,Germany,cultural,273,3,2,2,7,3,1
wvs,Germany,cultural,274,3,2,2,7,3,1
wvs,Germany,cultural,275,3,2,2,7,3,1
wvs,Germany,cultural,276,3,2,2,7,3,1
wvs,Germany,cultural,277,3,2,2,7,3,1
wvs,Germany,cultural,278,3,2,2,7,3,1
wvs,Germany,cultural,279,3,2,2,7,3,1
wvs,Germany,cultural,280,3,2,2,7,3,1
wvs,Germany,cultural,281,3,2,2,7,3,1
wvs,Germany,cultural,282,3,2,2,7,3,1
wvs,Germany,cultural,283,3,2,2,7,3,2
wvs,Germany,cultural,284,3,2,2,7,3,2
wvs,Germany,cultural,285,3,2,2,7,3,1
wvs,Germany,cultural,286,3,2,2,7,3,1
wvs,Germany,cultural,287,3,2,2,7,3,1
wvs,Germany,cultural,288,3,2,2,7,3,1
wvs,Germany,cultural,289,3,2,2,7,3,1
wvs,Germany,cultural,290,3,2,2,7,3,1
wvs,Germany,cultural,291,3,2,2,7,3,1
wvs,Germany,cultural,292,3,2,2,7,3,1
wvs,Germany,cultural,293,3,2,2,7,3,1
wvs,Germany,cultural,294,3,2,2,7,3,1
wvs,Germany,cultural,295,3,2,2,7,3,1
wvs,Germany,cultural,296,3,2,2,7,3,1
wvs,Germany,cultural,297,3,2,2,7,3,1
wvs,Germany,cultural,298,3,2,2,7,3,1
wvs,Germany,cultural,299,3,2,2,8,3,1
